地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1931年12月,日時分不明データ,不明,不明,不明,不明,震度１
1931/12/31,20:22,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1931/12/31,05:01,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1931/12/31,01:03:00.7,紀伊水道,34°11.2′N,135°04.8′E,0 km,2.8,震度１
1931/12/31,00:48:13.0,紀伊水道,34°10.6′N,135°06.4′E,0 km,3.0,震度２
1931/12/29,23:58,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1931/12/29,23:48:06.2,紀伊水道,34°09.9′N,135°07.8′E,0 km,3.0,震度２
1931/12/29,11:49:59.7,熊本県天草・芦北地方,32°29.2′N,130°31.7′E,12 km,4.4,震度２
1931/12/29,02:15,詳細不明,33°19.0′N,130°56.0′E,0 km,不明,震度１
1931/12/28,03:27,詳細不明,43°20.0′N,145°35.0′E,0 km,不明,震度１
1931/12/27,08:01,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1931/12/27,03:48,詳細不明,43°20.0′N,145°35.0′E,0 km,不明,震度１
1931/12/26,19:34:27.7,茨城県沖,36°39.7′N,141°12.3′E,39 km,4.0,震度１
1931/12/26,17:39:14.8,岩手県内陸南部,39°27.4′N,141°38.6′E,0 km,4.2,震度１
1931/12/26,14:15,詳細不明,36°14.0′N,140°12.0′E,0 km,不明,震度１
1931/12/26,14:15:42.9,茨城県南部,36°14.9′N,139°59.5′E,56 km,4.1,震度２
1931/12/26,10:42:53.2,熊本県天草・芦北地方,32°29.6′N,130°31.7′E,17 km,5.8,震度５
1931/12/26,02:14:56,詳細不明,35°59.0′N,139°05.0′E,0 km,不明,震度２
1931/12/25,20:42,詳細不明,33°35.0′N,130°23.0′E,0 km,不明,震度１
1931/12/25,20:30:43.9,十勝地方南部,42°27.0′N,143°11.9′E,61 km,5.2,震度２
1931/12/25,18:50,詳細不明,43°20.0′N,145°35.0′E,0 km,不明,震度１
1931/12/25,09:41:47.7,岩手県沿岸北部,39°27.6′N,141°41.4′E,0 km,4.2,震度１
1931/12/24,23:17:49.4,山梨県東部・富士五湖,35°42.1′N,138°54.3′E,21 km,3.7,震度１
1931/12/24,19:50,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1931/12/24,19:49,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1931/12/24,08:44,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1931/12/24,06:24,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
