地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/09/05,00:02:58.0,長野県南部,35°56.8′N,137°34.2′E,8 km,0.4,---
2024/09/05,00:15:24.1,茨城県沖,36°6.7′N,141°12.1′E,26 km,1.6,---
2024/09/05,00:19:21.5,豊後水道,33°8.1′N,131°51.7′E,63 km,0,---
2024/09/05,00:20:39.6,茨城県北部,36°41.9′N,140°39.0′E,4 km,0.6,---
2024/09/05,00:20:53.9,茨城県北部,36°46.9′N,140°33.8′E,7 km,-10.1,---
2024/09/05,00:26:44.3,神奈川県西部,35°26.4′N,138°56.1′E,23 km,0.5,---
2024/09/05,00:28:25.7,茨城県北部,36°41.5′N,140°39.1′E,4 km,-1,---
2024/09/05,00:29:57.8,徳島県南部,33°58.1′N,134°30.1′E,15 km,1.5,---
2024/09/05,00:30:42.5,大隅半島東方沖,31°29.2′N,131°34.9′E,29 km,1.4,---
2024/09/05,00:32:05.1,和歌山県北部,34°5.1′N,135°23.9′E,5 km,-10.1,---
2024/09/05,00:32:16.2,日向灘,32°6.6′N,131°50.3′E,32 km,0.5,---
2024/09/05,00:32:30.5,択捉島付近,44°40.8′N,147°55.1′E,161 km,2.9,---
2024/09/05,00:34:15.5,三重県南東沖,34°4.6′N,136°53.5′E,28 km,0.8,---
2024/09/05,00:34:56.9,種子島近海,30°57.9′N,130°20.3′E,138 km,1.2,---
2024/09/05,00:36:17.7,石川県能登地方,37°29.2′N,137°11.2′E,9 km,0.4,---
2024/09/05,00:36:45.2,鹿児島県薩摩地方,32°6.5′N,130°24.7′E,8 km,1,---
2024/09/05,00:37:17.2,日向灘,31°47.5′N,131°49.3′E,25 km,1.9,---
2024/09/05,00:37:18.6,茨城県北部,36°41.9′N,140°39.2′E,6 km,1.5,---
2024/09/05,00:38:02.0,茨城県北部,36°41.9′N,140°38.5′E,6 km,1.3,---
2024/09/05,00:40:08.6,茨城県北部,36°42.0′N,140°39.6′E,4 km,0.5,---
2024/09/05,00:43:17.7,茨城県北部,36°42.0′N,140°38.7′E,5 km,0,---
2024/09/05,00:44:05.1,栃木県北部,37°1.2′N,139°39.2′E,8 km,0.1,---
2024/09/05,00:44:35.9,与那国島近海,24°20.2′N,122°36.0′E,54 km,1.7,---
2024/09/05,00:45:19.2,茨城県北部,36°41.9′N,140°39.7′E,3 km,-10.2,---
2024/09/05,00:45:54.7,伊予灘,33°47.2′N,132°15.3′E,51 km,0.4,---
2024/09/05,00:46:30.2,釧路地方中南部,43°31.3′N,144°10.3′E,2 km,1.2,---
