地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1958/12/30,20:04,詳細不明,32°49.0′N,130°43.0′E,0 km,不明,震度１
1958/12/30,19:51,詳細不明,32°49.0′N,130°43.0′E,0 km,不明,震度１
1958/12/30,19:48:02.6,熊本県熊本地方,32°48.1′N,130°48.2′E,0 km,3.8,震度１
1958/12/28,23:27:08.1,千葉県東方沖,35°36.0′N,140°51.1′E,46 km,4.2,震度２
1958/12/28,07:15,詳細不明,32°49.0′N,130°43.0′E,0 km,不明,震度１
1958/12/27,15:45,詳細不明,26°12.0′N,127°41.0′E,0 km,不明,震度１
1958/12/27,08:55:16.2,長野県中部,36°26.9′N,138°01.8′E,10 km,5.2,震度３
1958/12/27,08:29,詳細不明,36°32.0′N,138°13.0′E,0 km,不明,震度１
1958/12/27,05:13,詳細不明,41°52.0′N,140°08.0′E,0 km,不明,震度１
1958/12/26,11:56,詳細不明,35°05.0′N,137°48.0′E,0 km,不明,震度１
1958/12/25,12:47:04.9,茨城県南部,36°11.8′N,140°01.4′E,63 km,3.8,震度２
1958/12/24,20:09,詳細不明,33°19.0′N,130°56.0′E,0 km,不明,震度２
1958/12/23,21:50:41.9,浦河沖,42°00.1′N,142°37.7′E,59 km,3.6,震度２
1958/12/23,06:08:59.3,宮城県沖,38°27.8′N,142°12.9′E,38 km,4.2,震度１
1958/12/22,22:13,詳細不明,34°51.0′N,133°02.0′E,0 km,不明,震度１
1958/12/22,13:34:30.8,茨城県南部,36°06.8′N,139°54.8′E,47 km,不明,震度１
1958/12/22,02:35,詳細不明,35°44.0′N,140°52.0′E,0 km,不明,震度１
1958/12/21,04:32:52.7,大隅半島東方沖,31°00.6′N,131°31.0′E,10 km,4.9,震度２
1958/12/20,12:45,詳細不明,24°23.0′N,123°45.0′E,0 km,不明,震度２
1958/12/20,08:56,詳細不明,24°20.0′N,124°10.0′E,0 km,不明,震度２
1958/12/20,07:33:10,詳細不明,34°51.0′N,133°02.0′E,0 km,不明,震度１
1958/12/19,19:32,詳細不明,34°51.0′N,133°02.0′E,0 km,不明,震度１
1958/12/19,13:46,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1958/12/19,13:30:48.2,千葉県南東沖,34°50.2′N,140°23.2′E,62 km,4.7,震度１
1958/12/19,01:36,詳細不明,32°44.0′N,130°16.0′E,0 km,不明,震度１
1958/12/19,01:24:35.6,橘湾,32°43.2′N,130°06.4′E,7 km,3.1,震度２
1958/12/19,00:38,詳細不明,32°44.0′N,130°16.0′E,0 km,不明,震度１
1958/12/18,14:40:08.4,福島県沖,37°04.8′N,141°29.6′E,41 km,4.0,震度１
1958/12/18,06:04:24.1,島根県西部,34°36.6′N,131°45.7′E,0 km,不明,震度２
1958/12/18,06:02:54.4,山口県北部,34°35.4′N,131°40.5′E,1 km,不明,震度２
1958/12/18,01:34,詳細不明,35°44.0′N,140°52.0′E,0 km,不明,震度１
1958/12/17,17:57:14.8,三重県南東沖,32°39.2′N,137°14.8′E,406 km,5.9,震度１
1958/12/17,17:15,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1958/12/17,14:07,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1958/12/17,08:46,詳細不明,32°44.0′N,129°52.0′E,0 km,不明,震度１
