地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/01/29,00:00:54.2,福島県沖,37°18.1′N,141°43.2′E,38 km,1.3,---
2025/01/29,00:01:50.4,石川県西方沖,37°01.0′N,136°25.7′E,11 km,1.5,---
2025/01/29,00:03:41.0,西表島付近,24°13.7′N,123°29.6′E,22 km,1.3,---
2025/01/29,00:06:14.4,新潟県上越地方,37°06.3′N,138°18.6′E,221 km,2.3,---
2025/01/29,00:07,02.7,長野県南部,35°56.4′N,137°37.7′E,9 km,0.0,---
2025/01/29,00:09:53.9,茨城県沖,36°43.9′N,141°37.1′E,29 km,1.1,---
2025/01/29,00:10:43.6,福島県会津,36°57.9′N,139°23.1′E,4 km,0.8,---
2025/01/29,00:14:40.5,宮城県沖,38°07.8′N,142°20.0′E,31 km,0.9,---
2025/01/29,00:15:22.8,山口県中部,34°26.0′N,131°40.2′E,13 km,0.8,---
2025/01/29,00:18:38.7,福島県会津,36°57.9′N,139°23.0′E,4 km,0.6,---
2025/01/29,00:23:48.9,沖縄本島北西沖,28°11.1′N,127°51.2′E,17 km,2.5,---
2025/01/29,00:31,08.3,福島県沖,37°51.3′N,141°34.0′E,48 km,0.9,---
2025/01/29,00:31:31.2,福島県沖,37°08.8′N,144°32.4′E,48 km,1.3,---
2025/01/29,00:32:21.4,宮崎県南部山沿い,32°04.3′N,131°00.1′E,7 km,-0.2,---
2025/01/29,00:33:32.7,栃木県北部,36°39.1′N,139°25.6′E,9 km,0.2,---
2025/01/29,00:35,09.0,石川県西方沖,37°03.2′N,135°15.8′E,396 km,3.0,---
2025/01/29,00:36:29.4,愛知県東部,35°04.4′N,137°37.7′E,16 km,0.5,---
2025/01/29,00:38:39.3,群馬県南部,36°35.9′N,139°23.4′E,9 km,0.8,---
2025/01/29,00:39:12.3,静岡県西部,34°54.9′N,138°02.6′E,14 km,0.3,---
2025/01/29,00:39:36.0,沖縄本島近海,26°48.0′N,127°16.1′E,11 km,1.3,---
2025/01/29,00:39:55.7,茨城県北部,36°46.8′N,140°34.2′E,8 km,0.5,---
2025/01/29,00:41:41.7,福島県沖,37°15.1′N,141°53.2′E,29 km,1.4,---
2025/01/29,00:51,04.3,石川県西方沖,36°56.5′N,136°30.3′E,10 km,1.4,---
2025/01/29,00:52:51.7,石川県能登地方,37°21.4′N,137°05.1′E,10 km,1.4,---
2025/01/29,01:01:14.2,五島列島近海,33°04.3′N,129°28.4′E,8 km,2.0,---
2025/01/29,01:02:17.7,群馬県南部,36°36.1′N,139°23.7′E,9 km,0.3,---
2025/01/29,01:03:22.8,紀伊水道,34°10.6′N,135°09.2′E,7 km,1.5,---
2025/01/29,01:03:38.4,岐阜県美濃中西部,35°29.2′N,136°32.1′E,43 km,0.9,---
2025/01/29,01:03:58.7,長野県南部,35°53.7′N,137°37.8′E,8 km,0.1,---
2025/01/29,01:05:34.8,宮崎県南部平野部,31°30.1′N,131°15.3′E,8 km,0.7,---
2025/01/29,01:06:17.1,岩手県沖,39°46.7′N,142°22.9′E,9 km,1.0,---
2025/01/29,01:09,09.5,紀伊水道,34°10.4′N,135°08.9′E,8 km,0.1,---
2025/01/29,01:15:40.9,静岡県西部,34°55.9′N,138°02.3′E,15 km,1.3,---
2025/01/29,01:15:49.9,静岡県西部,34°55.1′N,138°02.4′E,14 km,0.3,---
2025/01/29,01:16:55.3,静岡県西部,34°55.1′N,138°02.6′E,14 km,0.1,---
2025/01/29,01:17:17.4,静岡県西部,34°55.1′N,138°02.7′E,14 km,0.3,---
2025/01/29,01:17:34.6,静岡県西部,34°55.5′N,138°02.4′E,14 km,0.6,---
2025/01/29,01:18:37.7,有明海,32°55.7′N,130°20.8′E,6 km,0.0,---
2025/01/29,01:20:13.4,釧路沖,42°55.4′N,144°39.0′E,61 km,0.4,---
2025/01/29,01:20:31.9,福島県会津,36°57.9′N,139°23.2′E,4 km,0.2,---
2025/01/29,01:24:42.2,紀伊水道,33°50.9′N,134°58.9′E,10 km,1.1,---
2025/01/29,01:27,01.3,千葉県北東部,35°51.9′N,140°30.2′E,37 km,0.7,---
2025/01/29,01:27:30.2,福島県沖,36°56.8′N,141°06.8′E,27 km,1.5,---
2025/01/29,01:28:34.8,三陸沖,39°10.1′N,143°28.9′E,11 km,1.6,---
2025/01/29,01:28:54.3,岩手県内陸南部,39°05.3′N,140°53.6′E,9 km,1.7,---
2025/01/29,01:29:19.9,茨城県沖,36°28.4′N,141°03.7′E,37 km,1.1,---
2025/01/29,01:36:29.1,愛知県西部,34°58.5′N,137°12.4′E,36 km,1.0,---
2025/01/29,01:38:30.3,沖縄本島近海,26°48.7′N,127°15.1′E,13 km,1.5,---
2025/01/29,01:45:49.0,静岡県中部,35°36.6′N,138°14.9′E,15 km,0.3,---
2025/01/29,01:46:22.7,十勝地方南部,42°28.9′N,143°07.1′E,93 km,2.5,---
2025/01/29,01:46:44.1,根室半島南東沖,42°56.6′N,145°36.1′E,45 km,1.8,---
2025/01/29,01:48:35.6,岩手県沿岸北部,39°45.5′N,141°49.8′E,58 km,2.0,---
2025/01/29,01:48:37.3,茨城県北部,36°42.4′N,140°38.1′E,5 km,不明,---
2025/01/29,01:49:40.1,群馬県南部,36°36.5′N,139°23.0′E,9 km,0.0,---
2025/01/29,01:49:54.6,島根県西部,34°28.7′N,132°04.6′E,15 km,0.2,---
2025/01/29,01:51:45.4,茨城県北部,36°49.1′N,140°35.4′E,6 km,0.3,---
2025/01/29,01:52:43.1,茨城県北部,36°49.0′N,140°35.7′E,7 km,0.4,---
2025/01/29,01:58:16.8,長野県南部,35°53.0′N,138°07.4′E,10 km,0.5,---
2025/01/29,02:00:39.0,栃木県南部,36°36.3′N,139°31.9′E,7 km,0.3,---
2025/01/29,02:05,05.5,網走地方,43°49.6′N,144°46.8′E,6 km,1.5,---
