地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/01/08,00:00:27.7,有明海,32°48.1′N,130°36.9′E,12 km,1.9,---
2025/01/08,00:00:57.3,岩手県沖,39°58.7′N,142°01.9′E,39 km,0.4,---
2025/01/08,00:16:59.8,陸奥湾,41°02.3′N,141°03.7′E,8 km,0.5,---
2025/01/08,00:17:23.3,岩手県沖,39°37.7′N,142°07.4′E,47 km,1.2,---
2025/01/08,00:20:27.3,秋田県内陸北部,40°01.5′N,140°34.8′E,5 km,0.9,---
2025/01/08,00:20:32.9,有明海,32°57.2′N,130°16.2′E,12 km,0.4,---
2025/01/08,00:20:37.6,胆振地方中東部,42°40.8′N,141°58.6′E,34 km,1.0,---
2025/01/08,00:22:15.8,和歌山県北部,34°16.9′N,135°24.7′E,7 km,0.3,---
2025/01/08,00:22:22.5,福島県沖,37°50.6′N,141°40.9′E,57 km,0.9,---
2025/01/08,00:22:33.6,日向灘,31°32.2′N,131°49.9′E,16 km,1.4,---
2025/01/08,00:26:43.0,福島県沖,37°21.8′N,141°56.4′E,34 km,1.1,---
2025/01/08,00:26:43.3,茨城県沖,36°13.7′N,141°39.3′E,12 km,1.5,---
2025/01/08,00:33:01.4,三陸沖,39°23.1′N,143°37.6′E,13 km,1.8,---
2025/01/08,00:34:22.8,釧路地方中南部,43°11.1′N,144°24.3′E,132 km,2.2,---
2025/01/08,00:39:05.8,奄美大島近海,27°19.8′N,129°36.8′E,35 km,2.2,---
2025/01/08,00:39:38.5,日向灘,32°02.8′N,132°06.1′E,15 km,1.4,---
2025/01/08,00:40:32.1,千葉県北東部,35°44.9′N,140°40.2′E,49 km,1.0,---
2025/01/08,00:44:20.9,茨城県南部,36°09.4′N,140°06.0′E,54 km,0.9,---
2025/01/08,00:45:25.7,静岡県東部,35°14.0′N,138°58.9′E,1 km,不明,---
2025/01/08,00:49:05.4,宮城県沖,38°53.7′N,141°36.3′E,69 km,0.5,---
2025/01/08,00:50:14.2,福島県沖,36°59.9′N,142°05.5′E,19 km,1.4,---
2025/01/08,00:51:21.6,京都府南部,34°45.8′N,135°49.0′E,11 km,0.5,---
2025/01/08,00:57:16.7,浦河沖,41°49.7′N,142°15.8′E,55 km,2.1,---
2025/01/08,01:06:47.4,薩摩半島西方沖,31°17.7′N,129°57.0′E,10 km,1.4,---
2025/01/08,01:07:28.5,熊本県熊本地方,32°40.7′N,130°43.5′E,13 km,0.5,---
2025/01/08,01:37:01.5,豊後水道,33°19.6′N,132°19.5′E,39 km,0.7,---
2025/01/08,01:46:18.6,宮城県沖,37°58.1′N,142°25.2′E,28 km,1.0,---
2025/01/08,01:54:52.6,宮崎県北部山沿い,32°33.9′N,131°25.1′E,15 km,0.3,---
2025/01/08,02:01:12.3,国後島付近,44°08.1′N,146°03.2′E,167 km,2.9,---
2025/01/08,02:02:35.5,福島県沖,37°11.1′N,141°39.2′E,37 km,1.5,---
2025/01/08,02:07:21.7,秋田県内陸北部,40°22.7′N,140°39.0′E,9 km,1.0,---
2025/01/08,02:11:56.8,三河湾,34°41.9′N,137°02.0′E,14 km,1.1,---
2025/01/08,02:15:46.4,三陸沖,39°26.1′N,143°27.7′E,52 km,2.0,---
2025/01/08,02:18:06.0,奄美大島近海,28°09.0′N,129°29.0′E,34 km,2.0,---
2025/01/08,02:20:43.4,三陸沖,39°58.7′N,143°01.4′E,2 km,1.7,---
2025/01/08,02:23:49.1,硫黄島近海,24°30.6′N,142°08.3′E,543 km,5.9,---
2025/01/08,02:27:59.7,薩摩半島西方沖,31°14.7′N,130°21.5′E,162 km,2.5,---
2025/01/08,02:42:18.8,岩手県沖,39°48.8′N,142°21.5′E,12 km,1.7,---
2025/01/08,02:44:29.6,岩手県沖,39°55.4′N,142°22.6′E,34 km,1.2,---
2025/01/08,02:56:01.1,岩手県沖,40°03.1′N,142°10.8′E,45 km,1.1,---
2025/01/08,02:56:18.0,上川地方北部,44°49.6′N,142°05.0′E,6 km,1.0,---
2025/01/08,03:06:52.2,紀伊水道,34°09.5′N,135°05.7′E,9 km,0.2,---
2025/01/08,03:08:50.9,伊勢湾,34°55.3′N,136°46.6′E,13 km,1.2,---
2025/01/08,03:09:03.9,石川県西方沖,37°04.1′N,136°26.5′E,12 km,不明,---
2025/01/08,03:09:05.0,石川県西方沖,37°04.1′N,136°26.0′E,2 km,2.9,---
2025/01/08,03:14:55.4,上川地方南部,43°25.9′N,142°33.3′E,4 km,-0.2,---
2025/01/08,03:17:17.9,茨城県南部,36°08.4′N,140°05.4′E,64 km,0.8,---
2025/01/08,03:17:39.4,十勝地方南部,42°22.2′N,143°05.9′E,53 km,0.6,---
