地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1930年05月,日時分不明データ,不明,不明,不明,不明,震度１
1930年05月,日時分不明データ,不明,不明,不明,不明,震度２
1930/05/31,19:58,詳細不明,36°14.0′N,140°12.0′E,0 km,不明,震度１
1930/05/31,14:38,詳細不明,32°49.0′N,130°43.0′E,0 km,不明,震度１
1930/05/31,12:43,詳細不明,39°39.0′N,141°58.0′E,0 km,不明,震度１
