地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/05/19,00:01:57.6,奄美大島北西沖,28°47.9′N,128°00.4′E,194 km,2.6,---
2025/05/19,00:04:00.7,福島県沖,37°50.7′N,141°36.2′E,47 km,1.0,---
2025/05/19,00:04:03.6,能登半島沖,37°32.7′N,137°16.2′E,12 km,0.6,---
2025/05/19,00:04:36.6,東海道南方沖,32°51.5′N,137°47.7′E,363 km,2.7,---
2025/05/19,00:05:03.1,苫小牧沖,42°05.2′N,141°16.8′E,22 km,1.3,---
2025/05/19,00:05:30.4,宮城県沖,38°02.7′N,141°41.1′E,50 km,1.7,---
2025/05/19,00:06:06.6,岐阜県美濃東部,35°17.6′N,137°22.0′E,12 km,-0.1,---
2025/05/19,00:08:08.5,長野県北部,36°28.6′N,137°54.2′E,10 km,-0.4,---
2025/05/19,00:08:21.1,伊予灘,33°20.2′N,131°30.4′E,6 km,0.4,---
2025/05/19,00:11:25.3,岐阜県飛騨地方,36°00.2′N,137°35.1′E,7 km,-0.1,---
2025/05/19,00:11:31.4,日向灘,32°34.1′N,131°48.6′E,18 km,0.4,---
2025/05/19,00:14:16.0,山口県北部,34°28.9′N,131°35.8′E,26 km,-0.1,---
2025/05/19,00:15:20.1,与那国島近海,24°44.6′N,123°01.9′E,33 km,1.3,---
2025/05/19,00:17:06.0,山口県北部,34°29.4′N,131°35.4′E,27 km,0.1,---
2025/05/19,00:17:18.3,山口県北部,34°28.8′N,131°35.7′E,25 km,0.1,---
2025/05/19,00:17:48.8,鹿児島県薩摩地方,31°18.0′N,130°19.6′E,157 km,1.3,---
2025/05/19,00:18:14.1,大隅半島東方沖,31°23.5′N,131°43.2′E,21 km,1.5,---
2025/05/19,00:18:43.1,山口県北部,34°28.9′N,131°35.7′E,26 km,0.2,---
2025/05/19,00:18:51.8,石川県能登地方,37°16.3′N,136°50.0′E,13 km,0.5,---
2025/05/19,00:19:47.9,長野県北部,36°25.2′N,137°54.8′E,10 km,-0.3,---
2025/05/19,00:19:55.9,有明海,32°43.9′N,130°35.1′E,13 km,-0.1,---
2025/05/19,00:21:07.5,山口県北部,34°29.5′N,131°36.0′E,26 km,0.4,---
2025/05/19,00:21:52.4,房総半島南方沖,34°22.3′N,139°54.4′E,31 km,1.4,---
2025/05/19,00:22:04.5,京都府北部,35°11.2′N,135°17.2′E,13 km,0.3,---
2025/05/19,00:24:23.6,岩手県沖,39°39.5′N,142°34.4′E,29 km,1.3,---
2025/05/19,00:25:30.7,長野県南部,35°54.7′N,138°08.0′E,8 km,0.2,---
2025/05/19,00:27:41.4,神奈川県東部,35°30.6′N,139°40.4′E,28 km,0.4,---
2025/05/19,00:30:30.7,山口県北部,34°29.8′N,131°35.4′E,28 km,0.6,---
2025/05/19,00:30:54.0,石垣島近海,24°12.6′N,124°12.8′E,0 km,0.5,---
2025/05/19,00:31:21.5,山口県北部,34°29.3′N,131°35.9′E,27 km,0.3,---
2025/05/19,00:31:23.4,大隅半島東方沖,31°23.1′N,131°43.6′E,19 km,0.7,---
2025/05/19,00:32:30.6,宮城県沖,38°25.1′N,141°57.6′E,58 km,1.2,---
2025/05/19,00:33:26.7,宮城県沖,37°53.9′N,142°34.8′E,21 km,3.3,---
2025/05/19,00:33:51.7,五島列島近海,32°40.4′N,129°43.7′E,6 km,0.8,---
2025/05/19,00:35:03.2,与那国島近海,24°58.7′N,122°41.1′E,15 km,1.8,---
2025/05/19,00:39:06.0,石川県能登地方,37°13.5′N,136°43.9′E,8 km,1.7,---
2025/05/19,00:42:08.8,福島県会津,37°07.2′N,139°28.8′E,6 km,1.7,---
2025/05/19,00:43:05.3,日向灘,32°37.9′N,132°28.9′E,13 km,0.5,---
2025/05/19,00:43:12.7,伊予灘,33°44.3′N,132°21.4′E,46 km,0.5,---
2025/05/19,00:43:27.4,京都府南部,35°01.4′N,135°33.1′E,12 km,0.1,---
2025/05/19,00:46:36.3,能登半島沖,37°32.5′N,137°19.0′E,10 km,0.5,---
2025/05/19,00:47:08.4,静岡県西部,34°58.5′N,137°44.3′E,23 km,0.4,---
2025/05/19,00:47:16.5,福島県会津,37°01.3′N,139°24.3′E,6 km,0.3,---
2025/05/19,00:47:44.8,福島県沖,37°50.8′N,141°39.9′E,56 km,0.7,---
2025/05/19,00:48:03.6,浦河沖,41°53.5′N,143°08.2′E,41 km,1.4,---
2025/05/19,00:48:43.7,山口県北部,34°29.6′N,131°36.0′E,26 km,0.1,---
2025/05/19,00:49:54.9,宮古島近海,24°39.4′N,125°09.9′E,35 km,1.0,---
2025/05/19,00:53:50.8,千葉県東方沖,35°49.5′N,140°56.8′E,28 km,0.8,---
2025/05/19,00:54:35.9,石川県能登地方,37°10.8′N,136°45.9′E,12 km,0.8,---
2025/05/19,00:55:21.5,滋賀県南部,34°52.4′N,136°06.6′E,9 km,0.7,---
2025/05/19,00:55:49.5,千葉県南東沖,34°44.7′N,140°38.3′E,44 km,1.1,---
2025/05/19,00:56:10.5,岩手県沖,39°40.4′N,142°34.8′E,29 km,1.3,---
2025/05/19,00:56:25.6,石垣島近海,24°10.0′N,124°01.5′E,17 km,0.5,---
2025/05/19,00:58:03.6,能登半島沖,37°33.6′N,137°13.8′E,11 km,0.3,---
2025/05/19,01:01:13.6,茨城県沖,36°18.1′N,141°01.9′E,44 km,1.1,---
2025/05/19,01:07:25.4,山口県北部,34°29.4′N,131°35.9′E,26 km,0.4,---
2025/05/19,01:12:29.1,京都府南部,34°48.4′N,135°48.4′E,11 km,0.2,---
2025/05/19,01:14:52.8,茨城県北部,36°45.8′N,140°33.7′E,9 km,0.1,---
