地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/12/17,00:01:22.8,茨城県南部,36°9.0′N,140°3.0′E,67 km,0.5,---
2024/12/17,00:03:35.6,宮城県北部,38°29.0′N,141°7.0′E,75 km,0.5,---
2024/12/17,00:03:52.5,日向灘,32°32.0′N,131°58.0′E,21 km,0.6,---
2024/12/17,00:05:41.9,能登半島沖,37°15.0′N,136°43.0′E,7 km,1.3,---
2024/12/17,00:06:13.2,石川県能登地方,37°11.0′N,136°48.0′E,3 km,-1,---
2024/12/17,00:06:46.8,熊本県熊本地方,32°23.0′N,130°41.0′E,8 km,-10.3,---
2024/12/17,00:07:44.9,石川県能登地方,37°23.0′N,136°56.0′E,9 km,-1,---
2024/12/17,00:08:24.5,岐阜県美濃中西部,35°29.0′N,136°28.0′E,9 km,1,---
2024/12/17,00:09:22.3,日向灘,32°13.0′N,132°23.0′E,22 km,1,---
2024/12/17,00:10:14.0,熊本県熊本地方,32°34.0′N,130°43.0′E,8 km,-10.1,---
2024/12/17,00:10:18.2,台湾付近,23°58.0′N,122°17.0′E,29 km,2.9,---
2024/12/17,00:10:25.8,岐阜県飛騨地方,35°58.0′N,137°33.0′E,7 km,0.1,---
2024/12/17,00:15:28.4,台湾付近,23°57.0′N,122°18.0′E,27 km,2.4,---
2024/12/17,00:15:35.3,茨城県北部,36°47.0′N,140°35.0′E,8 km,0.7,---
2024/12/17,00:20:53.3,茨城県北部,36°48.0′N,140°34.0′E,8 km,0.1,---
2024/12/17,00:22:27.9,熊本県熊本地方,33°1.0′N,130°31.0′E,7 km,-10.7,---
2024/12/17,00:27:06.0,鳥島近海,30°30.0′N,142°5.0′E,37 km,3.6,---
2024/12/17,00:31:26.3,福島県沖,37°52.0′N,141°36.0′E,49 km,1,---
2024/12/17,00:31:34.3,長野県南部,35°57.0′N,137°32.0′E,5 km,-10.1,---
2024/12/17,00:35:02.2,福島県沖,37°48.0′N,141°35.0′E,49 km,0.9,---
2024/12/17,00:35:12.9,長野県北部,36°31.0′N,137°53.0′E,9 km,0.6,---
2024/12/17,00:35:28.6,長野県北部,36°31.0′N,137°53.0′E,10 km,0.5,---
2024/12/17,00:37:23.1,福島県沖,37°1.0′N,142°4.0′E,17 km,1.7,---
2024/12/17,00:39:10.8,熊本県熊本地方,32°40.0′N,130°43.0′E,11 km,0.7,---
2024/12/17,00:45:02.3,宮崎県北部平野部,32°35.0′N,131°37.0′E,15 km,0.9,---
2024/12/17,00:52:14.7,紀伊水道,33°51.0′N,134°60.0′E,10 km,1.9,---
2024/12/17,00:52:38.8,和歌山県南部,33°42.0′N,135°26.0′E,41 km,1.1,---
2024/12/17,00:53:18.5,千葉県北東部,35°52.0′N,140°30.0′E,39 km,1,---
2024/12/17,00:54:09.5,宮城県北部,38°53.0′N,141°40.0′E,67 km,0.9,---
2024/12/17,00:55:23.5,紀伊水道,33°51.0′N,134°60.0′E,11 km,1.6,---
2024/12/17,00:58:37.6,茨城県沖,35°56.0′N,140°51.0′E,12 km,-1,---
2024/12/17,00:58:38.5,千葉県北東部,35°52.0′N,140°30.0′E,38 km,2,---
2024/12/17,00:58:57.8,長野県南部,35°24.0′N,137°36.0′E,10 km,1,---
2024/12/17,00:59:20.6,千葉県北東部,35°51.0′N,140°30.0′E,30 km,0.2,---
2024/12/17,00:59:58.5,浦河沖,41°40.0′N,142°10.0′E,42 km,1.6,---
2024/12/17,01:00:00.1,三重県南東沖,34°5.0′N,137°6.0′E,340 km,2.7,---
2024/12/17,01:00:01.1,千葉県北西部,35°52.0′N,140°28.0′E,33 km,0,---
2024/12/17,01:01:54.2,京都府南部,35°16.0′N,135°43.0′E,12 km,0.5,---
2024/12/17,01:03:00.2,千葉県東方沖,35°29.0′N,140°57.0′E,17 km,2.2,---
2024/12/17,01:04:59.7,石川県能登地方,37°14.0′N,136°44.0′E,4 km,1.8,---
2024/12/17,01:08:36.6,沖縄本島近海,27°28.0′N,128°42.0′E,37 km,1.8,---
2024/12/17,01:14:16.3,能登半島沖,37°15.0′N,136°43.0′E,5 km,0.5,---
2024/12/17,01:18:24.8,福岡県筑後地方,33°2.0′N,130°30.0′E,7 km,-10.1,---
2024/12/17,01:19:51.8,福島県沖,37°49.0′N,141°36.0′E,49 km,2.2,---
2024/12/17,01:23:02.2,福岡県筑後地方,33°2.0′N,130°29.0′E,8 km,-10.2,---
2024/12/17,01:31:11.5,有明海,32°47.0′N,130°32.0′E,10 km,0.6,---
2024/12/17,01:31:54.5,長野県中部,36°17.0′N,138°15.0′E,15 km,0.7,---
2024/12/17,01:36:41.9,栃木県北部,36°38.0′N,139°26.0′E,7 km,0.2,---
2024/12/17,01:37:14.8,日向灘,32°17.0′N,131°55.0′E,22 km,0.4,---
2024/12/17,01:38:55.3,茨城県沖,36°18.0′N,141°0.0′E,32 km,0.8,---
2024/12/17,01:38:58.7,福島県沖,37°41.0′N,141°40.0′E,55 km,3,---
2024/12/17,01:44:31.1,宮崎県北部平野部,32°27.0′N,131°30.0′E,15 km,0.3,---
2024/12/17,01:45:29.0,日向灘,32°40.0′N,132°21.0′E,30 km,0.7,---
2024/12/17,01:48:18.4,福島県会津,37°3.0′N,139°20.0′E,7 km,0.8,---
2024/12/17,01:48:48.9,沖縄本島近海,27°6.0′N,128°22.0′E,6 km,0.9,---
2024/12/17,01:48:57.1,石川県能登地方,37°14.0′N,136°45.0′E,3 km,0.7,---
2024/12/17,01:49:44.9,福島県会津,37°3.0′N,139°21.0′E,7 km,0.5,---
2024/12/17,01:53:34.0,神奈川県西部,35°24.0′N,139°9.0′E,13 km,0.9,---
2024/12/17,01:53:37.8,渡島地方東部,41°52.0′N,140°57.0′E,4 km,0.2,---
2024/12/17,01:56:30.2,福島県沖,37°23.0′N,141°47.0′E,39 km,0.7,---
2024/12/17,02:00:29.8,千葉県東方沖,35°43.0′N,140°54.0′E,13 km,1.3,---
2024/12/17,02:02:15.6,石川県能登地方,37°15.0′N,136°49.0′E,7 km,1.2,---
2024/12/17,02:10:16.7,北海道南西沖,41°22.0′N,139°7.0′E,18 km,2,---
2024/12/17,02:11:25.7,日向灘,32°29.0′N,131°58.0′E,36 km,0.5,---
2024/12/17,02:14:03.0,三陸沖,40°53.0′N,145°3.0′E,30 km,2,---
2024/12/17,02:18:26.8,茨城県南部,36°14.0′N,140°3.0′E,56 km,0.7,---
2024/12/17,02:21:21.6,岩手県沖,39°12.0′N,142°27.0′E,28 km,1.4,---
2024/12/17,02:24:40.5,神奈川県西部,35°24.0′N,139°7.0′E,12 km,0,---
2024/12/17,02:28:13.6,石川県西方沖,37°2.0′N,136°23.0′E,11 km,1.9,---
2024/12/17,02:28:16.3,福島県会津,37°39.0′N,139°56.0′E,8 km,0.6,---
2024/12/17,02:28:37.1,福島県沖,37°3.0′N,141°23.0′E,11 km,0.8,---
2024/12/17,02:31:49.5,鹿児島湾,31°20.0′N,130°47.0′E,2 km,0.6,---
2024/12/17,02:33:43.9,紀伊水道,33°60.0′N,135°5.0′E,9 km,0.7,---
2024/12/17,02:36:21.3,茨城県沖,36°22.0′N,141°4.0′E,38 km,1.1,---
2024/12/17,02:37:52.9,千葉県北東部,35°51.0′N,140°30.0′E,37 km,0.5,---
2024/12/17,02:39:58.8,岩手県沖,40°15.0′N,142°16.0′E,27 km,1.3,---
2024/12/17,02:40:06.2,釧路地方中南部,42°60.0′N,144°30.0′E,31 km,1.1,---
2024/12/17,02:42:17.6,能登半島沖,37°35.0′N,137°13.0′E,6 km,1.1,---
2024/12/17,02:43:29.1,千葉県北東部,35°52.0′N,140°31.0′E,37 km,0.6,---
2024/12/17,02:47:21.3,長野県中部,36°12.0′N,137°59.0′E,8 km,-10.1,---
2024/12/17,02:49:02.7,茨城県沖,36°50.0′N,141°4.0′E,28 km,1.2,---
2024/12/17,02:51:16.1,紀伊水道,34°11.0′N,135°5.0′E,9 km,0.9,---
2024/12/17,02:55:30.9,有明海,33°0.0′N,130°22.0′E,9 km,0.3,---
2024/12/17,03:00:29.0,長野県南部,35°42.0′N,138°4.0′E,14 km,0.7,---
2024/12/17,03:04:10.3,岐阜県飛騨地方,36°1.0′N,137°35.0′E,6 km,0.4,---
2024/12/17,03:05:37.9,関東東方沖,34°2.0′N,142°24.0′E,24 km,1.9,---
2024/12/17,03:08:58.9,福島県沖,37°15.0′N,141°30.0′E,32 km,1.2,---
2024/12/17,03:11:18.8,兵庫県南西部,34°47.0′N,134°24.0′E,11 km,0.1,---
2024/12/17,03:13:25.7,宮城県沖,38°18.0′N,141°57.0′E,40 km,0.5,---
2024/12/17,03:13:56.2,宮城県沖,38°53.0′N,142°39.0′E,42 km,2,---
2024/12/17,03:15:04.1,茨城県北部,36°47.0′N,140°33.0′E,7 km,1.6,---
2024/12/17,03:15:50.6,広島県北部,35°1.0′N,132°49.0′E,12 km,0.8,---
2024/12/17,03:17:59.1,茨城県北部,36°47.0′N,140°36.0′E,5 km,-10.3,---
2024/12/17,03:18:47.9,長野県南部,35°42.0′N,138°4.0′E,14 km,0.9,---
2024/12/17,03:18:52.8,長野県南部,35°42.0′N,138°4.0′E,14 km,0.7,---
2024/12/17,03:23:57.8,長野県南部,35°41.0′N,138°6.0′E,15 km,0.2,---
2024/12/17,03:24:57.0,関東東方沖,34°16.0′N,141°23.0′E,48 km,2.3,---
2024/12/17,03:25:26.8,長野県南部,35°42.0′N,138°4.0′E,16 km,0.6,---
2024/12/17,03:29:59.9,岐阜県飛騨地方,36°22.0′N,137°37.0′E,7 km,0.1,---
2024/12/17,03:30:23.8,兵庫県北部,35°35.0′N,134°35.0′E,10 km,0.3,---
2024/12/17,03:38:53.4,愛知県西部,34°56.0′N,136°54.0′E,17 km,1.2,---
2024/12/17,03:39:04.2,宮城県沖,38°57.0′N,142°41.0′E,9 km,2.2,---
2024/12/17,03:40:35.3,長野県南部,35°42.0′N,138°4.0′E,14 km,0.1,---
2024/12/17,03:40:42.4,紀伊水道,33°45.0′N,135°3.0′E,35 km,0.8,---
2024/12/17,03:45:26.9,豊後水道,33°14.0′N,132°26.0′E,36 km,0.5,---
2024/12/17,03:46:25.7,石川県西方沖,36°56.0′N,136°24.0′E,12 km,2.2,---
2024/12/17,03:46:43.9,沖縄本島近海,27°33.0′N,128°11.0′E,22 km,1,---
2024/12/17,03:47:14.2,千葉県北東部,35°52.0′N,140°30.0′E,38 km,1.6,---
2024/12/17,03:47:21.3,長野県南部,35°42.0′N,138°4.0′E,15 km,0.9,---
2024/12/17,03:47:39.7,長野県南部,35°42.0′N,138°4.0′E,14 km,0.9,---
2024/12/17,03:47:55.1,日向灘,32°32.0′N,131°58.0′E,18 km,0.7,---
2024/12/17,03:48:17.5,石川県能登地方,37°21.0′N,136°55.0′E,10 km,1.6,---
2024/12/17,03:50:40.1,愛媛県東予,33°54.0′N,133°39.0′E,9 km,1,---
2024/12/17,03:51:16.2,薩摩半島西方沖,31°34.0′N,129°45.0′E,8 km,1.1,---
2024/12/17,04:00:22.8,岩手県沖,39°5.0′N,142°23.0′E,28 km,0.7,---
2024/12/17,04:05:26.1,岐阜県美濃中西部,35°16.0′N,136°40.0′E,18 km,0.8,---
2024/12/17,04:08:14.5,茨城県沖,36°22.0′N,141°1.0′E,38 km,0.7,---
2024/12/17,04:10:12.8,和歌山県北部,34°12.0′N,135°12.0′E,5 km,-10.2,---
2024/12/17,04:12:52.8,釧路地方中南部,43°20.0′N,144°29.0′E,141 km,-1,---
2024/12/17,04:17:20.2,宮城県沖,38°39.0′N,142°1.0′E,41 km,0.4,---
2024/12/17,04:18:59.8,能登半島沖,37°30.0′N,137°12.0′E,9 km,1.6,---
2024/12/17,04:21:20.4,三陸沖,40°16.0′N,143°13.0′E,1 km,2.1,---
2024/12/17,04:23:39.0,日向灘,32°38.0′N,132°0.0′E,41 km,0.6,---
2024/12/17,04:25:23.4,福島県沖,36°54.0′N,141°3.0′E,56 km,1,---
2024/12/17,04:26:29.9,薩摩半島西方沖,31°16.0′N,129°58.0′E,6 km,1,---
2024/12/17,04:28:17.0,岐阜県飛騨地方,36°0.0′N,137°35.0′E,7 km,0.3,---
2024/12/17,04:30:27.3,岩手県内陸南部,39°4.0′N,140°53.0′E,9 km,0.9,---
2024/12/17,04:31:10.3,石川県西方沖,37°5.0′N,136°24.0′E,10 km,3.4,---
2024/12/17,04:31:18.6,十勝地方北部,43°3.0′N,142°48.0′E,11 km,0.1,---
2024/12/17,04:34:24.7,宮崎県南部平野部,31°42.0′N,131°24.0′E,41 km,0.1,---
2024/12/17,04:37:04.0,栃木県北部,36°41.0′N,139°37.0′E,102 km,0.9,---
2024/12/17,04:43:05.8,長野県中部,36°13.0′N,137°60.0′E,9 km,0,---
2024/12/17,04:44:09.0,千葉県東方沖,35°49.0′N,140°56.0′E,28 km,1.1,---
2024/12/17,04:46:39.3,宮崎県北部山沿い,32°34.0′N,131°25.0′E,17 km,0.1,---
2024/12/17,04:46:58.8,福島県会津,37°21.0′N,139°34.0′E,9 km,1.4,---
2024/12/17,04:47:20.1,宮崎県北部山沿い,32°34.0′N,131°26.0′E,17 km,0.2,---
2024/12/17,04:47:22.1,石川県西方沖,36°54.0′N,136°24.0′E,11 km,1.5,---
2024/12/17,04:47:27.2,宮城県沖,38°21.0′N,142°14.0′E,34 km,1.2,---
2024/12/17,04:47:42.8,熊本県熊本地方,32°24.0′N,130°41.0′E,11 km,0.6,---
2024/12/17,04:53:02.5,茨城県北部,36°45.0′N,140°34.0′E,9 km,1.5,---
2024/12/17,04:54:08.8,宮城県沖,38°27.0′N,142°16.0′E,37 km,1.9,---
2024/12/17,04:56:46.8,福島県沖,37°51.0′N,141°36.0′E,46 km,0.8,---
2024/12/17,04:59:31.4,釧路沖,42°48.0′N,145°9.0′E,59 km,1.3,---
2024/12/17,05:00:47.0,能登半島沖,37°31.0′N,137°11.0′E,10 km,-1,---
2024/12/17,05:03:50.2,福岡県筑後地方,33°2.0′N,130°29.0′E,8 km,0.2,---
2024/12/17,05:05:37.5,石川県西方沖,36°60.0′N,136°26.0′E,11 km,1.8,---
2024/12/17,05:08:09.6,宮城県沖,38°20.0′N,142°8.0′E,35 km,1,---
2024/12/17,05:11:17.1,沖縄本島近海,25°41.0′N,128°43.0′E,42 km,2.8,---
2024/12/17,05:13:10.2,静岡県西部,34°55.0′N,137°47.0′E,21 km,0.6,---
2024/12/17,05:20:04.1,有明海,32°55.0′N,130°23.0′E,12 km,0.8,---
2024/12/17,05:23:11.8,宮城県沖,37°59.0′N,141°43.0′E,56 km,1.1,---
2024/12/17,05:27:23.7,宮崎県北部山沿い,32°34.0′N,131°25.0′E,16 km,0.6,---
2024/12/17,05:27:42.3,石川県西方沖,37°5.0′N,136°24.0′E,10 km,2.9,---
2024/12/17,05:29:45.3,能登半島沖,37°31.0′N,137°11.0′E,13 km,-1,---
2024/12/17,05:32:52.1,福島県沖,37°52.0′N,141°37.0′E,50 km,1.1,---
2024/12/17,05:46:56.7,千葉県北西部,35°46.0′N,140°18.0′E,28 km,1.1,---
2024/12/17,05:48:20.7,有明海,32°55.0′N,130°22.0′E,14 km,0.3,---
2024/12/17,05:52:48.3,種子島近海,30°20.0′N,130°56.0′E,12 km,1,---
2024/12/17,05:53:17.8,茨城県北部,36°32.0′N,140°23.0′E,99 km,1.1,---
2024/12/17,05:56:17.8,愛知県西部,35°5.0′N,137°19.0′E,40 km,0.4,---
2024/12/17,05:58:29.3,釧路沖,42°45.0′N,145°38.0′E,13 km,1.4,---
2024/12/17,06:00:12.9,長野県南部,35°42.0′N,138°4.0′E,15 km,0.8,---
2024/12/17,06:00:26.3,和歌山県北部,34°12.0′N,135°13.0′E,5 km,0,---
2024/12/17,06:01:39.3,新潟県上中越沖,37°43.0′N,138°41.0′E,21 km,1.5,---
2024/12/17,06:06:49.5,宮城県沖,38°41.0′N,142°16.0′E,41 km,1.1,---
2024/12/17,06:10:25.3,石川県西方沖,36°58.0′N,136°26.0′E,11 km,1.3,---
2024/12/17,06:13:54.3,宮城県北部,38°43.0′N,141°14.0′E,7 km,0.8,---
2024/12/17,06:15:43.8,岩手県沖,39°39.0′N,142°6.0′E,48 km,1.9,---
2024/12/17,06:28:56.7,岐阜県飛騨地方,35°60.0′N,137°31.0′E,9 km,0.5,---
2024/12/17,06:28:59.7,日高地方中部,42°26.0′N,142°33.0′E,61 km,0.6,---
2024/12/17,06:30:24.6,長野県南部,35°54.0′N,138°9.0′E,10 km,0.8,---
2024/12/17,06:30:33.3,沖縄本島近海,27°6.0′N,128°23.0′E,7 km,0.4,---
2024/12/17,06:40:43.4,トカラ列島近海,29°57.0′N,130°2.0′E,1 km,1.7,---
2024/12/17,06:41:35.4,熊本県熊本地方,32°24.0′N,130°41.0′E,12 km,0.4,---
2024/12/17,06:44:57.6,紀伊水道,33°39.0′N,134°33.0′E,11 km,0.2,---
2024/12/17,06:46:37.5,トカラ列島近海,29°57.0′N,130°2.0′E,5 km,1.4,---
2024/12/17,06:48:40.0,沖縄本島近海,27°5.0′N,128°23.0′E,9 km,-1,---
2024/12/17,06:50:15.0,岩手県沖,40°6.0′N,142°13.0′E,12 km,1.1,---
2024/12/17,06:51:09.9,与那国島近海,24°49.0′N,122°32.0′E,51 km,1.5,---
2024/12/17,06:52:14.0,岩手県沖,39°15.0′N,142°24.0′E,37 km,0.9,---
2024/12/17,06:53:33.8,福島県沖,36°53.0′N,141°60.0′E,16 km,1.2,---
2024/12/17,06:54:40.8,沖縄本島近海,27°6.0′N,128°22.0′E,6 km,1,---
2024/12/17,06:54:49.6,長野県南部,35°53.0′N,137°38.0′E,6 km,-10.1,---
2024/12/17,06:56:30.1,沖縄本島近海,27°6.0′N,128°22.0′E,5 km,0.4,---
2024/12/17,07:01:03.1,奄美大島近海,27°18.0′N,130°23.0′E,26 km,1.8,---
2024/12/17,07:06:15.3,佐渡付近,37°45.0′N,137°39.0′E,16 km,2,---
2024/12/17,07:14:41.6,石川県能登地方,37°20.0′N,136°54.0′E,9 km,1.1,---
2024/12/17,07:14:52.5,石川県能登地方,37°21.0′N,136°54.0′E,11 km,-1,---
2024/12/17,07:21:49.1,与那国島近海,24°49.0′N,122°26.0′E,0 km,1.6,---
2024/12/17,07:26:39.0,石川県西方沖,37°1.0′N,136°24.0′E,12 km,1.4,---
2024/12/17,07:28:41.8,宮城県沖,38°24.0′N,142°8.0′E,36 km,1.1,---
2024/12/17,07:28:50.9,日向灘,31°56.0′N,131°39.0′E,38 km,0.5,---
2024/12/17,07:31:16.9,福島県中通り,36°50.0′N,140°30.0′E,5 km,-10.2,---
2024/12/17,07:34:08.8,秋田県内陸北部,40°8.0′N,140°31.0′E,160 km,-1,---
2024/12/17,07:34:28.4,福島県沖,37°32.0′N,144°42.0′E,43 km,1.5,---
2024/12/17,07:36:42.7,和歌山県北部,34°4.0′N,135°22.0′E,7 km,1.4,---
2024/12/17,07:37:00.5,五島列島近海,32°42.0′N,129°46.0′E,9 km,-10.2,---
2024/12/17,07:41:50.8,福島県会津,36°59.0′N,139°24.0′E,6 km,0.2,---
2024/12/17,07:44:31.5,福島県沖,37°14.0′N,141°17.0′E,81 km,1.7,---
2024/12/17,07:47:54.0,千葉県北東部,35°42.0′N,140°41.0′E,51 km,2,---
2024/12/17,07:55:39.7,トカラ列島近海,29°56.0′N,130°1.0′E,16 km,1.1,---
2024/12/17,07:55:50.8,千葉県北西部,35°48.0′N,140°21.0′E,47 km,1.3,---
2024/12/17,08:02:44.3,福島県沖,37°51.0′N,141°38.0′E,48 km,1.1,---
2024/12/17,08:03:02.6,種子島近海,30°2.0′N,130°54.0′E,34 km,0.9,---
2024/12/17,08:03:02.9,和歌山県南部,33°58.0′N,135°58.0′E,40 km,1.1,---
2024/12/17,08:07:16.2,長野県中部,36°14.0′N,137°55.0′E,11 km,0.3,---
2024/12/17,08:10:06.3,宮城県沖,37°55.0′N,141°53.0′E,44 km,1.7,---
2024/12/17,08:16:10.2,千葉県東方沖,35°40.0′N,141°1.0′E,16 km,1.1,---
