地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/12/28,00:01:28.9,和歌山県南方沖,33°29.0′N,135°29.0′E,12 km,0.4,---
2024/12/28,00:01:52.8,京都府南部,34°56.0′N,135°33.0′E,13 km,0.9,---
2024/12/28,00:06:00.3,長野県中部,36°19.0′N,138°1.0′E,5 km,0.1,---
2024/12/28,00:06:42.6,福島県中通り,37°3.0′N,140°32.0′E,9 km,0.7,---
2024/12/28,00:07:32.5,三陸沖,39°33.0′N,144°36.0′E,22 km,1.8,---
2024/12/28,00:11:12.8,宮城県沖,38°12.0′N,142°20.0′E,33 km,1.3,---
2024/12/28,00:13:06.9,奄美大島北西沖,28°6.0′N,128°6.0′E,16 km,1.9,---
2024/12/28,00:13:55.9,十勝地方北部,43°29.0′N,142°57.0′E,8 km,1.1,---
2024/12/28,00:16:21.5,種子島近海,30°5.0′N,130°56.0′E,32 km,1.1,---
2024/12/28,00:23:24.6,和歌山県南部,33°41.0′N,135°32.0′E,25 km,0.3,---
2024/12/28,00:25:40.7,奄美大島北西沖,28°7.0′N,128°5.0′E,20 km,2.3,---
2024/12/28,00:26:39.6,三重県南東沖,33°41.0′N,137°0.0′E,406 km,3.2,---
2024/12/28,00:29:50.4,宮城県沖,38°21.0′N,142°6.0′E,33 km,1.1,---
2024/12/28,00:30:10.5,奄美大島北西沖,28°6.0′N,128°5.0′E,29 km,1.7,---
2024/12/28,00:31:06.9,群馬県北部,36°41.0′N,139°20.0′E,7 km,0.6,---
2024/12/28,00:33:03.6,網走地方,43°42.0′N,144°36.0′E,0 km,1,---
2024/12/28,00:33:06.4,奄美大島北西沖,28°5.0′N,128°6.0′E,9 km,1.9,---
2024/12/28,00:34:41.3,岩手県沖,39°53.0′N,142°15.0′E,16 km,1.4,---
2024/12/28,00:34:47.1,十勝地方北部,43°29.0′N,142°57.0′E,0 km,0.6,---
2024/12/28,00:38:03.7,十勝地方北部,43°29.0′N,142°57.0′E,0 km,0.5,---
2024/12/28,00:41:55.3,長野県北部,36°49.0′N,138°38.0′E,1 km,0.3,---
2024/12/28,00:46:44.6,根室半島南東沖,42°59.0′N,146°53.0′E,50 km,4.3,---
2024/12/28,00:48:01.8,茨城県北部,36°47.0′N,140°34.0′E,8 km,0.3,---
2024/12/28,00:49:42.5,千葉県東方沖,35°48.0′N,140°59.0′E,14 km,1.5,---
2024/12/28,00:50:31.8,根室半島南東沖,42°59.0′N,146°52.0′E,49 km,2.7,---
2024/12/28,00:53:57.5,北海道南西沖,43°3.0′N,139°49.0′E,193 km,2.7,---
2024/12/28,00:56:25.1,石川県能登地方,37°25.0′N,137°15.0′E,14 km,1.1,---
2024/12/28,00:58:20.2,福島県沖,37°20.0′N,141°54.0′E,35 km,2.1,---
2024/12/28,00:58:48.3,三重県南東沖,33°40.0′N,137°3.0′E,376 km,2.6,---
2024/12/28,01:03:17.0,沖縄本島近海,26°44.0′N,128°50.0′E,9 km,1.3,---
2024/12/28,01:06:37.1,三陸沖,39°0.0′N,144°26.0′E,25 km,1.6,---
2024/12/28,01:08:47.1,奄美大島北西沖,28°8.0′N,128°3.0′E,20 km,1.8,---
2024/12/28,01:09:54.9,福島県沖,37°47.0′N,141°36.0′E,54 km,2.3,---
2024/12/28,01:11:14.1,奄美大島北西沖,28°8.0′N,128°6.0′E,19 km,3,---
2024/12/28,01:11:42.9,石川県西方沖,36°55.0′N,136°24.0′E,13 km,1.6,---
2024/12/28,01:12:18.2,福島県沖,37°50.0′N,141°37.0′E,50 km,3.1,---
2024/12/28,01:13:39.3,長崎県南西部,32°52.0′N,129°45.0′E,9 km,0.6,---
2024/12/28,01:16:31.8,岐阜県美濃中西部,35°24.0′N,136°44.0′E,10 km,0.5,---
2024/12/28,01:16:44.6,宮古島北西沖,25°17.0′N,124°38.0′E,95 km,1.6,---
2024/12/28,01:20:05.1,奄美大島北西沖,28°6.0′N,128°7.0′E,18 km,2.9,---
2024/12/28,01:21:18.5,関東東方沖,35°35.0′N,142°35.0′E,29 km,0.9,---
2024/12/28,01:23:15.4,千葉県北東部,35°52.0′N,140°38.0′E,50 km,0.4,---
2024/12/28,01:26:35.6,十勝地方中部,42°39.0′N,143°31.0′E,96 km,0.6,---
2024/12/28,01:29:40.8,和歌山県北部,33°57.0′N,135°17.0′E,0 km,-10.1,---
2024/12/28,01:32:12.9,福島県沖,36°58.0′N,142°3.0′E,24 km,1.6,---
2024/12/28,01:42:34.3,薩摩半島西方沖,31°16.0′N,129°58.0′E,11 km,1.1,---
2024/12/28,01:46:34.3,福島県沖,36°58.0′N,142°2.0′E,25 km,3,---
2024/12/28,01:51:41.7,薩摩半島西方沖,31°15.0′N,129°58.0′E,7 km,1.2,---
2024/12/28,01:52:39.9,奄美大島北西沖,28°7.0′N,128°8.0′E,19 km,2,---
2024/12/28,01:54:35.8,和歌山県北部,34°2.0′N,135°12.0′E,5 km,0.1,---
2024/12/28,01:55:54.2,千葉県東方沖,35°26.0′N,140°28.0′E,56 km,4.2,---
2024/12/28,01:58:36.1,宮城県沖,38°13.0′N,141°50.0′E,52 km,-1,---
2024/12/28,02:04:32.8,福島県中通り,37°3.0′N,140°33.0′E,7 km,0.4,---
2024/12/28,02:04:55.7,奄美大島北西沖,28°6.0′N,128°6.0′E,15 km,2.5,---
2024/12/28,02:05:52.0,千葉県東方沖,35°25.0′N,140°29.0′E,52 km,1,---
2024/12/28,02:07:17.1,千葉県東方沖,35°27.0′N,140°27.0′E,52 km,1.3,---
2024/12/28,02:07:24.0,岩手県内陸北部,39°60.0′N,141°32.0′E,3 km,0,---
2024/12/28,02:08:42.1,根室半島南東沖,42°59.0′N,146°51.0′E,48 km,3.3,---
2024/12/28,02:09:31.8,千葉県東方沖,35°26.0′N,140°28.0′E,54 km,1.3,---
2024/12/28,02:10:49.0,千葉県東方沖,35°26.0′N,140°30.0′E,52 km,0.8,---
2024/12/28,02:12:25.9,十勝地方北部,43°29.0′N,142°57.0′E,3 km,0.9,---
2024/12/28,02:12:31.9,高知県東部,33°39.0′N,134°9.0′E,11 km,0.3,---
2024/12/28,02:14:14.9,和歌山県南方沖,33°38.0′N,135°19.0′E,8 km,0.6,---
2024/12/28,02:14:29.8,長野県北部,36°50.0′N,138°38.0′E,3 km,1,---
2024/12/28,02:19:38.5,福岡県筑後地方,33°2.0′N,130°30.0′E,11 km,0.4,---
2024/12/28,02:20:24.7,沖縄本島近海,26°57.0′N,128°12.0′E,10 km,1.1,---
2024/12/28,02:21:32.4,日向灘,32°31.0′N,132°30.0′E,18 km,0.8,---
2024/12/28,02:22:42.2,和歌山県北部,33°54.0′N,135°11.0′E,8 km,2.8,---
2024/12/28,02:24:40.5,福島県沖,37°9.0′N,141°13.0′E,43 km,1.1,---
2024/12/28,02:25:08.7,宮城県沖,38°30.0′N,142°19.0′E,36 km,1.6,---
2024/12/28,02:26:53.0,宮崎県北部平野部,32°31.0′N,131°42.0′E,15 km,1,---
2024/12/28,02:29:50.6,長野県北部,36°50.0′N,138°38.0′E,7 km,0.6,---
2024/12/28,02:29:57.4,長野県中部,36°19.0′N,138°2.0′E,6 km,0.3,---
2024/12/28,02:36:13.8,大隅半島東方沖,31°15.0′N,131°25.0′E,35 km,0.6,---
2024/12/28,02:37:20.8,奄美大島北西沖,28°7.0′N,128°4.0′E,15 km,2.6,---
2024/12/28,02:39:15.2,日向灘,32°12.0′N,131°48.0′E,35 km,0.8,---
2024/12/28,02:39:16.8,長野県中部,36°19.0′N,138°1.0′E,6 km,0,---
2024/12/28,02:41:31.6,石垣島近海,23°28.0′N,124°11.0′E,31 km,2.2,---
2024/12/28,02:42:56.4,日向灘,32°17.0′N,132°2.0′E,27 km,1.2,---
2024/12/28,02:44:13.3,熊本県熊本地方,32°39.0′N,130°42.0′E,9 km,0.5,---
2024/12/28,02:45:26.9,相模湾,35°12.0′N,139°13.0′E,17 km,0.8,---
2024/12/28,02:46:21.2,奄美大島北西沖,28°8.0′N,128°3.0′E,14 km,2.9,---
2024/12/28,02:46:24.6,播磨灘,34°43.0′N,134°41.0′E,13 km,1.5,---
2024/12/28,02:49:14.8,千葉県南東沖,34°42.0′N,140°37.0′E,44 km,1.4,---
2024/12/28,02:52:02.1,四国沖,33°27.0′N,134°49.0′E,14 km,1.7,---
2024/12/28,02:52:10.6,日向灘,31°46.0′N,131°52.0′E,30 km,1.6,---
2024/12/28,02:52:22.6,千葉県東方沖,35°26.0′N,140°29.0′E,54 km,0.6,---
2024/12/28,02:55:01.3,茨城県北部,36°41.0′N,140°35.0′E,8 km,0.3,---
2024/12/28,02:56:11.0,播磨灘,34°43.0′N,134°41.0′E,12 km,1.2,---
2024/12/28,02:59:02.2,福島県沖,37°14.0′N,142°12.0′E,21 km,1.4,---
2024/12/28,03:02:07.4,岩手県沖,40°17.0′N,141°59.0′E,21 km,1.5,---
2024/12/28,03:02:45.1,長野県中部,36°14.0′N,137°53.0′E,12 km,0.1,---
2024/12/28,03:03:40.3,福島県沖,37°17.0′N,142°14.0′E,15 km,1.3,---
2024/12/28,03:04:45.0,釧路地方中南部,43°22.0′N,144°7.0′E,145 km,2.6,---
2024/12/28,03:07:35.3,福島県沖,37°15.0′N,142°13.0′E,19 km,1.2,---
2024/12/28,03:08:22.0,奄美大島北西沖,28°9.0′N,128°5.0′E,13 km,2.4,---
2024/12/28,03:12:43.9,福島県浜通り,37°5.0′N,140°40.0′E,8 km,0.9,---
2024/12/28,03:17:54.3,和歌山県北部,34°5.0′N,135°12.0′E,3 km,-10.1,---
2024/12/28,03:19:22.7,奄美大島北西沖,28°10.0′N,128°6.0′E,14 km,2.2,---
2024/12/28,03:21:01.3,岡山県北部,34°55.0′N,134°9.0′E,20 km,0.7,---
2024/12/28,03:21:53.9,奄美大島北西沖,28°7.0′N,128°7.0′E,16 km,1.9,---
2024/12/28,03:22:11.7,奄美大島北西沖,28°8.0′N,128°6.0′E,17 km,2.2,---
2024/12/28,03:27:15.4,岩手県沖,40°19.0′N,142°30.0′E,41 km,1.1,---
2024/12/28,03:27:26.3,宮城県沖,38°49.0′N,142°5.0′E,43 km,0.9,---
2024/12/28,03:29:31.2,新潟県上中越沖,37°39.0′N,137°36.0′E,10 km,1.4,---
2024/12/28,03:29:49.2,奄美大島北西沖,28°8.0′N,128°8.0′E,24 km,2.1,---
2024/12/28,03:39:53.2,和歌山県南部,33°38.0′N,135°34.0′E,35 km,0.6,---
2024/12/28,03:42:03.1,奄美大島北西沖,28°8.0′N,128°8.0′E,9 km,-1,---
2024/12/28,03:57:36.2,紀伊水道,34°10.0′N,135°6.0′E,8 km,0.2,---
2024/12/28,04:00:04.5,石垣島近海,23°29.0′N,124°11.0′E,34 km,2.2,---
2024/12/28,04:01:30.4,奄美大島北西沖,28°7.0′N,128°7.0′E,21 km,2.2,---
2024/12/28,04:04:31.2,千葉県東方沖,35°26.0′N,140°28.0′E,57 km,1.6,---
2024/12/28,04:05:35.8,和歌山県北部,33°54.0′N,135°12.0′E,8 km,0.2,---
2024/12/28,04:06:06.1,福島県沖,37°43.0′N,141°35.0′E,55 km,1.6,---
2024/12/28,04:07:05.5,宮城県沖,38°58.0′N,142°25.0′E,30 km,1,---
2024/12/28,04:07:17.5,沖縄本島近海,24°35.0′N,127°22.0′E,77 km,2.5,---
2024/12/28,04:07:37.1,福島県沖,37°38.0′N,141°42.0′E,51 km,2.7,---
2024/12/28,04:10:05.0,福島県沖,37°21.0′N,141°35.0′E,43 km,5.3,---
2024/12/28,04:13:14.6,福島県沖,37°52.0′N,141°37.0′E,48 km,2.2,---
2024/12/28,04:14:14.3,奄美大島近海,28°9.0′N,129°27.0′E,34 km,1.2,---
2024/12/28,04:17:12.9,福島県沖,37°21.0′N,141°35.0′E,42 km,1.4,---
2024/12/28,04:18:27.2,愛媛県中予,33°41.0′N,132°53.0′E,8 km,0.4,---
2024/12/28,04:23:26.6,兵庫県北部,35°39.0′N,134°50.0′E,12 km,2.2,---
2024/12/28,04:31:52.9,奄美大島北西沖,28°7.0′N,128°4.0′E,12 km,2,---
2024/12/28,04:42:27.8,鹿児島湾,31°29.0′N,130°36.0′E,11 km,0.1,---
2024/12/28,04:49:37.8,奄美大島北西沖,28°6.0′N,128°8.0′E,23 km,1.8,---
2024/12/28,04:50:37.5,千葉県東方沖,35°26.0′N,140°28.0′E,56 km,1.1,---
2024/12/28,04:52:18.5,奄美大島北西沖,28°6.0′N,128°8.0′E,21 km,1.8,---
2024/12/28,04:53:11.7,宮古島近海,24°52.0′N,125°1.0′E,11 km,2.1,---
2024/12/28,04:58:53.0,奄美大島北西沖,28°7.0′N,128°7.0′E,15 km,1.9,---
2024/12/28,05:04:14.3,和歌山県北部,33°59.0′N,135°16.0′E,12 km,0.2,---
2024/12/28,05:04:24.0,豊後水道,33°13.0′N,132°23.0′E,38 km,1,---
2024/12/28,05:13:08.4,奄美大島北西沖,28°8.0′N,128°4.0′E,21 km,2,---
2024/12/28,05:16:26.8,奄美大島北西沖,28°8.0′N,128°6.0′E,16 km,2.4,---
2024/12/28,05:16:33.8,長野県南部,35°46.0′N,137°39.0′E,11 km,0.2,---
2024/12/28,05:20:49.8,奄美大島北西沖,28°6.0′N,128°6.0′E,14 km,-1,---
2024/12/28,05:22:17.6,愛媛県中予,33°42.0′N,132°52.0′E,11 km,0.7,---
2024/12/28,05:26:10.7,奄美大島北西沖,28°7.0′N,128°7.0′E,19 km,2.3,---
2024/12/28,05:31:02.7,京都府南部,35°2.0′N,135°39.0′E,9 km,0.5,---
2024/12/28,05:31:17.9,千葉県北西部,35°51.0′N,140°18.0′E,46 km,0.5,---
2024/12/28,05:36:29.5,福島県沖,37°20.0′N,141°35.0′E,42 km,1.6,---
2024/12/28,05:37:46.8,奄美大島北西沖,28°8.0′N,128°6.0′E,17 km,2.1,---
2024/12/28,05:40:38.1,奄美大島北西沖,28°8.0′N,128°6.0′E,11 km,2.4,---
2024/12/28,05:44:08.1,日向灘,32°43.0′N,132°2.0′E,39 km,1.1,---
2024/12/28,05:45:14.0,奄美大島北西沖,28°6.0′N,128°6.0′E,12 km,-1,---
2024/12/28,05:49:10.8,釧路沖,42°56.0′N,144°36.0′E,47 km,0.7,---
2024/12/28,05:54:59.0,能登半島沖,37°34.0′N,137°28.0′E,13 km,1.9,---
2024/12/28,05:56:50.6,大分県西部,33°7.0′N,131°11.0′E,5 km,0.8,---
2024/12/28,06:00:17.2,長野県南部,35°51.0′N,137°42.0′E,6 km,0.1,---
2024/12/28,06:01:01.3,西表島付近,24°11.0′N,123°50.0′E,18 km,1.2,---
2024/12/28,06:01:04.9,宮城県沖,37°57.0′N,142°38.0′E,18 km,2.1,---
2024/12/28,06:02:48.7,栃木県北部,36°40.0′N,139°28.0′E,3 km,1,---
2024/12/28,06:06:20.9,薩摩半島西方沖,31°22.0′N,129°37.0′E,8 km,1,---
2024/12/28,06:07:20.7,奄美大島北西沖,28°8.0′N,128°6.0′E,13 km,2.3,---
2024/12/28,06:08:35.9,静岡県中部,35°7.0′N,138°11.0′E,14 km,0.2,---
2024/12/28,06:13:13.7,福島県沖,37°49.0′N,141°37.0′E,49 km,1,---
2024/12/28,06:19:25.3,石川県西方沖,37°0.0′N,136°25.0′E,10 km,1.4,---
2024/12/28,06:20:05.2,栃木県南部,36°35.0′N,139°51.0′E,124 km,1.1,---
2024/12/28,06:20:28.1,京都府南部,35°0.0′N,135°43.0′E,12 km,0.8,---
2024/12/28,06:20:35.1,岐阜県飛騨地方,36°28.0′N,137°17.0′E,259 km,2.4,---
2024/12/28,06:23:45.4,奄美大島北西沖,28°7.0′N,128°6.0′E,12 km,2.3,---
2024/12/28,06:24:24.8,福島県沖,37°18.0′N,141°36.0′E,42 km,3.1,---
2024/12/28,06:24:31.6,宮崎県北部平野部,32°10.0′N,131°27.0′E,48 km,0.4,---
2024/12/28,06:27:25.3,茨城県南部,36°2.0′N,139°57.0′E,44 km,2.1,---
2024/12/28,06:31:56.8,青森県東方沖,41°15.0′N,142°40.0′E,39 km,2.3,---
2024/12/28,06:38:36.4,京都府南部,35°7.0′N,135°28.0′E,11 km,0.8,---
2024/12/28,06:39:47.0,山口県北西沖,34°28.0′N,130°54.0′E,17 km,1.7,---
2024/12/28,06:41:45.4,福島県沖,37°17.0′N,141°49.0′E,38 km,1.8,---
2024/12/28,06:44:25.8,北海道南東沖,41°20.0′N,147°23.0′E,34 km,3,---
2024/12/28,06:44:54.7,種子島近海,30°26.0′N,131°5.0′E,35 km,1.1,---
2024/12/28,06:45:23.8,福島県沖,37°20.0′N,141°36.0′E,8 km,1.6,---
2024/12/28,06:46:27.3,奄美大島北西沖,28°7.0′N,128°8.0′E,23 km,2,---
2024/12/28,06:47:19.0,宮崎県北部平野部,32°35.0′N,131°37.0′E,15 km,0.8,---
2024/12/28,06:48:03.9,鹿児島湾,31°29.0′N,130°35.0′E,9 km,0.1,---
2024/12/28,06:52:04.6,奄美大島北西沖,28°8.0′N,128°4.0′E,20 km,2.2,---
2024/12/28,06:52:27.3,釧路沖,42°35.0′N,145°4.0′E,13 km,1.5,---
2024/12/28,06:54:25.5,能登半島沖,37°32.0′N,137°14.0′E,10 km,1,---
2024/12/28,07:00:26.8,奄美大島北西沖,28°6.0′N,128°5.0′E,14 km,2.6,---
2024/12/28,07:00:32.6,福島県沖,37°7.0′N,142°16.0′E,15 km,1.4,---
2024/12/28,07:04:08.5,富山県東部,36°33.0′N,137°34.0′E,2 km,0.7,---
2024/12/28,07:05:31.3,択捉島南東沖,44°20.0′N,147°52.0′E,108 km,-1,---
2024/12/28,07:11:22.1,愛媛県南予,33°28.0′N,132°46.0′E,38 km,2.8,---
2024/12/28,07:12:32.2,和歌山県南部,34°3.0′N,135°34.0′E,52 km,2.1,---
2024/12/28,07:17:40.5,宮崎県北部平野部,32°35.0′N,131°37.0′E,15 km,0.1,---
2024/12/28,07:18:00.5,宮城県沖,37°59.0′N,141°52.0′E,42 km,1.3,---
2024/12/28,07:18:49.0,沖縄本島近海,26°4.0′N,127°33.0′E,28 km,1.9,---
2024/12/28,07:27:08.3,奄美大島北西沖,28°7.0′N,128°7.0′E,21 km,2.5,---
2024/12/28,07:28:24.9,長野県中部,36°10.0′N,137°58.0′E,8 km,-10.3,---
2024/12/28,07:29:50.2,日向灘,32°0.0′N,131°53.0′E,29 km,1.3,---
2024/12/28,07:38:24.6,紀伊水道,33°48.0′N,134°54.0′E,15 km,0.9,---
2024/12/28,07:39:44.6,石川県能登地方,37°22.0′N,136°59.0′E,8 km,1.5,---
2024/12/28,07:40:59.0,青森県下北地方,41°29.0′N,140°56.0′E,9 km,0.3,---
2024/12/28,07:41:49.1,長野県中部,36°19.0′N,138°1.0′E,6 km,0.9,---
2024/12/28,07:43:15.0,茨城県北部,36°47.0′N,140°34.0′E,8 km,0.9,---
2024/12/28,07:45:11.7,薩摩半島西方沖,31°32.0′N,130°0.0′E,1 km,1.6,---
2024/12/28,07:47:09.6,石川県能登地方,37°9.0′N,136°42.0′E,8 km,1.4,---
2024/12/28,07:49:23.5,福島県沖,37°52.0′N,141°37.0′E,48 km,1,---
2024/12/28,07:49:46.3,岩手県沖,40°10.0′N,142°21.0′E,40 km,-1,---
2024/12/28,07:51:57.1,福島県沖,37°48.0′N,141°36.0′E,55 km,1.4,---
2024/12/28,07:52:17.4,日向灘,32°37.0′N,131°47.0′E,10 km,0.5,---
2024/12/28,07:52:24.1,日向灘,32°19.0′N,131°56.0′E,23 km,1.4,---
2024/12/28,07:55:14.5,宮城県沖,37°59.0′N,141°49.0′E,33 km,1.1,---
2024/12/28,07:57:08.2,石川県西方沖,36°54.0′N,136°24.0′E,11 km,1.5,---
2024/12/28,07:58:47.9,奄美大島北西沖,28°7.0′N,128°7.0′E,23 km,1.8,---
2024/12/28,08:01:23.8,福島県浜通り,37°20.0′N,140°54.0′E,90 km,1.2,---
2024/12/28,08:06:52.3,青森県西方沖,40°27.0′N,139°4.0′E,11 km,2.5,---
2024/12/28,08:06:58.2,奄美大島北西沖,28°9.0′N,128°7.0′E,10 km,2.1,---
2024/12/28,08:07:26.6,茨城県沖,36°22.0′N,141°3.0′E,23 km,1,---
2024/12/28,08:15:25.5,愛媛県南予,33°2.0′N,132°36.0′E,9 km,0.4,---
2024/12/28,08:23:34.1,橘湾,32°37.0′N,129°54.0′E,14 km,0.7,---
2024/12/28,08:24:41.6,福島県沖,37°24.0′N,141°43.0′E,47 km,1.4,---
2024/12/28,08:27:10.5,静岡県西部,34°48.0′N,137°53.0′E,30 km,0.9,---
2024/12/28,08:32:35.9,石川県西方沖,37°1.0′N,136°26.0′E,13 km,1.1,---
2024/12/28,08:33:42.8,台湾付近,22°14.0′N,121°35.0′E,7 km,4.1,---
2024/12/28,08:49:34.1,和歌山県北部,33°59.0′N,135°16.0′E,12 km,1,---
2024/12/28,08:51:54.2,日向灘,32°37.0′N,131°48.0′E,10 km,0.6,---
2024/12/28,08:52:32.8,神奈川県西部,35°27.0′N,138°56.0′E,24 km,0.5,---
2024/12/28,08:53:30.0,山梨県中・西部,35°34.0′N,138°17.0′E,11 km,0.2,---
2024/12/28,09:01:40.2,和歌山県北部,33°59.0′N,135°15.0′E,12 km,0.9,---
2024/12/28,09:04:41.5,福島県沖,37°20.0′N,141°38.0′E,10 km,1.5,---
2024/12/28,09:05:03.5,福島県沖,37°20.0′N,141°36.0′E,12 km,2.7,---
2024/12/28,09:06:02.4,宮城県沖,38°20.0′N,142°12.0′E,31 km,1.4,---
2024/12/28,09:07:32.7,栃木県南部,36°37.0′N,139°34.0′E,9 km,1.2,---
2024/12/28,09:11:00.8,岩手県沖,39°48.0′N,142°22.0′E,10 km,1.2,---
2024/12/28,09:11:11.0,福島県沖,37°28.0′N,141°36.0′E,14 km,1.6,---
2024/12/28,09:15:50.5,奄美大島近海,28°17.0′N,129°26.0′E,35 km,2,---
2024/12/28,09:16:47.7,熊本県阿蘇地方,32°53.0′N,131°1.0′E,5 km,1,---
2024/12/28,09:22:49.2,沖縄本島北西沖,27°10.0′N,126°59.0′E,132 km,2.1,---
2024/12/28,09:24:26.1,宮崎県北部山沿い,32°37.0′N,131°15.0′E,12 km,0.8,---
2024/12/28,09:24:37.1,茨城県沖,36°46.0′N,140°56.0′E,58 km,1.5,---
2024/12/28,09:36:21.2,京都府南部,35°0.0′N,135°36.0′E,10 km,0.6,---
2024/12/28,09:44:51.1,千葉県南東沖,34°44.0′N,139°55.0′E,47 km,1.2,---
2024/12/28,09:47:11.5,和歌山県南部,33°53.0′N,135°31.0′E,46 km,1.4,---
2024/12/28,09:47:26.0,奄美大島北西沖,28°6.0′N,128°6.0′E,14 km,2.4,---
2024/12/28,09:48:11.1,広島県南東部,34°39.0′N,133°24.0′E,19 km,0.4,---
2024/12/28,09:52:42.3,奈良県,34°25.0′N,135°43.0′E,61 km,0.6,---
2024/12/28,10:06:57.1,奄美大島北西沖,28°7.0′N,128°6.0′E,15 km,3.4,---
2024/12/28,10:09:03.0,福島県沖,37°51.0′N,141°35.0′E,45 km,1,---
2024/12/28,10:24:59.2,福島県沖,37°47.0′N,142°31.0′E,1 km,-1,---
2024/12/28,10:27:16.2,和歌山県北部,33°59.0′N,135°13.0′E,7 km,0.7,---
2024/12/28,10:27:26.8,奄美大島北西沖,28°5.0′N,128°4.0′E,20 km,2.4,---
2024/12/28,10:27:55.1,日向灘,32°37.0′N,131°48.0′E,12 km,0.8,---
2024/12/28,10:29:11.2,長野県北部,36°36.0′N,137°50.0′E,14 km,0.6,---
2024/12/28,10:48:23.8,鳥島近海,31°27.0′N,140°7.0′E,25 km,3.6,---
2024/12/28,10:50:28.6,奄美大島北西沖,28°5.0′N,128°5.0′E,11 km,1.9,---
2024/12/28,10:50:54.5,奄美大島北西沖,28°5.0′N,128°5.0′E,22 km,2.7,---
2024/12/28,10:51:39.3,奄美大島北西沖,28°6.0′N,128°3.0′E,17 km,1.9,---
2024/12/28,10:57:30.8,奄美大島北西沖,28°6.0′N,128°4.0′E,20 km,3,---
2024/12/28,10:58:27.0,和歌山県北部,33°47.0′N,135°17.0′E,22 km,1.5,---
2024/12/28,11:03:57.4,奄美大島北西沖,28°6.0′N,128°3.0′E,14 km,2.2,---
2024/12/28,11:04:46.9,奄美大島北西沖,28°7.0′N,128°3.0′E,8 km,1.9,---
2024/12/28,11:10:35.5,鳥島近海,30°38.0′N,142°19.0′E,69 km,4.2,---
2024/12/28,11:12:04.8,長野県南部,35°46.0′N,137°39.0′E,11 km,0.4,---
2024/12/28,11:13:03.9,奄美大島北西沖,28°6.0′N,128°3.0′E,13 km,3.2,---
2024/12/28,11:13:45.5,日向灘,32°30.0′N,132°9.0′E,28 km,1,---
2024/12/28,11:13:50.0,奄美大島北西沖,28°6.0′N,128°4.0′E,21 km,2.5,---
2024/12/28,11:15:50.0,石川県西方沖,36°56.0′N,136°25.0′E,14 km,1.4,---
2024/12/28,11:17:01.3,栃木県北部,36°57.0′N,139°41.0′E,7 km,0.6,---
2024/12/28,11:17:40.7,石川県西方沖,36°56.0′N,136°25.0′E,12 km,2,---
2024/12/28,11:21:56.4,福島県沖,37°48.0′N,141°36.0′E,48 km,1.6,---
2024/12/28,11:22:05.1,千葉県北東部,35°43.0′N,140°41.0′E,50 km,1.9,---
2024/12/28,11:26:10.3,岩手県内陸南部,39°3.0′N,140°51.0′E,8 km,2.4,---
2024/12/28,11:27:48.5,千葉県南東沖,34°39.0′N,140°14.0′E,58 km,1.2,---
2024/12/28,11:28:03.4,石川県能登地方,37°19.0′N,136°48.0′E,8 km,1.1,---
2024/12/28,11:34:02.3,択捉島付近,44°26.0′N,147°27.0′E,0 km,3.2,---
2024/12/28,11:35:22.7,三重県南部,33°48.0′N,135°59.0′E,17 km,0.6,---
2024/12/28,11:36:20.4,台湾付近,23°59.0′N,122°5.0′E,30 km,2.6,---
2024/12/28,11:44:35.7,宮城県沖,38°22.0′N,142°2.0′E,27 km,1.3,---
2024/12/28,11:45:33.4,三陸沖,38°20.0′N,144°48.0′E,26 km,2,---
2024/12/28,11:50:21.2,青森県東方沖,40°31.0′N,142°20.0′E,43 km,1,---
2024/12/28,11:51:23.5,北海道南西沖,42°47.0′N,140°7.0′E,160 km,2,---
2024/12/28,11:52:03.5,奄美大島北西沖,28°6.0′N,128°9.0′E,12 km,2.2,---
2024/12/28,11:53:53.6,熊本県天草・芦北地方,32°14.0′N,130°1.0′E,10 km,-1,---
2024/12/28,12:03:45.4,鳥取県中部,35°27.0′N,133°57.0′E,10 km,1.4,---
2024/12/28,12:05:40.3,八丈島東方沖,32°33.0′N,142°27.0′E,59 km,3.9,---
