地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/12/26,00:00:06.4,奄美大島北西沖,28°9.0′N,128°7.0′E,18 km,1.9,---
2024/12/26,00:00:29.4,福島県沖,37°9.0′N,141°19.0′E,7 km,1.5,---
2024/12/26,00:07:20.2,奄美大島北西沖,28°8.0′N,128°6.0′E,20 km,1.8,---
2024/12/26,00:07:41.2,福島県沖,37°50.0′N,141°36.0′E,49 km,1.9,---
2024/12/26,00:08:50.5,能登半島沖,37°33.0′N,137°15.0′E,13 km,0.9,---
2024/12/26,00:13:09.7,根室半島南東沖,43°15.0′N,145°56.0′E,52 km,1.2,---
2024/12/26,00:14:19.7,奄美大島北西沖,28°7.0′N,128°5.0′E,18 km,1.7,---
2024/12/26,00:15:09.0,奄美大島北西沖,28°9.0′N,128°5.0′E,16 km,1.8,---
2024/12/26,00:15:26.4,宮城県沖,37°52.0′N,141°42.0′E,56 km,1.2,---
2024/12/26,00:16:19.2,群馬県北部,36°41.0′N,139°20.0′E,9 km,0.5,---
2024/12/26,00:16:22.4,茨城県北部,36°50.0′N,140°34.0′E,8 km,0,---
2024/12/26,00:18:11.0,茨城県北部,36°45.0′N,140°35.0′E,9 km,0.2,---
2024/12/26,00:18:22.3,茨城県北部,36°45.0′N,140°35.0′E,10 km,0.4,---
2024/12/26,00:20:45.2,薩摩半島西方沖,31°17.0′N,129°57.0′E,13 km,0.4,---
2024/12/26,00:21:52.0,空知地方中部,43°20.0′N,142°17.0′E,6 km,0.6,---
2024/12/26,00:24:13.4,茨城県沖,36°13.0′N,142°7.0′E,5 km,1.1,---
2024/12/26,00:24:30.2,宮城県沖,37°58.0′N,141°30.0′E,60 km,1.4,---
2024/12/26,00:27:51.2,浦河沖,42°9.0′N,142°44.0′E,45 km,2.5,---
2024/12/26,00:28:49.1,能登半島沖,37°31.0′N,137°11.0′E,10 km,0.8,---
2024/12/26,00:28:51.1,奄美大島北西沖,28°7.0′N,128°6.0′E,16 km,1.8,---
2024/12/26,00:29:18.3,能登半島沖,37°34.0′N,137°14.0′E,14 km,1.4,---
2024/12/26,00:31:30.3,長野県南部,35°50.0′N,137°23.0′E,9 km,0.2,---
2024/12/26,00:34:35.3,石川県西方沖,37°0.0′N,136°24.0′E,7 km,1,---
2024/12/26,00:38:39.4,奄美大島北西沖,28°7.0′N,128°6.0′E,13 km,1.6,---
2024/12/26,00:39:17.7,奄美大島北西沖,28°8.0′N,128°6.0′E,22 km,1.5,---
2024/12/26,00:40:19.7,陸奥湾,41°2.0′N,141°4.0′E,10 km,2.4,---
2024/12/26,00:43:07.1,茨城県北部,36°36.0′N,140°32.0′E,87 km,0.7,---
