地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/12/25,00:06:07.9,沖縄本島近海,26°47.0′N,127°15.0′E,14 km,1.7,---
2024/12/25,00:11:22.8,岩手県内陸南部,39°13.0′N,140°53.0′E,99 km,0.9,---
2024/12/25,00:15:09.7,京都府南部,35°3.0′N,135°33.0′E,13 km,0.3,---
2024/12/25,00:16:23.7,石川県西方沖,36°56.0′N,136°26.0′E,10 km,1.5,---
2024/12/25,00:18:11.9,群馬県北部,36°41.0′N,139°20.0′E,9 km,0.6,---
2024/12/25,00:18:54.8,熊本県天草・芦北地方,32°12.0′N,130°23.0′E,9 km,-10.1,---
2024/12/25,00:20:18.7,長野県南部,35°54.0′N,137°37.0′E,8 km,0.2,---
2024/12/25,00:21:44.3,山口県中部,34°2.0′N,131°57.0′E,15 km,1,---
2024/12/25,00:26:53.0,石川県能登地方,37°30.0′N,137°19.0′E,13 km,1,---
2024/12/25,00:28:26.7,豊後水道,32°50.0′N,132°28.0′E,28 km,0.9,---
2024/12/25,00:29:37.1,福島県沖,37°46.0′N,141°35.0′E,53 km,1.6,---
2024/12/25,00:35:40.0,紀伊水道,33°45.0′N,135°11.0′E,42 km,0.3,---
2024/12/25,00:35:46.7,秋田県内陸北部,39°52.0′N,140°23.0′E,7 km,0.4,---
2024/12/25,00:39:13.9,東京湾,35°36.0′N,140°4.0′E,72 km,1.2,---
2024/12/25,00:42:48.2,宮城県沖,38°43.0′N,142°23.0′E,47 km,0.8,---
2024/12/25,00:44:58.0,紀伊水道,34°0.0′N,135°6.0′E,9 km,2.1,---
2024/12/25,00:46:40.7,宮崎県北部平野部,32°30.0′N,131°42.0′E,20 km,0.3,---
2024/12/25,00:47:59.0,福島県浜通り,37°48.0′N,140°57.0′E,103 km,1,---
2024/12/25,00:49:03.9,陸奥湾,41°2.0′N,141°4.0′E,11 km,0.8,---
2024/12/25,00:51:40.6,紀伊水道,33°44.0′N,135°7.0′E,40 km,0.6,---
2024/12/25,00:51:55.8,青森県東方沖,41°31.0′N,142°4.0′E,56 km,1.3,---
2024/12/25,00:52:54.5,瀬戸内海中部,34°18.0′N,133°15.0′E,18 km,0.8,---
2024/12/25,00:58:33.4,石川県能登地方,37°17.0′N,136°46.0′E,9 km,0.6,---
2024/12/25,00:58:46.5,鹿児島湾,31°37.0′N,130°45.0′E,122 km,1.3,---
2024/12/25,00:59:03.3,沖縄本島近海,27°18.0′N,127°53.0′E,73 km,1.8,---
2024/12/25,00:59:16.6,福島県中通り,37°1.0′N,140°37.0′E,9 km,0.6,---
2024/12/25,01:02:52.4,茨城県沖,36°11.0′N,141°13.0′E,30 km,1.5,---
2024/12/25,01:07:48.2,関東東方沖,35°9.0′N,141°55.0′E,14 km,2,---
2024/12/25,01:13:25.3,根室半島南東沖,43°11.0′N,146°25.0′E,51 km,2,---
2024/12/25,01:18:19.4,宮城県沖,37°55.0′N,141°47.0′E,53 km,1.1,---
2024/12/25,01:18:37.4,播磨灘,34°40.0′N,134°47.0′E,13 km,0.8,---
2024/12/25,01:23:32.5,福島県沖,37°24.0′N,141°58.0′E,37 km,2.3,---
2024/12/25,01:25:29.8,岩手県内陸北部,40°14.0′N,141°8.0′E,8 km,1.2,---
2024/12/25,01:27:09.3,台湾付近,23°11.0′N,121°31.0′E,43 km,3.7,---
2024/12/25,01:28:49.8,岐阜県美濃東部,35°18.0′N,137°12.0′E,46 km,0.5,---
2024/12/25,01:29:07.4,群馬県北部,36°41.0′N,139°20.0′E,8 km,0.5,---
2024/12/25,01:34:24.0,福島県沖,37°41.0′N,141°45.0′E,42 km,1.1,---
2024/12/25,01:36:07.4,石川県西方沖,37°1.0′N,136°25.0′E,5 km,1.6,---
2024/12/25,01:36:33.3,埼玉県北部,36°8.0′N,139°41.0′E,86 km,1.3,---
