地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1981/12/30,20:26:42.1,北海道東方沖,43°36.0′N,147°24.0′E,40 km,5.0,震度２
1981/12/29,07:59,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1981/12/29,01:08:45.7,岩手県沿岸北部,39°45.0′N,141°49.0′E,60 km,3.6,震度２
1981/12/28,16:32:16.0,和歌山県北部,34°08.0′N,135°11.0′E,0 km,3.9,震度３
1981/12/27,23:35:45.0,岩手県沖,39°31.0′N,142°36.0′E,20 km,4.3,震度２
1981/12/27,21:00,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1981/12/26,05:28:03.8,岩手県沖,39°19.0′N,142°03.0′E,50 km,2.4,震度１
1981/12/25,16:28:43.0,茨城県南部,36°05.0′N,139°52.0′E,50 km,2.7,震度２
1981/12/25,16:04:29.7,和歌山県北部,34°16.0′N,135°11.0′E,0 km,2.0,震度２
1981/12/25,14:57:35.5,石川県西方沖,36°31.0′N,136°26.0′E,10 km,3.5,震度１
1981/12/24,12:57:59.5,茨城県南部,36°16.0′N,140°02.0′E,70 km,3.7,震度１
1981/12/23,10:37:16.8,与那国島近海,24°44.0′N,122°53.6′E,130 km,4.4,震度１
1981/12/23,04:52:12.0,豊後水道,33°09.0′N,132°04.0′E,60 km,3.2,震度１
1981/12/22,13:55:12.6,栃木県北部,36°56.0′N,139°50.0′E,0 km,4.5,震度２
1981/12/22,13:12,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1981/12/21,22:25:45.7,長野県北部,36°35.0′N,138°17.0′E,10 km,3.2,震度１
1981/12/21,16:19,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1981/12/21,10:37:32.5,岩手県沿岸北部,40°07.0′N,141°44.0′E,70 km,3.7,震度１
1981/12/20,05:33:03.0,紀伊水道,34°01.0′N,134°43.0′E,20 km,3.0,震度２
1981/12/20,01:38:02.5,日向灘,31°48.0′N,131°30.0′E,40 km,4.2,震度１
1981/12/19,23:08,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1981/12/19,19:04:44.7,熊本県熊本地方,32°42.0′N,130°44.0′E,10 km,2.9,震度１
1981/12/19,02:36:49.7,和歌山県北部,34°08.0′N,135°13.0′E,0 km,3.5,震度３
1981/12/18,19:52:50.2,岩手県沿岸北部,39°41.0′N,141°33.0′E,70 km,3.8,震度２
1981/12/18,19:45,詳細不明,33°13.0′N,132°33.0′E,0 km,不明,震度１
1981/12/18,10:47:47.5,北海道東方沖,43°30.0′N,147°34.0′E,30 km,5.2,震度１
1981/12/18,02:43:32.2,茨城県沖,36°12.0′N,140°55.0′E,40 km,3.4,震度１
1981/12/17,18:25:10.0,釧路沖,42°45.0′N,144°56.0′E,40 km,3.2,震度１
1981/12/16,21:45:58.7,茨城県沖,36°34.0′N,141°10.0′E,50 km,4.4,震度２
1981/12/16,19:16:05.5,紀伊水道,34°11.0′N,135°08.0′E,0 km,2.8,震度２
1981/12/16,06:08:12.9,熊本県熊本地方,32°42.0′N,130°46.0′E,10 km,3.0,震度１
