地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/11/29 00:00:45.5,富山県東部,36.60333333333333,137.75166666666667,7,0,-
2024/11/29 00:01:31.7,長野県中部,36.325,138.02,4,0.2,-
2024/11/29 00:03:22.6,茨城県北部,36.70333333333333,140.625,7,0.1,-
2024/11/29 00:04:58.4,石川県西方沖,37.028333333333336,136.40166666666667,10,2.7,-
2024/11/29 00:05:16.5,愛媛県南予,32.96,132.53166666666667,11,1.6,-
2024/11/29 00:10:31.4,石川県西方沖,36.95,136.40833333333333,11,3.2,-
2024/11/29 00:21:09.4,青森県東方沖,41.111666666666665,143.09,22,1.1,-
2024/11/29 00:21:25.6,青森県東方沖,41.11,143.085,20,2.3,-
2024/11/29 00:21:50.7,石川県西方沖,36.93833333333333,136.4,14,1.7,-
2024/11/29 00:22:15.8,青森県東方沖,41.115,143.095,21,1.5,-
2024/11/29 00:23:57.6,石川県西方沖,37.041666666666664,136.44166666666666,8,1.5,-
2024/11/29 00:24:43.8,石川県西方沖,37.02333333333333,136.42166666666665,11,2.1,-
2024/11/29 00:25:15.5,伊予灘,33.568333333333335,132.17666666666668,50,1,-
2024/11/29 00:25:52.3,青森県東方沖,41.105,143.08833333333334,24,3,-
2024/11/29 00:26:41.9,静岡県中部,35.11833333333333,138.18333333333334,12,1.7,-
2024/11/29 00:27:02.9,石川県西方沖,36.97666666666667,136.37666666666667,12,3,-
2024/11/29 00:27:32.0,長野県中部,36.30833333333333,138.025,6,0.5,-
2024/11/29 00:31:33.6,福島県沖,37.84166666666667,141.61833333333334,48,0.7,-
2024/11/29 00:33:44.3,茨城県北部,36.705,140.62333333333333,7,0.4,-
2024/11/29 00:34:09.1,与那国島近海,24.381666666666668,122.93833333333333,49,1.2,-
2024/11/29 00:38:03.2,福島県沖,37.151666666666664,141.95166666666665,29,2.2,-
2024/11/29 00:39:41.1,茨城県南部,35.89333333333333,140.26,39,1,-
2024/11/29 00:41:59.2,愛媛県東予,34.016666666666666,132.97,15,0.5,-
2024/11/29 00:45:21.6,石川県西方沖,36.96,136.42833333333334,11,3.7,-
2024/11/29 00:48:22.6,和歌山県北部,33.836666666666666,135.31666666666666,20,0.6,-
2024/11/29 00:49:01.3,岐阜県美濃東部,35.47833333333333,137.33,13,0.3,-
2024/11/29 00:49:20.6,石川県西方沖,36.96,136.42666666666668,13,1.6,-
2024/11/29 00:50:22.3,石川県西方沖,36.965,136.43333333333334,11,1.7,-
2024/11/29 00:51:41.3,和歌山県北部,34.205,135.36333333333334,8,0.2,-
2024/11/29 00:51:41.7,福島県沖,37.63,141.57666666666665,52,1.1,-
2024/11/29 00:55:32.9,宗谷地方北部,45.065,141.735,8,0.9,-
2024/11/29 00:56:48.1,石川県能登地方,37.305,136.75333333333333,6,1.2,-
2024/11/29 01:01:21.8,福島県会津,37.065,139.58166666666668,7,-1,-
2024/11/29 01:01:33.3,神奈川県西部,35.413333333333334,139.155,15,0.9,-
2024/11/29 01:09:36.1,石川県西方沖,36.95166666666667,136.40166666666667,6,2.2,-
2024/11/29 01:10:59.9,石川県西方沖,36.98833333333333,136.40333333333334,10,1.8,-
2024/11/29 01:14:08.2,石川県西方沖,36.961666666666666,136.42666666666668,7,1.9,-
2024/11/29 01:15:56.4,福島県沖,37.36833333333333,141.95166666666665,34,0.9,-
2024/11/29 01:17:47.0,石川県西方沖,36.995,136.41,10,1.8,-
2024/11/29 01:20:21.5,茨城県沖,36.306666666666665,140.855,38,0.8,-
2024/11/29 01:24:24.7,関東東方沖,35.93833333333333,142.89333333333335,27,2,-
2024/11/29 01:30:08.8,紀伊水道,33.81,134.90666666666667,15,0.5,-
2024/11/29 01:31:09.1,新潟県上中越沖,37.73166666666667,138.61,17,-1,-
2024/11/29 01:31:48.2,千島列島,47.41833333333334,153.54666666666665,226,3.5,-
2024/11/29 01:31:53.4,福島県浜通り,37.026666666666664,140.655,7,1.1,-
2024/11/29 01:32:09.2,福島県沖,37.151666666666664,141.96833333333333,27,1.6,-
2024/11/29 01:36:35.5,青森県東方沖,41.10666666666667,143.07166666666666,22,2.1,-
2024/11/29 01:36:39.2,石川県西方沖,37.045,136.415,8,1.8,-
2024/11/29 01:37:19.9,宮城県沖,38.32333333333333,141.89,45,2.9,-
2024/11/29 01:38:03.1,日向灘,32.73833333333333,132.06333333333333,37,1.4,-
2024/11/29 01:41:13.3,台湾付近,23.956666666666667,121.945,37,3.7,-
2024/11/29 01:41:50.4,日向灘,31.796666666666667,131.81,30,2.2,-
2024/11/29 01:42:57.7,山梨県中・西部,35.86666666666667,138.765,9,0.8,-
2024/11/29 01:43:17.2,奄美大島北西沖,28.415,128.03333333333333,163,2.9,-
2024/11/29 01:44:32.1,石川県西方沖,37.041666666666664,136.41333333333333,9,1.6,-
2024/11/29 01:44:47.6,岩手県沖,40.321666666666665,143.01166666666666,17,1.9,-
2024/11/29 01:45:11.2,宮城県沖,38.70166666666667,142.26,42,1.4,-
2024/11/29 01:46:17.7,石川県西方沖,36.94,136.415,12,2.5,-
2024/11/29 01:46:44.4,鳥取県中部,35.42166666666667,133.83833333333334,7,0.7,-
2024/11/29 01:48:34.8,岐阜県美濃中西部,35.35,136.46333333333334,14,0.4,-
