地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1956/12/31,12:37,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1956/12/30,21:06:02.2,愛知県西部,35°21.2′N,136°49.5′E,13 km,不明,震度２
1956/12/29,21:14:11.2,山形県村山地方,38°15.7′N,140°10.6′E,9 km,不明,震度１
1956/12/29,10:10:48.3,京都府北部,35°32.8′N,135°04.5′E,0 km,不明,震度１
1956/12/28,15:07:39.9,三宅島近海,33°38.6′N,139°20.7′E,19 km,4.9,震度２
1956/12/28,08:00,詳細不明,45°25.0′N,141°41.0′E,0 km,不明,震度１
1956/12/27,17:25:32.2,三宅島近海,33°42.3′N,139°32.7′E,20 km,不明,震度１
1956/12/27,15:22:23.3,八丈島近海,33°24.3′N,139°27.2′E,0 km,不明,震度１
1956/12/27,15:20:18.0,三宅島近海,33°42.8′N,139°22.6′E,0 km,不明,震度１
1956/12/27,09:50,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1956/12/27,02:16:14.7,三宅島近海,33°48.3′N,139°09.9′E,0 km,不明,震度１
1956/12/27,01:48,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1956/12/27,01:44:01.2,三宅島近海,33°41.3′N,139°24.8′E,22 km,5.0,震度１
1956/12/26,16:23:59.6,三宅島近海,33°44.2′N,139°24.7′E,0 km,不明,震度１
1956/12/26,15:58:49.5,三宅島近海,33°45.6′N,139°38.5′E,3 km,不明,震度１
1956/12/26,06:17:37.0,三宅島近海,33°40.8′N,139°24.3′E,14 km,不明,震度２
1956/12/26,05:56:25.7,東京湾,35°35.0′N,140°04.2′E,76 km,4.2,震度２
1956/12/25,07:41,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1956/12/25,07:11:40.3,房総半島南方沖,33°44.6′N,139°49.2′E,11 km,不明,震度１
1956/12/25,04:32:25.0,三宅島近海,34°03.5′N,139°35.1′E,20 km,不明,震度１
1956/12/24,23:12:17.5,三宅島近海,33°48.3′N,139°29.1′E,13 km,不明,震度１
1956/12/24,14:27:06.7,三宅島近海,33°47.9′N,139°39.6′E,14 km,不明,震度１
1956/12/24,14:15,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1956/12/24,14:12:17.6,三宅島近海,33°44.4′N,139°20.1′E,0 km,不明,震度２
1956/12/24,00:09:53.2,三宅島近海,33°55.2′N,139°11.1′E,25 km,不明,震度２
1956/12/23,20:31:08.9,三宅島近海,33°44.5′N,139°29.2′E,22 km,不明,震度２
1956/12/23,20:25:20.9,和歌山県南部,33°35.0′N,135°39.8′E,18 km,3.7,震度１
1956/12/23,13:35,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1956/12/23,10:11:48.9,三宅島近海,33°41.4′N,139°22.0′E,4 km,不明,震度２
1956/12/23,08:17,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1956/12/23,08:12:35.2,三宅島近海,33°38.3′N,139°41.0′E,14 km,6.0,震度３
1956/12/23,00:40:33.6,三宅島近海,33°48.2′N,139°22.5′E,6 km,不明,震度２
1956/12/22,21:53,詳細不明,34°41.0′N,135°11.0′E,0 km,不明,震度１
1956/12/22,19:11,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1956/12/22,18:58:54.7,房総半島南方沖,33°45.4′N,139°46.6′E,0 km,不明,震度１
1956/12/22,13:26:49.4,三宅島近海,33°41.8′N,139°24.9′E,7 km,不明,震度１
1956/12/22,07:43,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1956/12/22,05:10:04.7,三宅島近海,33°45.1′N,139°32.0′E,0 km,5.9,震度３
1956/12/22,04:30:03.1,三宅島近海,33°42.1′N,139°41.0′E,28 km,不明,震度２
1956/12/22,03:11:05.2,三宅島近海,33°45.0′N,139°30.1′E,11 km,5.4,震度２
1956/12/21,20:35:23.9,三宅島近海,33°39.4′N,139°28.7′E,3 km,不明,震度１
