地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/03/15 00:01:15.2,岩手県沖,39.806666666666665,142.36,12,3.1,-
2025/03/15 00:05:00.0,新潟県下越地方,37.92,139.27666666666667,158,3.8,-
2025/03/15 00:12:30.4,福島県沖,37.21,141.19,80,1.1,-
2025/03/15 00:13:31.5,山口県北部,34.45,131.58166666666668,28,0.5,-
2025/03/15 00:24:17.5,石川県能登地方,37.34166666666667,136.865,12,0.7,-
2025/03/15 00:25:37.9,福島県会津,36.968333333333334,139.38,4,0.3,-
2025/03/15 00:25:46.5,岩手県沖,39.81666666666667,142.36833333333334,10,1.3,-
2025/03/15 00:26:24.7,福島県会津,36.975,139.37666666666667,4,0.4,-
2025/03/15 00:33:10.8,山口県北部,34.45,131.57666666666665,29,0.9,-
2025/03/15 00:33:27.4,鹿児島県薩摩地方,32.14,130.16,9,0.5,-
2025/03/15 00:36:11.3,栃木県北部,36.63666666666667,139.47,9,0.2,-
2025/03/15 00:41:43.6,福島県沖,37.843333333333334,141.61,48,1,-
2025/03/15 00:42:02.1,神奈川県西部,35.27166666666667,139.02,22,0.6,-
2025/03/15 00:42:20.7,岩手県沖,39.815,142.365,9,1,-
2025/03/15 00:42:29.3,三重県南東沖,33.705,136.13333333333333,23,0.5,-
2025/03/15 00:43:47.8,福島県中通り,37.04,140.61166666666668,7,0.3,-
2025/03/15 00:49:52.5,長野県南部,35.85666666666667,137.545,4,-10.1,-
2025/03/15 00:50:41.5,台湾付近,24.753333333333334,122.315,109,2.1,-
2025/03/15 00:55:13.4,群馬県南部,36.593333333333334,139.39166666666668,5,-10.1,-
2025/03/15 00:55:58.0,栃木県北部,36.64,139.47666666666666,9,0.4,-
2025/03/15 00:57:28.0,八丈島東方沖,33.08833333333333,141.485,53,2.9,-
2025/03/15 00:58:44.2,和歌山県南部,33.73166666666667,135.49333333333334,10,-10.1,-
2025/03/15 01:00:13.2,山口県北部,34.45,131.58,29,0.4,-
2025/03/15 01:00:17.0,山口県北部,34.446666666666665,131.58166666666668,29,0.3,-
2025/03/15 01:04:02.9,宮城県沖,38.91166666666667,142.09166666666667,44,2.2,-
2025/03/15 01:07:16.7,広島県北部,35.01166666666666,132.93833333333333,8,0.9,-
2025/03/15 01:08:06.6,岩手県内陸南部,39.04,140.855,10,0.1,-
2025/03/15 01:14:51.1,鳥取県中部,35.42333333333333,133.83166666666668,10,0.7,-
2025/03/15 01:16:06.9,山口県北部,34.44833333333333,131.575,29,0.6,-
2025/03/15 01:16:43.9,埼玉県秩父地方,35.905,138.915,130,0.9,-
2025/03/15 01:19:16.2,秋田県沖,39.85666666666667,138.61,32,2.1,-
2025/03/15 01:20:31.2,宮城県沖,38.99333333333333,142.43833333333333,33,1.1,-
2025/03/15 01:22:04.6,埼玉県秩父地方,35.985,138.73666666666668,13,0.6,-
2025/03/15 01:22:44.5,栃木県南部,36.461666666666666,139.855,85,0.8,-
2025/03/15 01:25:27.2,サハリン南部付近,46.416666666666664,142.01833333333335,14,3.9,-
2025/03/15 01:26:16.4,岐阜県美濃中西部,35.736666666666665,136.86666666666667,5,-10.2,-
2025/03/15 01:27:25.2,島根県東部,35.29666666666667,133.16833333333332,12,1.2,-
2025/03/15 01:29:09.3,台湾付近,21.383333333333333,121.19333333333333,0,4,-
2025/03/15 01:30:25.0,茨城県沖,36.39,141.005,36,1.1,-
2025/03/15 01:30:32.0,奄美大島近海,27.516666666666666,129.83333333333334,54,2.7,-
2025/03/15 01:32:50.0,和歌山県南部,33.71,135.515,12,-10.1,-
2025/03/15 01:32:50.9,山口県北部,34.446666666666665,131.58833333333334,28,0.7,-
2025/03/15 01:33:18.1,茨城県沖,36.43,141.05,40,3.4,-
2025/03/15 01:37:37.9,福島県沖,37.266666666666666,141.78,50,1,-
2025/03/15 01:39:18.0,徳島県南部,33.80833333333333,134.55333333333334,14,0.7,-
2025/03/15 01:41:25.4,栃木県北部,36.638333333333335,139.47,10,0.1,-
2025/03/15 01:43:10.3,奄美大島北東沖,28.77166666666667,130.19333333333333,41,2.8,-
2025/03/15 01:44:47.3,奄美大島近海,28.58,129.26166666666666,64,4.1,-
2025/03/15 01:47:45.4,福島県沖,37.475,142.315,8,2,-
2025/03/15 01:48:56.6,有明海,32.92666666666667,130.37,11,1,-
2025/03/15 01:50:55.2,和歌山県北部,33.945,135.24,6,0.2,-
2025/03/15 01:52:10.1,岩手県内陸南部,39.303333333333335,141.03,121,0.8,-
2025/03/15 01:52:11.9,秋田県内陸南部,39.565,140.5,9,0.5,-
2025/03/15 01:52:30.1,宮城県沖,38.42,142.15166666666667,35,0.8,-
2025/03/15 01:57:16.8,山口県北部,34.43833333333333,131.58333333333334,29,0.5,-
2025/03/15 01:58:09.3,千葉県東方沖,35.68666666666667,140.825,25,1.5,-
2025/03/15 01:59:16.1,千葉県東方沖,35.685,140.84166666666667,27,1.4,-
2025/03/15 01:59:46.1,千葉県東方沖,35.67166666666667,140.84166666666667,26,1.8,-
2025/03/15 02:02:06.3,三陸沖,39.196666666666665,143.87666666666667,51,0.7,-
2025/03/15 02:03:59.3,伊豆半島東方沖,34.875,139.29833333333335,13,0.4,-
2025/03/15 02:07:02.0,福島県沖,37.653333333333336,142.42666666666668,25,-1,-
