地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2026/07/19,00:00:02.3,沖縄本島北西沖,27°03.5′N,126°44.4′E,127 km,1.8,---
2026/07/19,00:03:33.8,根室半島南東沖,42°52.2′N,146°18.6′E,26 km,1.1,---
2026/07/19,00:05:46.5,和歌山県北部,33°47.9′N,135°15.4′E,46 km,0.3,---
2026/07/19,00:07:28.3,茨城県北部,36°40.6′N,140°39.9′E,8 km,0.1,---
2026/07/19,00:09:06.5,岐阜県美濃中西部,35°52.1′N,136°56.9′E,8 km,0.2,---
2026/07/19,00:14:20.5,種子島近海,30°17.5′N,130°44.6′E,3 km,0.4,---
2026/07/19,00:14:41.3,大隅半島東方沖,30°46.3′N,131°28.0′E,34 km,1.3,---
2026/07/19,00:18:34.7,鹿児島県薩摩地方,31°49.3′N,130°12.8′E,10 km,0.7,---
2026/07/19,00:20:13.7,大隅半島東方沖,30°46.0′N,131°27.4′E,31 km,1.6,---
2026/07/19,00:20:33.9,熊本県球磨地方,32°16.6′N,130°45.3′E,10 km,0.4,---
2026/07/19,00:22:59.8,熊本県球磨地方,32°21.7′N,130°46.7′E,14 km,1.0,---
2026/07/19,00:23:26.1,和歌山県南方沖,32°42.5′N,136°04.0′E,38 km,1.5,---
2026/07/19,00:25:04.7,茨城県沖,36°24.9′N,141°00.6′E,39 km,0.9,---
2026/07/19,00:25:21.3,千葉県東方沖,35°26.4′N,140°26.6′E,56 km,0.8,---
2026/07/19,00:32:10.0,大隅半島東方沖,30°47.2′N,131°31.1′E,29 km,1.0,---
2026/07/19,00:33:03.2,十勝沖,41°15.4′N,144°37.8′E,31 km,1.5,---
2026/07/19,00:34:23.8,愛媛県南予,33°23.9′N,132°39.6′E,38 km,0.5,---
2026/07/19,00:39:56.3,三陸沖,38°08.9′N,144°26.6′E,8 km,1.2,---
2026/07/19,00:43:35.3,能登半島沖,37°37.1′N,137°05.7′E,15 km,1.1,---
2026/07/19,00:51:07.4,奄美大島北東沖,29°43.1′N,130°36.3′E,34 km,3.0,---
2026/07/19,00:51:15.1,紀伊水道,33°50.5′N,134°57.5′E,13 km,0.8,---
2026/07/19,00:51:31.9,瀬戸内海中部,34°06.2′N,133°21.3′E,11 km,0.4,---
2026/07/19,00:51:32.6,福島県会津,37°02.4′N,139°24.0′E,8 km,0.2,---
2026/07/19,00:53:00.2,青森県東方沖,40°56.5′N,143°03.7′E,17 km,1.2,---
2026/07/19,00:53:48.0,和歌山県北部,34°09.2′N,135°19.4′E,5 km,-0.3,---
2026/07/19,00:53:51.6,栃木県北部,36°40.9′N,139°29.3′E,8 km,0.5,---
2026/07/19,00:56:06.9,宮城県沖,38°03.8′N,142°32.1′E,21 km,1.1,---
2026/07/19,00:56:09.4,鹿児島県薩摩地方,32°05.7′N,130°24.9′E,3 km,0.0,---
2026/07/19,01:01:13.1,岩手県沖,39°06.8′N,142°23.2′E,31 km,1.9,---
2026/07/19,01:09:22.0,浦河沖,42°08.7′N,142°37.6′E,52 km,1.1,---
2026/07/19,01:10:48.2,和歌山県北部,34°15.9′N,135°15.0′E,7 km,-0.3,---
2026/07/19,01:14:24.2,八丈島東方沖,33°55.8′N,140°39.8′E,50 km,1.3,---
2026/07/19,01:15:49.2,茨城県沖,36°29.1′N,141°15.8′E,34 km,1.0,---
2026/07/19,01:18:31.7,島根県東部,35°19.2′N,133°14.8′E,10 km,0.5,---
2026/07/19,01:26:22.8,日向灘,32°28.3′N,131°51.9′E,33 km,-0.1,---
2026/07/19,01:27:42.2,和歌山県北部,33°59.9′N,135°13.6′E,6 km,0.5,---
2026/07/19,01:31:44.5,鳥取県中部,35°27.0′N,133°56.8′E,8 km,-0.2,---
2026/07/19,01:31:50.0,石川県能登地方,37°20.9′N,136°50.8′E,6 km,0.6,---
2026/07/19,01:32:07.7,岩手県内陸北部,39°59.7′N,141°01.4′E,8 km,0.3,---
2026/07/19,01:32:34.2,長野県南部,35°53.8′N,137°37.6′E,8 km,0.0,---
2026/07/19,01:35:24.5,岩手県内陸北部,39°51.0′N,140°53.4′E,4 km,0.3,---
2026/07/19,01:37:46.4,上川地方北部,44°31.0′N,142°17.4′E,11 km,0.0,---
2026/07/19,01:39:05.3,福島県沖,37°40.4′N,141°40.5′E,55 km,2.7,---
2026/07/19,01:39:25.1,岩手県沖,40°14.7′N,142°59.1′E,0 km,1.7,---
2026/07/19,01:43:27.0,岩手県沖,39°55.3′N,142°23.8′E,36 km,1.8,---
2026/07/19,01:50:24.0,和歌山県北部,34°04.6′N,135°20.3′E,10 km,0.5,---
2026/07/19,01:50:27.6,長野県南部,35°55.9′N,137°39.5′E,8 km,-0.3,---
2026/07/19,01:50:30.6,大隅半島東方沖,31°15.5′N,131°21.9′E,43 km,0.3,---
2026/07/19,01:52:03.2,長野県南部,35°56.9′N,137°39.6′E,9 km,1.2,---
2026/07/19,01:52:31.1,鳥取県西部,35°13.2′N,133°17.2′E,9 km,0.4,---
2026/07/19,01:56:11.3,日本海北部,42°03.1′N,134°47.9′E,491 km,3.1,---
2026/07/19,01:56:18.3,長野県北部,36°48.3′N,138°07.5′E,6 km,-0.4,---
2026/07/19,01:57:22.2,山口県北部,34°28.1′N,131°35.1′E,14 km,0.1,---
2026/07/19,01:57:45.4,長野県北部,36°48.5′N,138°08.2′E,6 km,-0.2,---
2026/07/19,02:01:56.1,福島県沖,37°45.0′N,142°19.8′E,28 km,1.1,---
2026/07/19,02:04:38.2,熊本県熊本地方,32°40.1′N,130°35.3′E,16 km,-0.1,---
2026/07/19,02:04:49.5,天草灘,31°59.0′N,130°09.5′E,4 km,0.9,---
2026/07/19,02:05:18.6,鳥取県中部,35°25.7′N,133°47.4′E,9 km,-0.3,---
2026/07/19,02:05:39.9,滋賀県南部,35°09.8′N,135°53.5′E,8 km,0.0,---
2026/07/19,02:05:43.4,茨城県北部,36°46.0′N,140°34.7′E,8 km,0.3,---
2026/07/19,02:06:24.0,島根県東部,35°15.3′N,133°10.2′E,12 km,0.9,---
2026/07/19,02:06:44.8,能登半島沖,37°33.8′N,137°25.2′E,11 km,0.4,---
2026/07/19,02:07:06.3,石川県能登地方,37°21.1′N,136°52.8′E,16 km,1.1,---
2026/07/19,02:08:22.4,岩手県沖,40°07.5′N,142°00.0′E,50 km,1.1,---
2026/07/19,02:08:31.8,愛知県西部,35°05.2′N,137°16.7′E,38 km,1.2,---
2026/07/19,02:08:43.5,福島県会津,37°02.6′N,139°25.2′E,7 km,0.1,---
2026/07/19,02:16:18.8,福島県沖,37°25.0′N,141°51.9′E,39 km,1.3,---
2026/07/19,02:17:21.1,関東東方沖,34°25.3′N,141°33.2′E,9 km,1.1,---
2026/07/19,02:19:45.7,天草灘,31°59.2′N,130°09.9′E,5 km,-0.1,---
2026/07/19,02:23:05.7,宮城県沖,38°23.7′N,142°18.9′E,32 km,0.9,---
2026/07/19,02:23:37.4,福島県沖,37°31.0′N,143°59.8′E,25 km,1.4,---
2026/07/19,02:28:59.2,福島県沖,37°24.1′N,141°47.9′E,40 km,1.3,---
2026/07/19,02:29:37.8,三陸沖,39°37.3′N,143°28.3′E,12 km,2.0,---
2026/07/19,02:31:54.7,長野県中部,36°14.1′N,137°54.3′E,8 km,-0.5,---
2026/07/19,02:35:13.4,奄美大島北東沖,29°10.3′N,129°57.8′E,39 km,1.6,---
2026/07/19,02:35:28.0,福島県沖,37°51.5′N,141°34.8′E,49 km,1.3,---
2026/07/19,02:37:05.7,茨城県沖,35°55.5′N,142°06.5′E,40 km,3.0,---
2026/07/19,02:41:30.4,日高地方西部,42°46.4′N,142°36.0′E,126 km,0.9,---
2026/07/19,02:44:11.7,関東東方沖,34°32.0′N,141°33.8′E,4 km,1.4,---
2026/07/19,02:45:43.7,岩手県沖,39°56.8′N,142°23.2′E,37 km,1.0,---
2026/07/19,02:48:41.1,福島県沖,37°09.0′N,142°25.6′E,12 km,1.3,---
2026/07/19,02:49:38.7,福島県沖,37°37.0′N,141°30.3′E,49 km,0.5,---
2026/07/19,02:50:07.2,岐阜県美濃中西部,35°32.4′N,136°24.9′E,13 km,1.1,---
2026/07/19,02:52:14.8,北海道東方沖,43°36.5′N,147°02.6′E,16 km,不明,---
2026/07/19,02:52:32.0,三陸沖,38°03.4′N,144°25.4′E,13 km,不明,---
2026/07/19,02:56:43.2,種子島近海,30°16.7′N,130°42.0′E,0 km,1.4,---
2026/07/19,03:02:37.7,岩手県沖,40°21.3′N,142°22.8′E,24 km,1.3,---
2026/07/19,03:03:44.7,日向灘,32°01.5′N,132°01.0′E,24 km,0.3,---
2026/07/19,03:04:03.1,日向灘,32°03.5′N,131°47.0′E,39 km,0.6,---
2026/07/19,03:05:14.9,岩手県沖,40°11.2′N,142°45.5′E,31 km,1.4,---
2026/07/19,03:09:27.1,徳島県南部,33°42.4′N,134°11.8′E,11 km,0.7,---
2026/07/19,03:14:39.4,岩手県内陸南部,39°27.9′N,141°13.7′E,86 km,1.1,---
2026/07/19,03:18:43.7,長野県中部,36°13.3′N,137°48.5′E,2 km,0.1,---
2026/07/19,03:18:49.6,奄美大島近海,28°23.7′N,129°31.8′E,38 km,1.4,---
2026/07/19,03:19:03.0,岩手県沖,39°42.5′N,142°07.8′E,47 km,2.2,---
2026/07/19,03:24:39.3,福島県沖,37°51.6′N,141°34.5′E,46 km,0.9,---
2026/07/19,03:24:53.0,関東東方沖,34°30.2′N,141°30.1′E,12 km,2.5,---
2026/07/19,03:25:53.1,秋田県内陸南部,39°48.3′N,140°47.6′E,0 km,-0.2,---
2026/07/19,03:30:14.2,茨城県沖,36°47.3′N,140°55.2′E,59 km,1.8,---
2026/07/19,03:31:53.0,房総半島南方沖,34°02.4′N,139°49.8′E,101 km,1.9,---
2026/07/19,03:36:16.8,熊本県熊本地方,32°41.5′N,130°42.3′E,13 km,-0.2,---
2026/07/19,03:38:23.4,釧路沖,42°06.6′N,146°13.6′E,34 km,2.2,---
2026/07/19,03:41:25.8,福島県沖,37°20.3′N,141°53.9′E,31 km,1.3,---
2026/07/19,03:44:36.9,島根県東部,35°19.2′N,133°11.9′E,9 km,-0.3,---
2026/07/19,03:46:37.7,愛知県西部,35°05.0′N,137°16.6′E,38 km,0.0,---
2026/07/19,03:47:43.5,青森県東方沖,41°18.8′N,143°25.8′E,22 km,0.9,---
2026/07/19,03:50:15.0,千葉県南東沖,34°39.2′N,141°04.1′E,34 km,1.3,---
2026/07/19,03:54:41.4,徳島県南部,33°51.9′N,134°06.2′E,31 km,1.4,---
2026/07/19,03:54:49.9,岩手県沖,40°03.3′N,142°12.2′E,10 km,1.0,---
2026/07/19,03:54:53.2,茨城県沖,36°14.5′N,140°57.5′E,33 km,2.2,---
2026/07/19,03:56:25.4,和歌山県北部,34°03.5′N,135°16.3′E,7 km,-0.1,---
2026/07/19,03:57:00.1,長野県中部,36°13.6′N,137°48.7′E,4 km,-0.1,---
2026/07/19,03:58:46.0,滋賀県北部,35°16.8′N,136°00.3′E,14 km,0.1,---
2026/07/19,03:59:51.7,和歌山県北部,34°04.0′N,135°16.5′E,9 km,-0.4,---
2026/07/19,04:06:54.2,房総半島南方沖,34°09.0′N,140°40.3′E,20 km,1.5,---
2026/07/19,04:07:23.2,広島県南西部,34°25.7′N,132°45.5′E,29 km,0.0,---
2026/07/19,04:07:24.4,東京湾,35°31.4′N,139°50.2′E,54 km,2.0,---
2026/07/19,04:09:40.6,大隅半島東方沖,30°46.0′N,131°27.3′E,34 km,不明,---
2026/07/19,04:09:44.3,岩手県沖,40°13.2′N,142°24.5′E,14 km,0.9,---
2026/07/19,04:09:45.4,茨城県沖,36°13.1′N,141°02.4′E,35 km,1.2,---
