地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1993/07/13,21:36:25.8,北海道南西沖,42°41.0′N,139°24.7′E,0 km,5.2,震度２
1993/07/13,21:35:02.4,北海道南西沖,42°27.5′N,139°02.1′E,27 km,4.9,震度２
1993/07/13,19:38:02.4,北海道南西沖,42°08.0′N,139°10.1′E,14 km,4.6,震度１
1993/07/13,19:15:04.4,北海道南西沖,43°06.8′N,139°10.7′E,24 km,4.3,震度２
1993/07/13,18:22:01.6,北海道南西沖,42°35.9′N,138°49.3′E,51 km,4.2,震度１
1993/07/13,18:03:20.0,北海道南西沖,42°15.1′N,139°04.8′E,30 km,4.9,震度１
1993/07/13,15:55:41.7,北海道南西沖,41°59.2′N,139°13.0′E,17 km,4.8,震度１
1993/07/13,15:51:57.9,北海道南西沖,42°00.3′N,139°17.2′E,22 km,4.6,震度１
1993/07/13,14:32:52.1,北海道南西沖,42°36.8′N,139°14.4′E,24 km,4.2,震度２
1993/07/13,14:31:12.6,北海道南西沖,41°55.2′N,139°23.6′E,18 km,4.5,震度２
1993/07/13,13:54:50.8,北海道南西沖,42°19.9′N,139°15.8′E,37 km,4.5,震度１
1993/07/13,12:53:46.2,北海道南西沖,42°21.3′N,139°14.4′E,44 km,4.2,震度１
1993/07/13,12:37:09.8,北海道南西沖,42°13.0′N,139°18.5′E,18 km,4.3,震度１
1993/07/13,12:18:58.4,北海道南西沖,42°33.3′N,139°17.3′E,34 km,4.1,震度２
1993/07/13,11:34:59.7,北海道南西沖,43°02.1′N,139°32.5′E,0 km,4.7,震度２
1993/07/13,11:33:17.4,北海道南西沖,42°12.7′N,139°07.3′E,45 km,3.9,震度１
1993/07/13,11:19:45.2,北海道南西沖,42°36.7′N,139°04.4′E,34 km,4.7,震度２
1993/07/13,11:15:02.7,北海道南西沖,43°07.3′N,139°10.5′E,33 km,4.3,震度２
1993/07/13,11:12:05.3,北海道南西沖,42°02.1′N,139°11.2′E,41 km,4.6,震度１
1993/07/13,10:17:48.5,北海道南西沖,42°34.3′N,139°11.6′E,14 km,4.3,震度１
1993/07/13,10:16:49.7,北海道南西沖,42°52.3′N,139°28.5′E,1 km,4.4,震度１
1993/07/13,09:33:24.7,北海道南西沖,41°56.6′N,139°22.1′E,20 km,4.5,震度２
1993/07/13,08:52:58.0,北海道南西沖,41°50.4′N,139°18.3′E,28 km,5.0,震度１
1993/07/13,08:02:05.2,北海道南西沖,42°53.2′N,139°19.0′E,36 km,3.9,震度１
1993/07/13,07:46:14.4,北海道南西沖,42°03.9′N,139°09.6′E,4 km,4.8,震度１
1993/07/13,07:45:35.4,北海道南西沖,41°50.8′N,139°12.2′E,10 km,4.7,震度１
1993/07/13,07:34:15.4,北海道南西沖,43°00.7′N,139°31.0′E,28 km,4.1,震度１
1993/07/13,07:24:44.2,北海道南西沖,42°44.5′N,139°08.8′E,29 km,3.9,震度２
1993/07/13,07:04:30.1,北海道南西沖,42°20.6′N,139°13.1′E,32 km,4.1,震度１
1993/07/13,06:53:25.2,北海道南西沖,42°24.6′N,138°53.0′E,31 km,4.8,震度２
1993/07/13,06:46:52.9,北海道南西沖,42°41.5′N,139°19.2′E,26 km,4.4,震度２
1993/07/13,06:11:49.1,北海道南西沖,42°26.1′N,139°04.7′E,34 km,4.0,震度２
1993/07/13,05:54:40.5,北海道南西沖,43°05.6′N,139°19.6′E,6 km,4.5,震度１
1993/07/13,05:52:33.1,北海道南西沖,42°14.4′N,139°09.5′E,40 km,不明,震度２
1993/07/13,05:22:03.9,北海道南西沖,42°58.5′N,139°22.5′E,3 km,4.1,震度１
1993/07/13,04:44:27.1,北海道南西沖,42°48.0′N,139°33.3′E,0 km,3.8,震度１
1993/07/13,04:26:47.4,北海道南西沖,42°40.5′N,139°08.9′E,18 km,4.2,震度１
1993/07/13,03:54:33.7,北海道南西沖,42°28.0′N,139°19.8′E,28 km,3.7,震度１
1993/07/13,03:33:40.2,北海道南西沖,42°29.6′N,139°25.0′E,31 km,3.9,震度１
1993/07/13,03:25:56.9,北海道南西沖,42°53.2′N,139°13.9′E,20 km,4.8,震度３
1993/07/13,03:21:24.7,北海道南西沖,42°55.9′N,139°23.9′E,1 km,3.9,震度１
1993/07/13,03:20:09.1,北海道南西沖,42°51.1′N,139°25.2′E,32 km,4.2,震度１
1993/07/13,03:19:14.7,北海道南西沖,42°02.6′N,139°18.9′E,39 km,4.4,震度１
