地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/05/18 00:02:46.6,三陸沖,40.38166666666667,145.60833333333332,30,2.2,-
2025/05/18 00:04:45.5,長野県北部,36.45166666666667,137.91166666666666,11,0.5,-
2025/05/18 00:04:51.8,奄美大島近海,27.995,129.08666666666667,14,1.2,-
2025/05/18 00:07:41.7,熊本県熊本地方,32.54,130.67833333333334,8,0.9,-
2025/05/18 00:11:21.1,秋田県内陸北部,39.99,140.53333333333333,3,0.1,-
2025/05/18 00:12:49.3,福島県沖,37.24,142.14666666666668,24,1.1,-
2025/05/18 00:13:41.4,熊本県熊本地方,32.745,130.645,14,0.1,-
2025/05/18 00:15:49.5,愛媛県中予,33.84,132.86166666666668,15,0.2,-
2025/05/18 00:16:09.7,奄美大島北東沖,28.95,130.28333333333333,30,-1,-
2025/05/18 00:20:39.1,宮城県沖,38.155,142.63166666666666,11,0.9,-
2025/05/18 00:21:15.0,福島県沖,37.27333333333333,142.20666666666668,20,1.2,-
2025/05/18 00:21:33.2,石川県能登地方,37.28333333333333,136.83333333333334,11,1.3,-
2025/05/18 00:25:57.2,岐阜県飛騨地方,35.763333333333335,137.15333333333334,11,0.5,-
2025/05/18 00:29:44.6,能登半島沖,37.43333333333333,136.90666666666667,11,-1,-
2025/05/18 00:29:46.6,石川県能登地方,37.38,136.89333333333335,8,1.1,-
2025/05/18 00:32:27.3,千葉県北西部,35.85,140.02,67,0.5,-
2025/05/18 00:44:36.8,浦河沖,41.891666666666666,142.185,89,1.3,-
2025/05/18 00:51:11.1,日向灘,32.65833333333333,132.025,41,1,-
2025/05/18 00:53:52.6,長野県北部,36.645,137.90166666666667,6,-10.1,-
2025/05/18 00:53:58.3,愛媛県中予,33.85,132.86666666666667,14,0.4,-
2025/05/18 00:56:39.1,茨城県南部,36.34,140.07166666666666,71,1.2,-
2025/05/18 01:03:40.1,宮城県沖,38.56333333333333,141.69666666666666,51,0.9,-
2025/05/18 01:04:35.7,福島県沖,37.778333333333336,141.65666666666667,55,1.5,-
2025/05/18 01:07:07.8,福島県沖,37.71666666666667,142.44333333333333,19,1,-
2025/05/18 01:08:53.3,台湾付近,23.798333333333332,121.70333333333333,25,2.7,-
2025/05/18 01:12:04.2,宮古島近海,24.556666666666665,124.80166666666666,33,1.6,-
2025/05/18 01:18:07.9,福島県沖,36.655,142.21833333333333,13,1.4,-
2025/05/18 01:18:23.4,福島県沖,37.735,142.375,12,1.7,-
2025/05/18 01:20:38.5,紀伊水道,33.755,135.14666666666668,47,0.8,-
2025/05/18 01:20:48.5,択捉島付近,44.34166666666667,147.27,106,-1,-
2025/05/18 01:23:20.2,薩摩半島西方沖,31.231666666666666,130.40333333333334,156,1.8,-
2025/05/18 01:27:50.8,釧路沖,42.79333333333334,145.13,57,1.2,-
2025/05/18 01:29:34.7,千葉県東方沖,35.85166666666667,141,27,-1,-
2025/05/18 01:29:43.0,千葉県東方沖,35.85,140.99,28,0.9,-
2025/05/18 01:30:47.9,岩手県沖,39.486666666666665,142.585,24,1.4,-
2025/05/18 01:31:52.5,宮古島近海,24.386666666666667,127.20666666666666,64,2.6,-
2025/05/18 01:34:03.5,沖縄本島近海,26.763333333333332,128.09833333333333,14,0.5,-
2025/05/18 01:34:38.4,島根県西部,34.63333333333333,132.07333333333332,13,1,-
2025/05/18 01:37:07.6,沖縄本島近海,26.761666666666667,128.09833333333333,16,0.5,-
2025/05/18 01:40:10.1,熊本県熊本地方,32.765,130.76666666666668,12,-10.2,-
2025/05/18 01:44:55.2,福島県沖,37.235,142.195,19,0.9,-
2025/05/18 01:46:35.7,京都府南部,34.94,135.75333333333333,13,0.3,-
2025/05/18 01:48:57.3,福島県会津,36.971666666666664,139.39,4,0.9,-
2025/05/18 01:49:56.6,福島県沖,37.08166666666666,143.395,25,1.5,-
2025/05/18 01:52:34.4,福島県沖,37.65,142.36333333333334,23,1.5,-
2025/05/18 01:52:46.4,有明海,32.803333333333335,130.58833333333334,11,-10.4,-
2025/05/18 01:56:47.1,薩摩半島西方沖,31.575,130.27333333333334,9,0,-
2025/05/18 02:04:32.8,有明海,32.79666666666667,130.495,11,0.1,-
2025/05/18 02:06:57.5,有明海,32.943333333333335,130.37,7,-10.5,-
2025/05/18 02:10:06.5,石川県能登地方,37.318333333333335,136.76,10,1,-
2025/05/18 02:10:34.2,石川県能登地方,37.31,136.78333333333333,8,0.4,-
2025/05/18 02:10:34.8,茨城県沖,36.22833333333333,141.02,40,1.2,-
2025/05/18 02:11:08.9,福島県沖,37.85333333333333,141.57833333333335,49,1.1,-
2025/05/18 02:11:49.9,東京湾,35.538333333333334,139.82666666666665,28,1.3,-
2025/05/18 02:16:02.6,和歌山県北部,34.12,135.2,7,0.3,-
2025/05/18 02:16:04.9,栃木県北部,37.14333333333333,139.96333333333334,3,1,-
2025/05/18 02:16:05.8,宮城県沖,37.885,141.97,40,1.5,-
2025/05/18 02:16:43.3,能登半島沖,37.115,136.67333333333335,5,0.3,-
2025/05/18 02:18:13.0,薩摩半島西方沖,31.88,129.19833333333332,16,0.9,-
2025/05/18 02:19:15.9,青森県東方沖,41.255,142.63166666666666,19,1.7,-
2025/05/18 02:21:57.8,長野県北部,36.46333333333333,137.92,12,-10.4,-
2025/05/18 02:23:49.4,石垣島近海,24.816666666666666,123.87833333333333,18,1.6,-
2025/05/18 02:27:51.6,福島県沖,37.348333333333336,141.93833333333333,31,1.5,-
2025/05/18 02:31:03.5,宮城県沖,38.08833333333333,142.67833333333334,18,0.8,-
