地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/05/28 00:00:27.5,上川地方北部,44.745,142.08666666666667,14,0.5,-
2025/05/28 00:02:24.2,茨城県北部,36.516666666666666,140.55333333333334,59,2.7,-
2025/05/28 00:11:43.2,茨城県南部,36.18,140.075,66,0.5,-
2025/05/28 00:11:48.6,トカラ列島近海,28.656666666666666,128.65166666666667,19,1.2,-
2025/05/28 00:13:15.7,天草灘,32.35166666666667,129.67666666666668,14,0.2,-
2025/05/28 00:14:07.4,秋田県沿岸北部,40.38666666666666,140.26333333333332,6,0.6,-
2025/05/28 00:14:46.1,兵庫県南西部,34.973333333333336,134.62,12,0.3,-
2025/05/28 00:15:59.3,津軽海峡,41.28666666666667,140.51,11,0.1,-
2025/05/28 00:17:03.7,熊本県天草・芦北地方,32.31666666666667,130.46166666666667,9,1.2,-
2025/05/28 00:17:29.7,朝鮮半島南部,35.598333333333336,129.68,16,2.3,-
2025/05/28 00:17:59.0,徳島県南部,33.733333333333334,134.42166666666665,32,0.2,-
2025/05/28 00:21:11.4,種子島近海,30.97,130.33,145,1.2,-
2025/05/28 00:22:21.6,能登半島沖,37.10333333333333,136.645,3,0.1,-
2025/05/28 00:25:29.9,福島県沖,37.391666666666666,141.70666666666668,47,1,-
2025/05/28 00:25:34.6,岩手県内陸南部,39.053333333333335,140.86666666666667,10,0.1,-
2025/05/28 00:26:22.2,熊本県天草・芦北地方,32.321666666666665,130.46166666666667,10,-10.4,-
2025/05/28 00:27:16.8,能登半島沖,37.54,137.21333333333334,12,0.1,-
2025/05/28 00:29:01.8,青森県東方沖,40.595,142.92166666666665,21,1.4,-
2025/05/28 00:30:06.5,和歌山県北部,34.263333333333335,135.23666666666668,6,0.1,-
2025/05/28 00:30:19.7,福島県沖,37.43,141.89833333333334,40,2.7,-
2025/05/28 00:32:20.5,岩手県沖,40.09,142.47666666666666,5,1.3,-
2025/05/28 00:32:24.3,宮崎県北部山沿い,32.73,131.265,12,0,-
2025/05/28 00:34:08.6,熊本県天草・芦北地方,32.315,130.46166666666667,10,0,-
2025/05/28 00:34:12.1,石垣島近海,23.916666666666668,124.79666666666667,3,1.4,-
2025/05/28 00:40:19.7,長野県北部,36.82,138.66,6,0,-
2025/05/28 00:42:39.3,宮古島近海,25.39,126.11166666666666,25,2.4,-
2025/05/28 00:42:51.1,十勝地方南部,42.43833333333333,143.15166666666667,33,2,-
2025/05/28 00:45:33.9,熊本県天草・芦北地方,32.315,130.45,7,-10.2,-
2025/05/28 00:49:52.1,紀伊水道,33.86333333333333,134.795,14,0.1,-
2025/05/28 00:51:53.8,釧路地方中南部,43.00666666666667,143.85833333333332,86,1.3,-
2025/05/28 00:56:46.2,大阪府北部,34.91166666666667,135.58666666666667,11,0.1,-
2025/05/28 00:57:11.7,有明海,32.805,130.55833333333334,10,-10.6,-
2025/05/28 00:57:45.3,薩摩半島西方沖,31.511666666666667,129.75833333333333,12,1.1,-
2025/05/28 00:59:16.7,千葉県東方沖,35.803333333333335,140.95333333333335,27,1.2,-
2025/05/28 01:02:29.8,伊豆大島近海,34.55,139.415,15,1.2,-
2025/05/28 01:05:16.9,新島・神津島近海,34.44166666666667,139.29833333333335,14,1.2,-
2025/05/28 01:05:35.5,山口県北部,34.49,131.60666666666665,25,0.1,-
2025/05/28 01:08:53.2,千葉県北西部,35.61833333333333,140.06833333333333,73,2.9,-
2025/05/28 01:10:33.7,滋賀県北部,35.281666666666666,135.94833333333332,17,0.4,-
2025/05/28 01:13:11.1,能登半島沖,37.20333333333333,136.675,8,0.1,-
2025/05/28 01:13:13.1,奄美大島近海,28.163333333333334,129.6,26,-1,-
2025/05/28 01:13:32.8,伊豆大島近海,34.55166666666667,139.42166666666665,14,1,-
2025/05/28 01:14:10.9,能登半島沖,37.285,136.69,7,-10.1,-
2025/05/28 01:15:12.7,日向灘,32.53,132.10166666666666,28,0.4,-
2025/05/28 01:15:40.7,豊後水道,33.14,131.99,46,0.2,-
2025/05/28 01:17:03.6,関東東方沖,36.553333333333335,143.48833333333334,20,1.4,-
2025/05/28 01:21:48.8,天草灘,32.07333333333333,130.15166666666667,11,0.1,-
2025/05/28 01:22:41.5,沖縄本島近海,26.091666666666665,126.97166666666666,52,2.2,-
2025/05/28 01:23:48.7,奄美大島近海,27.5,129.52333333333334,11,-1,-
2025/05/28 01:24:42.2,岩手県内陸南部,39.221666666666664,141.20833333333334,81,0.4,-
2025/05/28 01:33:03.9,国後島付近,44.06166666666667,146.16166666666666,115,2.4,-
2025/05/28 01:33:27.5,和歌山県北部,34.27166666666667,135.235,6,0.6,-
2025/05/28 01:34:06.5,宮城県沖,38.305,142.36,35,2.1,-
2025/05/28 01:34:39.2,大隅半島東方沖,31.566666666666666,131.57666666666665,37,0.3,-
2025/05/28 01:35:11.7,宮城県沖,38.56333333333333,142.02,37,0.8,-
2025/05/28 01:35:57.6,大隅半島東方沖,31.558333333333334,131.56333333333333,38,0.8,-
2025/05/28 01:39:42.5,宮城県沖,38.68666666666667,142.395,44,1.9,-
2025/05/28 01:40:02.8,山口県北部,34.47833333333333,131.605,26,0.3,-
2025/05/28 01:41:23.6,福井県嶺北,35.80166666666667,136.17166666666665,10,0.4,-
2025/05/28 01:46:27.8,西表島付近,24.42,123.78,12,0.5,-
2025/05/28 01:47:09.2,上川地方北部,44.385,142.40333333333334,0,0.4,-
2025/05/28 01:50:07.7,茨城県沖,36.415,141.01,35,0.9,-
2025/05/28 01:50:10.8,三陸沖,39.016666666666666,144.64166666666668,14,0.9,-
2025/05/28 01:50:13.2,茨城県北部,36.70666666666666,140.61,7,-10.2,-
2025/05/28 01:51:16.2,長野県中部,36.32666666666667,138.02166666666668,8,-10.4,-
2025/05/28 01:53:49.8,宮城県沖,37.95333333333333,141.80333333333334,57,2.1,-
2025/05/28 01:57:23.7,石川県能登地方,37.195,136.78666666666666,8,-10.1,-
2025/05/28 01:57:51.3,岩手県沖,40.29666666666667,142.26,42,0.8,-
2025/05/28 01:58:36.4,日向灘,31.95,131.845,27,1.4,-
2025/05/28 01:59:31.7,栃木県南部,36.425,139.40833333333333,5,-10.1,-
2025/05/28 02:00:00.4,伊勢湾,34.855,136.74,16,0.8,-
2025/05/28 02:00:13.7,千葉県南東沖,34.7,140.635,46,1.7,-
2025/05/28 02:00:55.1,千葉県南東沖,34.70333333333333,140.62833333333333,46,1.1,-
2025/05/28 02:01:56.5,奄美大島近海,28.856666666666666,129.89833333333334,16,-1,-
2025/05/28 02:04:45.8,紀伊水道,34.125,135.14666666666668,8,0.3,-
2025/05/28 02:07:09.1,青森県西方沖,41.04,139.24833333333333,21,1.1,-
2025/05/28 02:11:42.6,石川県能登地方,37.346666666666664,136.96,9,0.1,-
2025/05/28 02:13:00.1,和歌山県北部,34.23166666666667,135.43166666666667,5,-10.3,-
2025/05/28 02:13:54.0,天草灘,32.44833333333333,129.77833333333334,11,-10.1,-
2025/05/28 02:16:00.2,福島県沖,37.806666666666665,141.765,50,1.5,-
2025/05/28 02:16:41.7,四国沖,32.88666666666667,133.70666666666668,26,1.2,-
2025/05/28 02:18:15.5,宮崎県南部山沿い,31.963333333333335,130.95333333333335,6,0.3,-
2025/05/28 02:19:53.9,福島県浜通り,36.958333333333336,140.755,11,0.1,-
2025/05/28 02:20:10.9,若狭湾,35.638333333333335,135.96166666666667,12,-10.1,-
2025/05/28 02:21:53.6,熊本県熊本地方,32.39833333333333,130.585,9,-10.2,-
2025/05/28 02:24:07.3,福島県沖,37.63666666666667,141.81666666666666,41,1.1,-
2025/05/28 02:25:02.5,熊本県熊本地方,32.391666666666666,130.69166666666666,9,-10.3,-
2025/05/28 02:25:54.1,岩手県内陸北部,40.193333333333335,141.27833333333334,11,1,-
2025/05/28 02:25:58.9,豊後水道,33.21333333333333,132.39,35,0.3,-
2025/05/28 02:26:25.5,和歌山県北部,34.20666666666666,135.18833333333333,5,0.7,-
2025/05/28 02:27:29.1,和歌山県北部,34.248333333333335,135.20333333333335,5,0.6,-
2025/05/28 02:34:46.6,岩手県内陸北部,40.233333333333334,141.14166666666668,9,0.2,-
2025/05/28 02:37:56.8,茨城県北部,36.748333333333335,140.57166666666666,9,1.5,-
2025/05/28 02:39:38.6,日向灘,31.708333333333332,132.07,45,1.4,-
2025/05/28 02:41:07.2,東京湾,35.641666666666666,140.00833333333333,71,0.9,-
2025/05/28 02:42:17.2,岩手県沖,39.125,142.43333333333334,29,0.6,-
2025/05/28 02:42:17.7,有明海,32.8,130.56333333333333,14,-10.3,-
2025/05/28 02:42:55.6,福島県沖,37.46666666666667,142.35333333333332,12,1.4,-
2025/05/28 02:45:07.8,岩手県沖,40.376666666666665,141.92666666666668,43,1.3,-
2025/05/28 02:51:06.8,石川県能登地方,37.36,137.02666666666667,6,0.1,-
2025/05/28 02:51:23.5,山口県北部,34.26833333333333,131.18666666666667,11,0.9,-
2025/05/28 02:51:57.7,奄美大島近海,26.876666666666665,129.95666666666668,50,1.7,-
2025/05/28 02:53:24.7,台湾付近,23.885,121.53333333333333,16,2.7,-
2025/05/28 02:54:30.4,茨城県北部,36.81333333333333,140.56166666666667,5,0.3,-
2025/05/28 02:54:41.0,兵庫県南西部,34.85166666666667,134.77333333333334,12,-10.1,-
2025/05/28 02:56:34.6,山口県北部,34.47,131.60833333333332,25,-10.3,-
2025/05/28 02:56:47.6,群馬県南部,36.306666666666665,139.14166666666668,17,0.8,-
2025/05/28 03:00:23.8,静岡県西部,34.85166666666667,137.79,18,0,-
2025/05/28 03:09:48.1,上川地方中部,43.73833333333333,142.96666666666667,204,2.1,-
2025/05/28 03:10:27.5,石川県能登地方,37.458333333333336,137.215,13,0.4,-
2025/05/28 03:11:23.3,奈良県,33.92166666666667,135.635,53,0.7,-
2025/05/28 03:12:16.1,鹿児島湾,31.371666666666666,130.58,10,-10.1,-
2025/05/28 03:12:20.1,橘湾,32.571666666666665,130,9,0,-
2025/05/28 03:14:32.8,兵庫県南西部,34.973333333333336,134.62166666666667,12,0.2,-
2025/05/28 03:15:26.1,熊本県天草・芦北地方,32.333333333333336,130.47666666666666,12,0,-
2025/05/28 03:17:14.3,山口県北西沖,34.623333333333335,131.42666666666668,14,1.5,-
2025/05/28 03:17:35.6,沖縄本島近海,26.88,128.57166666666666,4,0.3,-
2025/05/28 03:17:52.7,能登半島沖,37.10166666666667,136.605,10,0.3,-
2025/05/28 03:19:01.5,能登半島沖,37.49666666666667,137.36666666666667,11,0.2,-
2025/05/28 03:19:31.7,トカラ列島近海,28.546666666666667,128.94833333333332,79,-1,-
2025/05/28 03:20:55.9,石川県西方沖,36.96,136.41666666666666,16,0.3,-
2025/05/28 03:23:46.5,宮古島北西沖,25.536666666666665,125.11166666666666,19,-1,-
2025/05/28 03:24:33.6,熊本県球磨地方,32.20666666666666,130.69833333333332,8,0.4,-
2025/05/28 03:26:12.7,宮城県沖,38.255,142.215,35,1.5,-
2025/05/28 03:28:58.5,兵庫県南西部,34.85166666666667,134.76833333333335,11,0.1,-
2025/05/28 03:31:28.9,富山湾,37.288333333333334,137.15833333333333,15,0.3,-
2025/05/28 03:32:27.9,奄美大島北東沖,29.765,130.47166666666666,45,1.6,-
2025/05/28 03:32:57.5,群馬県南部,36.555,139.39166666666668,4,0.3,-
2025/05/28 03:33:02.9,長野県南部,35.876666666666665,137.62666666666667,9,0.3,-
2025/05/28 03:37:02.2,高知県西部,33.05833333333333,132.985,16,0.3,-
2025/05/28 03:38:20.6,茨城県沖,36.541666666666664,141.755,19,1,-
2025/05/28 03:40:42.1,岩手県沿岸北部,39.776666666666664,141.93833333333333,17,0,-
2025/05/28 03:44:54.2,長崎県南西部,32.86833333333333,129.75333333333333,13,-10.2,-
2025/05/28 03:45:28.0,能登半島沖,37.596666666666664,137.28333333333333,8,0.3,-
2025/05/28 03:47:06.0,山口県北部,34.495,131.59,25,0,-
2025/05/28 03:47:08.2,鹿児島県薩摩地方,31.85,130.765,3,-1,-
2025/05/28 03:51:17.4,福島県会津,37.055,139.405,7,0.3,-
2025/05/28 03:54:03.3,岩手県沖,40.09166666666667,142.475,5,0.9,-
2025/05/28 03:57:06.0,岐阜県飛騨地方,36.14333333333333,137.44833333333332,7,-10.3,-
2025/05/28 03:57:43.4,岐阜県飛騨地方,36.14666666666667,137.445,3,1.2,-
2025/05/28 03:57:46.9,釧路沖,42.37833333333333,144.53666666666666,34,1.5,-
