地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/05/08 00:02:03.5,千葉県北西部,35.735,140.20166666666665,63,0.9,-
2025/05/08 00:06:55.4,熊本県球磨地方,32.22833333333333,130.615,5,2.3,-
2025/05/08 00:07:26.6,福井県嶺北,36.04833333333333,136.39833333333334,4,0.2,-
2025/05/08 00:13:24.5,福島県沖,37.068333333333335,142.09833333333333,19,1.3,-
2025/05/08 00:14:28.2,鹿児島県薩摩地方,31.821666666666665,130.785,5,0.4,-
2025/05/08 00:18:14.1,関東東方沖,36.21333333333333,143.755,38,1.1,-
2025/05/08 00:19:08.6,種子島南東沖,29.871666666666666,131.34666666666666,15,1.3,-
2025/05/08 00:24:23.3,種子島南東沖,29.958333333333332,131.35166666666666,21,2,-
2025/05/08 00:25:17.1,秋田県内陸北部,39.875,140.38,3,1,-
2025/05/08 00:32:20.8,和歌山県北部,33.891666666666666,135.185,12,0,-
2025/05/08 00:35:23.7,福島県会津,36.973333333333336,139.38833333333332,5,0.5,-
2025/05/08 00:35:40.1,岩手県沖,39.251666666666665,142.30833333333334,30,2.6,-
2025/05/08 00:41:16.3,紀伊水道,33.86333333333333,134.97166666666666,10,0.9,-
2025/05/08 00:41:27.3,茨城県沖,36.276666666666664,141.60333333333332,17,1.2,-
2025/05/08 00:41:27.4,新島・神津島近海,34.545,139.42,13,0.9,-
2025/05/08 00:42:00.8,新島・神津島近海,34.541666666666664,139.41166666666666,12,1.3,-
2025/05/08 00:43:45.6,岐阜県美濃中西部,35.75666666666667,136.35833333333332,10,0.3,-
2025/05/08 00:45:25.9,栃木県北部,36.60166666666667,139.40333333333334,7,0.6,-
2025/05/08 00:51:26.7,熊本県球磨地方,32.23,130.6,8,-10.5,-
2025/05/08 00:54:44.4,奄美大島近海,28.886666666666667,129.57333333333332,4,1.9,-
2025/05/08 00:55:41.4,種子島南東沖,29.921666666666667,131.36833333333334,17,1.5,-
2025/05/08 00:57:47.2,愛知県西部,35.26,137.25333333333333,15,-10.2,-
2025/05/08 00:57:49.7,種子島南東沖,29.948333333333334,131.37833333333333,30,4,-
2025/05/08 01:03:16.9,山口県北部,34.52333333333333,131.57166666666666,25,0.8,-
2025/05/08 01:03:22.1,福島県浜通り,37.06166666666667,140.73166666666665,12,0.2,-
2025/05/08 01:04:54.6,福島県会津,37.025,139.38833333333332,7,0.2,-
2025/05/08 01:08:32.4,熊本県天草・芦北地方,32.196666666666665,130.51333333333332,6,-10.1,-
2025/05/08 01:08:38.1,宮城県沖,37.97833333333333,141.73666666666668,54,1.1,-
2025/05/08 01:09:23.3,長野県北部,36.46333333333333,137.88666666666666,10,0.3,-
2025/05/08 01:09:43.1,長野県北部,36.46,137.89333333333335,10,-10.1,-
2025/05/08 01:09:50.8,長野県北部,36.46333333333333,137.90166666666667,12,1.1,-
2025/05/08 01:10:40.8,有明海,32.778333333333336,130.52333333333334,10,0.4,-
2025/05/08 01:12:15.6,有明海,32.79833333333333,130.44666666666666,8,0.1,-
2025/05/08 01:12:29.9,長野県北部,36.46,137.895,10,-10.5,-
2025/05/08 01:13:44.0,石川県西方沖,36.98166666666667,136.405,19,0.1,-
2025/05/08 01:14:15.0,石川県能登地方,37.33166666666666,136.90333333333334,15,0.2,-
2025/05/08 01:18:02.2,群馬県南部,36.58833333333333,139.46166666666667,8,-10.1,-
2025/05/08 01:20:54.8,長野県南部,35.925,138.11333333333334,8,-10.3,-
2025/05/08 01:21:07.3,長野県北部,36.55833333333333,137.73333333333332,1,0.1,-
2025/05/08 01:22:33.0,長野県北部,36.47666666666667,137.89666666666668,10,-10.3,-
2025/05/08 01:23:25.2,石垣島近海,24.498333333333335,124.43,76,0.7,-
2025/05/08 01:24:28.7,長野県北部,36.473333333333336,137.9,11,-10.1,-
2025/05/08 01:24:38.1,奄美大島近海,28.273333333333333,129.45666666666668,6,-1,-
2025/05/08 01:24:47.5,福島県沖,37.195,141.88333333333333,26,1.2,-
2025/05/08 01:25:20.9,有明海,32.8,130.54333333333332,11,0.1,-
2025/05/08 01:25:41.1,長野県北部,36.43833333333333,137.89166666666668,4,-10.1,-
2025/05/08 01:25:57.3,福島県沖,37.32,141.885,37,0.8,-
2025/05/08 01:26:01.0,種子島南東沖,29.941666666666666,131.33666666666667,18,1.8,-
2025/05/08 01:29:02.8,能登半島沖,37.21666666666667,136.69166666666666,7,0.2,-
2025/05/08 01:30:56.7,兵庫県南西部,34.97666666666667,134.62666666666667,13,0.3,-
2025/05/08 01:31:16.5,福島県沖,37.20666666666666,142.18833333333333,19,1.2,-
2025/05/08 01:31:56.9,長野県北部,36.461666666666666,137.89833333333334,13,-10.1,-
2025/05/08 01:32:31.2,石川県能登地方,37.32833333333333,136.975,12,0.1,-
2025/05/08 01:36:46.9,長野県北部,36.47,137.9,12,0,-
2025/05/08 01:41:18.4,山口県北部,34.45333333333333,131.57166666666666,30,0,-
2025/05/08 01:43:49.9,能登半島沖,37.595,137.38166666666666,0,0.4,-
2025/05/08 01:44:40.4,福島県沖,37.81666666666667,141.6,47,1.1,-
2025/05/08 01:46:36.0,福井県嶺北,35.83,136.08333333333334,8,0.3,-
2025/05/08 01:46:44.4,関東東方沖,35.836666666666666,143.07666666666665,23,1.5,-
2025/05/08 01:49:46.6,茨城県南部,36.12833333333333,139.91666666666666,102,1.9,-
2025/05/08 01:56:16.3,房総半島南方沖,33.82,139.975,107,1.8,-
2025/05/08 01:57:22.2,茨城県北部,36.75833333333333,140.56333333333333,8,0.1,-
2025/05/08 01:57:45.8,石川県能登地方,36.971666666666664,137.00833333333333,12,0.1,-
2025/05/08 01:57:53.1,有明海,32.80166666666667,130.54333333333332,11,0.2,-
2025/05/08 01:58:39.9,長野県中部,36.318333333333335,138.025,5,-10.5,-
2025/05/08 02:05:19.7,佐渡付近,37.705,137.56666666666666,8,0.8,-
2025/05/08 02:06:15.0,兵庫県南西部,34.973333333333336,134.62333333333333,13,-10.2,-
2025/05/08 02:06:23.6,宮崎県北部平野部,32.555,131.65666666666667,13,-10.2,-
2025/05/08 02:06:31.6,長野県北部,36.461666666666666,137.92,10,0.1,-
2025/05/08 02:08:26.7,長野県北部,36.47,137.90166666666667,11,-10.1,-
2025/05/08 02:08:40.0,福島県沖,37.22,142.15833333333333,21,1.1,-
2025/05/08 02:09:07.7,長野県北部,36.5,137.91,13,0,-
2025/05/08 02:09:13.6,石川県能登地方,37.37166666666667,136.95,10,0.3,-
2025/05/08 02:12:47.7,福島県沖,37.38333333333333,141.775,41,1.3,-
2025/05/08 02:13:24.4,大隅半島東方沖,31.445,131.49,36,0.6,-
2025/05/08 02:13:40.5,北海道西方沖,43.855,138.75166666666667,10,2.3,-
2025/05/08 02:14:23.6,和歌山県北部,34.028333333333336,135.22,3,0.3,-
