地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/07/23,00:00:46.4,紀伊水道,33°42.9′N,135°22.9′E,37 km,0,---
2023/07/23,00:01:17.1,宮城県沖,38°6.8′N,142°8.4′E,44 km,0.9,---
2023/07/23,00:06:35.6,日向灘,32°20.4′N,132°9.5′E,27 km,0.4,---
2023/07/23,00:09:04.3,石川県能登地方,37°27.6′N,137°19.3′E,13 km,0.2,---
2023/07/23,00:09:25.2,能登半島沖,37°32.7′N,137°20.3′E,11 km,-10.1,---
2023/07/23,00:10:06.7,日向灘,32°38.7′N,132°13.1′E,33 km,0.5,---
2023/07/23,00:10:32.9,岐阜県美濃東部,35°16.9′N,137°26.1′E,47 km,0.3,---
2023/07/23,00:12:28.0,種子島南東沖,30°1.7′N,131°11.6′E,33 km,1.5,---
2023/07/23,00:15:44.0,石川県能登地方,37°31.6′N,137°18.8′E,13 km,0.1,---
2023/07/23,00:18:01.9,天草灘,32°31.5′N,129°49.8′E,13 km,0.4,---
2023/07/23,00:18:12.5,石川県能登地方,37°31.9′N,137°19.0′E,13 km,0.1,---
2023/07/23,00:20:01.4,大分県中部,33°17.0′N,131°27.5′E,3 km,-10.2,---
2023/07/23,00:21:04.6,能登半島沖,37°38.8′N,137°15.7′E,12 km,2.5,---
2023/07/23,00:21:39.6,和歌山県北部,34°15.8′N,135°25.9′E,7 km,0.1,---
2023/07/23,00:22:27.5,富山県東部,36°28.9′N,137°39.1′E,2 km,-10.2,---
2023/07/23,00:22:48.6,福島県沖,37°25.4′N,141°53.9′E,33 km,-1,---
2023/07/23,00:23:27.3,福島県沖,37°49.7′N,141°36.2′E,49 km,1.5,---
2023/07/23,00:24:01.0,能登半島沖,37°36.6′N,137°17.2′E,11 km,0.1,---
2023/07/23,00:25:46.0,沖縄本島近海,26°16.6′N,127°48.4′E,20 km,1.7,---
2023/07/23,00:26:35.5,周防灘,33°49.9′N,131°24.5′E,17 km,0.7,---
2023/07/23,00:27:55.0,石川県能登地方,37°31.8′N,137°15.1′E,12 km,0.7,---
2023/07/23,00:29:12.7,長野県南部,35°53.0′N,137°26.4′E,6 km,-10.1,---
2023/07/23,00:31:34.6,八丈島東方沖,33°28.2′N,140°55.5′E,48 km,1.8,---
2023/07/23,00:33:03.9,福島県沖,37°50.8′N,141°34.7′E,48 km,0.9,---
2023/07/23,00:34:20.8,宮城県沖,38°24.7′N,141°45.9′E,55 km,0.5,---
2023/07/23,00:34:58.2,宮城県沖,37°58.1′N,142°25.4′E,25 km,1.8,---
2023/07/23,00:35:50.7,能登半島沖,37°31.6′N,137°20.4′E,13 km,0.5,---
2023/07/23,00:38:16.9,日向灘,32°38.3′N,132°13.0′E,32 km,0.5,---
2023/07/23,00:40:25.2,宮城県沖,38°12.0′N,141°48.3′E,52 km,0.9,---
2023/07/23,00:40:44.0,新潟県上中越沖,37°35.5′N,138°34.3′E,22 km,0.4,---
2023/07/23,00:43:21.9,福島県沖,37°33.6′N,144°45.6′E,45 km,3.6,---
2023/07/23,00:43:36.5,岩手県沖,39°34.4′N,142°43.5′E,10 km,1.9,---
2023/07/23,00:44:24.6,能登半島沖,37°33.6′N,137°22.6′E,11 km,0.2,---
2023/07/23,00:45:40.3,長野県南部,35°52.8′N,137°25.7′E,7 km,1,---
2023/07/23,00:48:28.7,長野県南部,35°52.7′N,137°26.1′E,6 km,0.6,---
2023/07/23,00:49:27.3,福島県沖,36°43.5′N,142°52.1′E,7 km,1.3,---
2023/07/23,00:49:49.7,山梨県東部・富士五湖,35°33.0′N,138°54.5′E,24 km,0.7,---
2023/07/23,00:52:30.3,鳥取県中部,35°23.9′N,133°50.7′E,10 km,-10.1,---
2023/07/23,00:53:38.2,長野県中部,36°6.8′N,138°20.8′E,7 km,0.5,---
2023/07/23,00:55:15.1,長野県南部,35°52.4′N,137°26.3′E,7 km,0.2,---
2023/07/23,00:56:18.1,宮城県中部,38°31.5′N,141°16.8′E,69 km,0.4,---
2023/07/23,01:00:02.2,能登半島沖,37°30.5′N,137°11.8′E,13 km,-10.1,---
2023/07/23,01:00:50.6,愛知県西部,35°2.9′N,137°21.8′E,36 km,0.3,---
2023/07/23,01:00:54.0,大分県中部,33°17.8′N,131°30.2′E,4 km,-10.3,---
2023/07/23,01:04:23.6,日向灘,32°39.3′N,132°13.5′E,33 km,1,---
2023/07/23,01:06:55.7,岩手県沖,39°57.2′N,141°58.4′E,8 km,0.3,---
