地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/08/08,00:03:59.2,熊本県阿蘇地方,33°00.4′N,131°08.6′E,9 km,0.1,---
2025/08/08,00:07:37.1,福島県中通り,36°52.6′N,140°33.5′E,7 km,0.5,---
2025/08/08,00:07:45.8,大分県西部,33°07.6′N,131°12.5′E,5 km,0.5,---
2025/08/08,00:08:37.7,釧路地方中南部,42°58.4′N,143°48.7′E,98 km,1.2,---
2025/08/08,00:11:02.0,能登半島沖,37°35.2′N,137°19.8′E,10 km,0.9,---
2025/08/08,00:14:34.6,宮城県沖,38°02.5′N,142°01.0′E,36 km,0.8,---
2025/08/08,00:16:01.1,岩手県沖,39°20.1′N,142°04.6′E,45 km,0.6,---
2025/08/08,00:17:28.2,山口県北部,34°27.8′N,131°34.4′E,27 km,0.2,---
2025/08/08,00:18:09.7,山口県北部,34°29.3′N,131°33.4′E,28 km,0.0,---
2025/08/08,00:22:21.9,陸奥湾,41°02.2′N,141°04.2′E,7 km,1.2,---
2025/08/08,00:24:37.6,沖縄本島北西沖,28°04.5′N,128°00.7′E,8 km,2.3,---
2025/08/08,00:24:55.5,茨城県沖,36°21.6′N,141°04.2′E,31 km,不明,---
2025/08/08,00:25:27.0,茨城県沖,36°28.9′N,141°04.3′E,30 km,0.7,---
2025/08/08,00:25:40.1,福島県会津,37°45.0′N,139°59.2′E,7 km,0.7,---
2025/08/08,00:27:46.3,福島県沖,37°33.4′N,141°28.5′E,48 km,0.6,---
2025/08/08,00:39:55.3,福島県沖,37°07.3′N,142°14.1′E,15 km,1.3,---
2025/08/08,00:40:47.4,島根県東部,35°21.3′N,133°16.4′E,7 km,-0.1,---
2025/08/08,00:40:58.4,沖縄本島北西沖,28°04.3′N,127°59.9′E,14 km,2.1,---
2025/08/08,00:41:01.3,宮城県北部,38°27.2′N,141°09.1′E,12 km,0.8,---
2025/08/08,00:42:53.0,福島県沖,37°06.9′N,142°13.0′E,14 km,1.1,---
2025/08/08,00:43:45.5,広島県北部,34°35.5′N,132°13.1′E,20 km,0.2,---
2025/08/08,00:48:58.1,千葉県東方沖,35°45.7′N,141°00.3′E,31 km,1.9,---
