地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/08/06,00:01:28.7,高知県中部,33°34.9′N,133°23.3′E,19 km,0.4,---
2025/08/06,00:01:37.6,種子島近海,30°33.5′N,131°14.5′E,29 km,0.9,---
2025/08/06,00:02:49.7,沖縄本島北西沖,28°05.5′N,128°00.0′E,13 km,3.3,---
2025/08/06,00:03:25.2,三陸沖,39°09.3′N,144°27.5′E,28 km,1.4,---
2025/08/06,00:03:35.9,石垣島近海,24°14.1′N,124°11.3′E,12 km,0.8,---
2025/08/06,00:04:15.0,福島県会津,37°07.4′N,139°21.1′E,9 km,0.2,---
2025/08/06,00:05:17.8,山梨県中・西部,35°45.5′N,138°14.9′E,14 km,0.2,---
2025/08/06,00:05:25.0,沖縄本島北西沖,28°04.8′N,128°01.4′E,18 km,2.3,---
2025/08/06,00:08:22.1,沖縄本島北西沖,28°04.7′N,128°00.0′E,19 km,2.7,---
2025/08/06,00:12:27.1,種子島近海,31°02.8′N,130°44.7′E,6 km,0.2,---
2025/08/06,00:14:34.8,トカラ列島近海,29°18.1′N,129°26.2′E,12 km,1.5,---
2025/08/06,00:14:45.0,関東東方沖,36°16.2′N,143°28.7′E,24 km,1.1,---
2025/08/06,00:14:54.3,釧路沖,42°40.5′N,144°13.1′E,91 km,1.1,---
2025/08/06,00:16:16.1,沖縄本島北西沖,28°05.4′N,128°00.4′E,15 km,3.3,---
2025/08/06,00:18:14.5,奄美大島北東沖,28°42.3′N,130°16.0′E,57 km,2.0,---
2025/08/06,00:18:50.5,沖縄本島近海,27°18.6′N,128°52.9′E,29 km,2.0,---
2025/08/06,00:19:51.3,沖縄本島北西沖,28°04.3′N,128°00.4′E,15 km,1.8,---
2025/08/06,00:20:11.9,岡山県北部,35°06.8′N,134°01.5′E,11 km,0.9,---
2025/08/06,00:22:30.2,紀伊水道,33°52.4′N,134°42.2′E,15 km,0.4,---
2025/08/06,00:23:27.8,沖縄本島北西沖,28°05.5′N,128°00.6′E,13 km,3.1,---
2025/08/06,00:25:49.5,奄美大島北西沖,28°06.4′N,128°02.6′E,20 km,1.7,---
2025/08/06,00:26:37.9,沖縄本島北西沖,28°04.4′N,128°00.2′E,25 km,2.3,---
2025/08/06,00:29:58.2,奄美大島北西沖,28°05.1′N,128°01.3′E,20 km,1.5,---
2025/08/06,00:30:41.8,関東東方沖,35°03.6′N,142°02.3′E,21 km,1.5,---
2025/08/06,00:33:44.1,日向灘,32°32.7′N,132°10.9′E,26 km,1.0,---
2025/08/06,00:35:56.8,石川県能登地方,37°13.5′N,136°47.4′E,8 km,1.1,---
2025/08/06,00:36:35.2,群馬県南部,36°18.1′N,139°10.8′E,17 km,1.0,---
2025/08/06,00:38:41.8,沖縄本島北西沖,28°05.6′N,128°00.5′E,9 km,1.7,---
2025/08/06,00:40:03.4,根室半島南東沖,42°53.0′N,146°20.1′E,35 km,2.5,---
2025/08/06,00:40:56.3,茨城県北部,36°50.6′N,140°37.0′E,6 km,-0.3,---
2025/08/06,00:42:24.4,トカラ列島近海,29°23.5′N,129°28.5′E,20 km,1.7,---
2025/08/06,00:43:02.6,沖縄本島北西沖,28°04.9′N,128°01.4′E,17 km,2.1,---
2025/08/06,00:43:12.1,石川県能登地方,37°29.1′N,137°11.3′E,11 km,0.6,---
2025/08/06,00:43:30.0,豊後水道,33°25.5′N,132°19.2′E,43 km,0.3,---
2025/08/06,00:43:32.5,石垣島北西沖,25°06.5′N,123°55.9′E,125 km,2.4,---
2025/08/06,00:44:58.3,奄美大島北西沖,28°04.0′N,128°03.5′E,14 km,2.1,---
2025/08/06,00:46:24.2,沖縄本島北西沖,28°04.6′N,128°01.0′E,20 km,2.3,---
2025/08/06,00:49:38.3,滋賀県南部,35°06.2′N,135°55.7′E,16 km,0.3,---
2025/08/06,00:51:19.1,三陸沖,39°10.9′N,144°16.1′E,26 km,1.1,---
2025/08/06,00:52:35.1,播磨灘,34°34.7′N,134°29.1′E,12 km,0.6,---
2025/08/06,00:53:32.5,三重県南東沖,33°12.6′N,137°09.9′E,39 km,1.4,---
2025/08/06,00:53:38.2,奄美大島北西沖,28°04.0′N,128°02.5′E,19 km,1.7,---
2025/08/06,00:56:50.3,熊本県天草・芦北地方,32°09.4′N,130°25.3′E,8 km,0.6,---
2025/08/06,00:57:25.2,沖縄本島北西沖,28°05.1′N,128°00.3′E,11 km,1.9,---
2025/08/06,00:57:27.2,福島県会津,37°35.7′N,140°05.4′E,4 km,0.6,---
2025/08/06,00:58:30.9,熊本県天草・芦北地方,32°16.8′N,130°24.7′E,8 km,0.5,---
2025/08/06,00:59:06.4,岩手県沖,39°39.4′N,142°16.2′E,31 km,0.5,---
2025/08/06,00:59:33.2,福島県沖,37°48.9′N,141°35.1′E,49 km,1.0,---
2025/08/06,00:59:36.3,和歌山県北部,34°10.3′N,135°15.4′E,5 km,0.5,---
2025/08/06,01:01:59.8,栃木県北部,36°46.9′N,139°48.3′E,6 km,-0.2,---
2025/08/06,01:04:16.8,青森県東方沖,41°03.3′N,143°09.9′E,20 km,1.5,---
2025/08/06,01:06:30.5,三陸沖,40°08.6′N,143°12.8′E,11 km,不明,---
2025/08/06,01:07:00.4,三陸沖,40°07.8′N,143°13.9′E,15 km,0.9,---
2025/08/06,01:07:47.7,福岡県北西沖,33°40.5′N,130°17.1′E,9 km,0.2,---
2025/08/06,01:08:01.0,栃木県南部,36°19.3′N,139°37.8′E,112 km,1.0,---
2025/08/06,01:08:07.5,トカラ列島近海,29°19.7′N,129°33.2′E,6 km,1.6,---
2025/08/06,01:08:48.5,茨城県沖,36°44.0′N,141°18.1′E,35 km,1.6,---
2025/08/06,01:13:27.0,愛媛県東予,33°58.0′N,132°59.8′E,12 km,0.2,---
2025/08/06,01:15:09.6,長野県南部,35°53.1′N,137°41.8′E,9 km,-0.1,---
2025/08/06,01:15:23.5,奄美大島北西沖,28°06.7′N,128°03.0′E,12 km,1.8,---
2025/08/06,01:15:25.4,トカラ列島近海,29°20.1′N,129°32.2′E,8 km,1.5,---
2025/08/06,01:16:09.2,宮崎県南部山沿い,32°02.8′N,130°57.4′E,9 km,-0.1,---
2025/08/06,01:16:14.5,奄美大島北西沖,28°07.3′N,128°01.1′E,9 km,2.1,---
2025/08/06,01:16:38.3,福島県沖,37°23.7′N,141°47.8′E,40 km,1.5,---
2025/08/06,01:18:03.6,沖縄本島北西沖,28°04.5′N,128°01.7′E,13 km,2.0,---
2025/08/06,01:19:09.9,奄美大島北西沖,28°05.8′N,128°02.3′E,18 km,2.2,---
2025/08/06,01:19:25.8,千葉県南東沖,34°51.6′N,139°53.2′E,53 km,0.9,---
2025/08/06,01:23:29.4,千葉県東方沖,35°39.5′N,140°45.5′E,44 km,1.7,---
2025/08/06,01:24:52.3,千葉県東方沖,35°39.1′N,140°45.6′E,45 km,2.0,---
2025/08/06,01:27:32.8,沖縄本島北西沖,28°04.0′N,127°58.9′E,13 km,1.7,---
2025/08/06,01:28:43.5,伊豆大島近海,34°34.0′N,139°25.7′E,12 km,1.3,---
2025/08/06,01:29:31.7,千葉県東方沖,35°47.8′N,140°56.3′E,27 km,0.8,---
2025/08/06,01:30:33.8,鳥取県中部,35°27.1′N,133°49.6′E,10 km,0.2,---
2025/08/06,01:30:43.8,沖縄本島北西沖,28°04.8′N,128°00.5′E,16 km,2.3,---
2025/08/06,01:33:11.0,福島県沖,37°08.6′N,142°01.0′E,23 km,1.7,---
2025/08/06,01:36:33.1,沖縄本島北西沖,28°04.5′N,128°00.9′E,13 km,2.1,---
2025/08/06,01:39:02.9,奄美大島北西沖,28°05.4′N,128°04.5′E,20 km,1.4,---
2025/08/06,01:39:39.0,奄美大島北西沖,28°06.6′N,128°03.1′E,19 km,1.5,---
2025/08/06,01:40:06.1,福島県沖,37°04.5′N,144°45.5′E,50 km,1.8,---
2025/08/06,01:40:17.8,奄美大島北西沖,28°05.8′N,128°02.6′E,11 km,1.7,---
