地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/08/21,00:07:11.1,紀伊水道,33°50.4′N,134°58.6′E,10 km,1.2,---
2025/08/21,00:07:14.6,長野県中部,36°14.4′N,137°54.6′E,9 km,-0.6,---
2025/08/21,00:10:56.4,徳島県南部,33°54.3′N,134°23.2′E,32 km,0.1,---
2025/08/21,00:15:02.2,宮城県沖,38°20.2′N,141°53.6′E,60 km,1.8,---
2025/08/21,00:15:13.2,奈良県,34°44.1′N,135°59.0′E,10 km,0.2,---
2025/08/21,00:16:34.8,石川県西方沖,37°00.6′N,136°25.7′E,4 km,0.9,---
2025/08/21,00:18:06.2,福島県沖,37°48.8′N,141°36.6′E,49 km,1.1,---
2025/08/21,00:21:11.3,島根県西部,35°11.5′N,132°34.3′E,12 km,0.2,---
2025/08/21,00:23:18.5,徳島県北部,34°06.5′N,134°29.2′E,5 km,-0.1,---
2025/08/21,00:29:58.6,福島県沖,37°42.2′N,142°09.9′E,31 km,1.1,---
2025/08/21,00:31:37.5,トカラ列島近海,29°37.6′N,129°33.7′E,1 km,1.9,---
2025/08/21,00:32:08.7,三陸沖,38°41.9′N,143°09.2′E,16 km,1.7,---
2025/08/21,00:32:46.3,山口県北部,34°29.4′N,131°34.1′E,26 km,0.0,---
2025/08/21,00:38:42.3,石川県能登地方,37°10.2′N,136°48.9′E,10 km,0.7,---
2025/08/21,00:39:09.1,石川県能登地方,37°20.4′N,136°58.4′E,12 km,0.6,---
2025/08/21,00:39:29.2,石川県能登地方,37°20.5′N,136°58.3′E,11 km,2.0,---
2025/08/21,00:42:30.4,新潟県中越地方,37°07.5′N,139°09.7′E,5 km,0.7,---
2025/08/21,00:45:33.5,三陸沖,39°53.6′N,143°31.2′E,6 km,1.2,---
2025/08/21,00:46:32.4,千葉県東方沖,35°32.0′N,141°02.6′E,39 km,1.0,---
2025/08/21,00:49:06.2,房総半島南方沖,34°19.0′N,139°44.8′E,101 km,1.7,---
2025/08/21,00:50:35.1,奄美大島近海,27°59.3′N,129°05.5′E,10 km,0.8,---
2025/08/21,00:50:48.4,石川県能登地方,37°15.5′N,136°49.3′E,7 km,0.7,---
2025/08/21,00:54:31.9,新潟県中越地方,37°07.4′N,139°10.0′E,4 km,0.9,---
2025/08/21,00:57:17.1,津軽海峡,41°21.3′N,140°14.6′E,6 km,0.9,---
2025/08/21,00:57:18.8,新潟県中越地方,37°07.4′N,139°09.9′E,5 km,1.8,---
