地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1962/12/31,10:17,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1962/12/31,07:08:39.5,釧路沖,42°29.6′N,144°43.7′E,74 km,4.3,震度２
1962/12/31,02:56:27.3,神奈川県西部,35°28.6′N,139°08.6′E,12 km,4.5,震度３
1962/12/31,00:00:10.6,宮城県沖,38°45.9′N,141°36.5′E,62 km,3.8,震度１
1962/12/30,02:23:52.7,千葉県北西部,35°47.0′N,140°07.1′E,68 km,3.9,震度１
1962/12/29,21:30,詳細不明,38°44.0′N,141°02.0′E,0 km,不明,震度３
1962/12/29,04:50:13.4,釧路沖,42°51.4′N,145°31.7′E,29 km,4.8,震度２
1962/12/28,16:14:38.3,大隅半島東方沖,31°29.7′N,131°38.1′E,42 km,4.0,震度２
1962/12/28,13:28:37.6,大隅半島東方沖,31°21.3′N,131°35.3′E,14 km,不明,震度１
1962/12/28,13:23:12.8,宮崎県南部平野部,31°41.4′N,131°14.5′E,0 km,不明,震度１
1962/12/28,13:00:38.7,宮崎県南部山沿い,31°48.5′N,131°08.8′E,0 km,4.7,震度３
1962/12/28,05:02:36.5,熊本県熊本地方,32°35.1′N,130°41.1′E,149 km,不明,震度１
1962/12/28,03:18:45.1,岩手県沿岸北部,39°37.9′N,141°48.7′E,51 km,5.9,震度４
1962/12/27,19:22:21.0,浦河沖,42°02.8′N,142°26.5′E,67 km,3.8,震度１
1962/12/27,18:57:21.2,宮城県北部,38°41.9′N,141°06.1′E,27 km,2.6,震度２
1962/12/27,05:09:09.2,茨城県沖,36°23.6′N,140°39.4′E,62 km,3.5,震度１
1962/12/26,23:49:53.3,茨城県南部,36°07.9′N,139°52.8′E,48 km,3.1,震度１
1962/12/26,03:57:40.5,茨城県沖,36°37.3′N,141°31.1′E,41 km,4.7,震度２
1962/12/25,23:55:14.4,茨城県沖,35°49.3′N,141°16.7′E,3 km,3.7,震度１
1962/12/24,12:42:37.1,新潟県下越沖,38°29.0′N,139°17.4′E,3 km,4.9,震度２
1962/12/24,04:34:02.5,新潟県下越沖,38°26.8′N,139°21.4′E,3 km,4.7,震度２
1962/12/23,18:25:23.2,房総半島南方沖,33°56.6′N,140°27.8′E,5 km,4.2,震度１
1962/12/23,02:52:39.7,宮城県北部,38°42.6′N,140°58.7′E,5 km,4.2,震度３
1962/12/23,02:21:44.1,岩手県沖,39°01.5′N,142°11.8′E,14 km,3.3,震度１
1962/12/22,23:45:04.0,十勝地方中部,42°56.4′N,143°35.0′E,7 km,不明,震度１
1962/12/22,01:09,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/12/21,19:21:41.1,浦河沖,42°04.6′N,142°28.2′E,75 km,3.8,震度１
1962/12/21,18:33:19.3,浦河沖,42°03.1′N,142°28.0′E,72 km,6.1,震度４
1962/12/21,18:15,詳細不明,26°20.0′N,126°48.0′E,0 km,不明,震度３
1962/12/20,03:38,詳細不明,24°23.0′N,123°45.0′E,0 km,不明,震度１
1962/12/19,05:47:43.4,北海道東方沖,43°43.9′N,146°56.2′E,61 km,4.5,震度１
1962/12/19,03:06,詳細不明,43°20.0′N,145°35.0′E,0 km,不明,震度１
1962/12/19,02:42:45.6,熊本県熊本地方,32°57.4′N,130°37.4′E,1 km,3.3,震度３
1962/12/19,02:37,詳細不明,38°44.0′N,141°02.0′E,0 km,不明,震度２
1962/12/17,10:23:58.0,京都府南部,35°13.1′N,135°48.8′E,24 km,不明,震度１
1962/12/17,10:10:49.4,熊本県熊本地方,33°00.6′N,130°41.1′E,52 km,不明,震度３
1962/12/15,13:19,詳細不明,35°09.0′N,140°19.0′E,0 km,不明,震度１
1962/12/15,03:01:30.3,択捉島南東沖,43°31.8′N,148°16.5′E,57 km,4.4,震度１
1962/12/14,22:06:49.7,青森県東方沖,41°29.0′N,142°03.6′E,56 km,4.6,震度１
1962/12/14,16:57:20.5,岐阜県飛騨地方,36°14.6′N,137°21.4′E,2 km,不明,震度１
1962/12/14,12:31:35.0,茨城県沖,36°41.0′N,140°51.0′E,49 km,4.2,震度２
1962/12/13,02:40:49.2,静岡県中部,34°55.5′N,138°14.8′E,7 km,3.5,震度２
