地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/09/16,00:02:36.5,青森県東方沖,41°28.2′N,142°9.2′E,51 km,1.1,---
2023/09/16,00:02:38.7,青森県東方沖,41°4.4′N,142°51.0′E,30 km,1.8,---
2023/09/16,00:04:51.2,三重県南東沖,33°43.2′N,137°23.0′E,38 km,1.1,---
2023/09/16,00:06:06.8,大分県中部,33°17.3′N,131°28.0′E,3 km,0.1,---
2023/09/16,00:06:10.1,岩手県内陸北部,40°10.4′N,141°8.2′E,9 km,-10.1,---
2023/09/16,00:07:01.9,周防灘,33°42.7′N,131°4.4′E,11 km,0.5,---
2023/09/16,00:08:34.2,茨城県南部,36°6.5′N,139°59.4′E,47 km,2.5,---
2023/09/16,00:08:44.7,岩手県内陸北部,40°10.0′N,141°7.9′E,10 km,0.7,---
2023/09/16,00:11:19.1,石川県能登地方,37°31.4′N,137°19.3′E,13 km,1,---
2023/09/16,00:13:27.0,熊本県阿蘇地方,32°58.5′N,131°5.6′E,16 km,0.4,---
2023/09/16,00:15:17.1,岩手県沖,39°32.1′N,142°22.2′E,34 km,0.7,---
2023/09/16,00:18:13.1,奄美大島北西沖,28°6.8′N,128°1.9′E,9 km,2.7,---
2023/09/16,00:20:20.4,茨城県北部,36°47.1′N,140°34.8′E,7 km,0.3,---
2023/09/16,00:20:23.1,岐阜県飛騨地方,36°3.1′N,137°34.2′E,4 km,2.1,---
2023/09/16,00:21:10.9,宮城県北部,38°51.9′N,140°51.3′E,7 km,0.1,---
2023/09/16,00:22:00.8,奄美大島北西沖,28°7.2′N,128°2.2′E,15 km,2.8,---
2023/09/16,00:23:19.8,奄美大島北西沖,28°5.2′N,128°4.4′E,14 km,2.3,---
2023/09/16,00:24:19.2,和歌山県北部,33°55.7′N,135°11.2′E,7 km,0.8,---
2023/09/16,00:24:35.6,長野県南部,36°0.2′N,137°36.0′E,0 km,-10.4,---
2023/09/16,00:26:16.5,千葉県東方沖,35°46.4′N,140°53.9′E,29 km,1,---
2023/09/16,00:29:15.0,紀伊水道,33°50.2′N,134°59.2′E,12 km,0.4,---
2023/09/16,00:29:24.3,大阪府北部,34°58.3′N,135°26.0′E,11 km,0.4,---
2023/09/16,00:29:39.3,奄美大島北西沖,28°6.8′N,128°3.6′E,11 km,1.9,---
2023/09/16,00:30:07.9,奄美大島北西沖,28°5.9′N,128°3.7′E,27 km,1.7,---
2023/09/16,00:30:31.8,奄美大島北西沖,28°6.3′N,128°2.7′E,18 km,2,---
2023/09/16,00:30:46.3,高知県中部,33°41.5′N,133°32.2′E,19 km,0.2,---
2023/09/16,00:31:38.9,奄美大島北西沖,28°7.0′N,128°2.8′E,12 km,2.4,---
2023/09/16,00:32:58.4,奄美大島北西沖,28°6.5′N,128°3.1′E,10 km,2.3,---
2023/09/16,00:33:37.8,奄美大島北西沖,28°6.7′N,128°2.8′E,7 km,2.2,---
2023/09/16,00:35:40.1,宮城県沖,38°24.4′N,142°18.2′E,35 km,1.4,---
2023/09/16,00:37:34.8,福島県沖,36°48.0′N,141°41.4′E,16 km,1.6,---
2023/09/16,00:38:27.6,薩摩半島西方沖,31°16.3′N,129°55.7′E,9 km,0.9,---
2023/09/16,00:40:39.1,宗谷地方北部,45°4.4′N,141°46.1′E,7 km,1.1,---
2023/09/16,00:41:17.8,福岡県筑後地方,33°4.7′N,130°32.5′E,13 km,-10.2,---
2023/09/16,00:45:17.6,関東東方沖,36°29.0′N,143°16.2′E,27 km,2,---
2023/09/16,00:50:27.4,奄美大島北西沖,28°7.1′N,128°4.1′E,21 km,1.9,---
2023/09/16,00:53:45.6,奄美大島北西沖,28°6.4′N,128°3.5′E,11 km,2,---
2023/09/16,00:54:18.7,石川県能登地方,37°31.2′N,137°16.7′E,14 km,-1,---
2023/09/16,00:54:22.5,石川県能登地方,37°31.4′N,137°15.8′E,17 km,0.5,---
2023/09/16,00:57:55.2,岩手県沖,39°3.4′N,142°22.7′E,30 km,0.8,---
2023/09/16,00:58:13.2,奄美大島北西沖,28°6.7′N,128°4.3′E,17 km,1.9,---
2023/09/16,00:58:18.0,岩手県内陸北部,40°10.4′N,141°7.9′E,8 km,0.7,---
2023/09/16,01:00:03.8,石川県能登地方,37°29.9′N,137°13.1′E,12 km,0.6,---
2023/09/16,01:00:40.6,三陸沖,39°46.6′N,144°47.2′E,36 km,3,---
2023/09/16,01:01:02.8,和歌山県南方沖,33°8.4′N,135°54.8′E,26 km,1.6,---
2023/09/16,01:03:01.3,福島県沖,37°50.7′N,141°47.2′E,27 km,2.3,---
2023/09/16,01:04:26.0,山梨県中・西部,35°44.5′N,138°14.4′E,5 km,-10.3,---
2023/09/16,01:04:40.8,山梨県中・西部,35°45.1′N,138°37.9′E,13 km,0.3,---
2023/09/16,01:07:09.6,東京湾,35°29.8′N,139°53.2′E,20 km,1,---
2023/09/16,01:07:32.2,東京湾,35°29.8′N,139°53.2′E,24 km,1,---
2023/09/16,01:07:57.4,福島県沖,37°6.2′N,141°24.0′E,9 km,1.2,---
2023/09/16,01:08:09.8,奄美大島北西沖,28°8.1′N,128°3.6′E,28 km,1.9,---
2023/09/16,01:09:01.3,岩手県沖,39°58.5′N,142°3.8′E,11 km,0.7,---
2023/09/16,01:13:35.5,熊本県天草・芦北地方,32°9.1′N,130°32.4′E,9 km,-10.5,---
2023/09/16,01:16:33.3,トカラ列島近海,29°17.4′N,129°12.8′E,21 km,1.5,---
2023/09/16,01:18:04.3,福島県沖,37°50.6′N,141°35.9′E,50 km,1.2,---
2023/09/16,01:18:15.1,福島県会津,37°4.7′N,139°21.1′E,8 km,0,---
2023/09/16,01:20:01.7,薩摩半島西方沖,31°41.5′N,128°56.7′E,2 km,1.2,---
2023/09/16,01:20:16.2,奄美大島近海,27°11.8′N,130°4.2′E,43 km,2.4,---
2023/09/16,01:24:43.4,山梨県東部・富士五湖,35°22.4′N,138°45.5′E,11 km,0,---
2023/09/16,01:25:00.3,山梨県東部・富士五湖,35°22.3′N,138°45.3′E,14 km,0.8,---
2023/09/16,01:25:06.7,山梨県東部・富士五湖,35°22.7′N,138°45.3′E,16 km,0.8,---
2023/09/16,01:25:27.1,山梨県東部・富士五湖,35°22.9′N,138°45.6′E,11 km,0.6,---
2023/09/16,01:25:46.7,山梨県東部・富士五湖,35°23.2′N,138°46.0′E,13 km,0.7,---
