地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1937/12/31,時分不明データ,不明,不明,不明,不明,震度１
1937/12/31,03:39:40.9,青森県東方沖,41°22.0′N,141°49.7′E,7 km,4.1,震度１
1937/12/31,00:47:53.2,茨城県南部,36°15.6′N,140°03.5′E,57 km,3.3,震度２
1937/12/30,07:41:22.3,日高地方東部,42°11.8′N,142°51.8′E,81 km,5.2,震度２
1937/12/30,04:43,詳細不明,40°31.0′N,141°32.0′E,0 km,不明,震度１
1937/12/29,05:05:09.1,福島県沖,36°59.7′N,141°34.1′E,43 km,4.4,震度１
1937/12/29,05:03:54.3,福島県沖,36°57.1′N,141°32.3′E,14 km,4.2,震度１
1937/12/29,01:11:17.4,東京湾,35°22.2′N,139°53.2′E,29 km,3.6,震度１
1937/12/28,13:44:18.5,奄美大島北東沖,28°37.7′N,130°37.2′E,89 km,4.8,震度１
1937/12/26,22:32,詳細不明,43°20.0′N,145°35.0′E,0 km,不明,震度１
1937/12/26,03:43,詳細不明,41°49.0′N,140°45.0′E,0 km,不明,震度１
1937/12/25,22:52:14.6,日向灘,32°39.2′N,132°20.6′E,56 km,5.5,震度４
1937/12/25,11:52,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1937/12/25,10:26:31.1,三宅島近海,33°51.9′N,139°38.7′E,151 km,4.0,震度１
1937/12/25,09:03:13.9,福島県沖,37°37.9′N,141°38.1′E,57 km,4.9,震度１
1937/12/24,22:58:36.5,茨城県沖,36°27.8′N,140°48.2′E,41 km,4.0,震度１
1937/12/24,17:14,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1937/12/24,00:50,詳細不明,36°14.0′N,140°12.0′E,0 km,不明,震度１
1937/12/23,15:51,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1937/12/23,09:15:43.1,福島県中通り,37°28.7′N,140°28.3′E,84 km,3.9,震度１
1937/12/22,05:33,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1937/12/22,00:56:28.0,青森県東方沖,40°56.7′N,141°52.1′E,96 km,4.6,震度１
1937/12/20,01:04:35.2,国後島付近,43°38.9′N,145°17.4′E,257 km,5.3,震度１
1937/12/19,14:44,詳細不明,37°45.0′N,140°28.0′E,0 km,不明,震度１
1937/12/19,13:43:45.2,茨城県沖,36°26.8′N,141°07.6′E,32 km,5.0,震度２
1937/12/18,14:02,詳細不明,42°10.0′N,142°47.0′E,0 km,不明,震度１
1937/12/17,23:48:22.9,北海道東方沖,43°13.0′N,148°00.5′E,0 km,不明,震度１
1937/12/17,19:51:11.9,紀伊水道,33°58.9′N,135°04.1′E,7 km,2.9,震度１
1937/12/17,09:42:04.1,千葉県北西部,35°41.4′N,140°11.7′E,60 km,3.4,震度１
1937/12/16,18:35:59.4,房総半島南方沖,34°18.7′N,140°04.1′E,80 km,5.7,震度３
1937/12/16,18:30,詳細不明,36°44.0′N,139°30.0′E,0 km,不明,震度１
1937/12/16,17:36,詳細不明,36°14.0′N,140°12.0′E,0 km,不明,震度２
1937/12/16,12:27,詳細不明,33°13.0′N,132°33.0′E,0 km,不明,震度１
1937/12/16,06:50,詳細不明,31°33.0′N,130°33.0′E,0 km,不明,震度１
1937/12/15,23:27:28.0,山口県北西沖,34°47.2′N,131°23.7′E,24 km,4.1,震度１
1937/12/15,20:32:33.5,青森県東方沖,41°33.7′N,141°49.9′E,88 km,5.2,震度３
1937/12/15,12:02,詳細不明,30°23.0′N,130°40.0′E,0 km,不明,震度１
1937/12/15,10:15,詳細不明,30°23.0′N,130°40.0′E,0 km,不明,震度２
1937/12/15,06:08,詳細不明,32°44.0′N,129°52.0′E,0 km,不明,震度１
1937/12/14,20:17,詳細不明,42°59.0′N,144°24.0′E,0 km,不明,震度１
1937/12/14,16:39:00.2,宮城県中部,38°17.6′N,140°49.2′E,93 km,3.9,震度１
1937/12/14,16:16:39.4,天草灘,32°01.5′N,129°48.6′E,23 km,4.4,震度１
1937/12/14,03:53:56.3,台湾付近,22°34.7′N,121°34.0′E,9 km,6.5,震度１
1937/12/13,18:08:38.9,紀伊水道,34°10.2′N,135°03.4′E,0 km,2.7,震度２
1937/12/13,02:27:18.2,宮城県沖,38°19.0′N,141°48.1′E,48 km,4.0,震度１
1937/12/11,22:39:32.2,岩手県沖,40°17.2′N,142°20.2′E,31 km,5.5,震度３
1937/12/11,19:43,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1937/12/11,16:43,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1937/12/10,22:05,詳細不明,36°13.0′N,140°06.0′E,0 km,不明,震度１
1937/12/10,15:29:37.7,群馬県南部,36°15.3′N,139°38.9′E,24 km,2.8,震度１
1937/12/10,12:45:24.7,茨城県南部,36°09.8′N,140°06.6′E,27 km,3.1,震度１
1937/12/10,11:09,詳細不明,27°05.0′N,142°12.0′E,0 km,不明,震度１
1937/12/09,17:07:56.8,茨城県北部,36°17.9′N,140°21.0′E,81 km,3.0,震度１
1937/12/08,17:32:05.3,台湾付近,22°52.0′N,121°35.8′E,8 km,6.5,震度１
1937/12/07,11:30:38.9,四国沖,33°18.6′N,134°20.8′E,18 km,3.4,震度２
1937/12/06,05:51:33.4,茨城県南部,36°17.2′N,140°00.8′E,65 km,4.6,震度３
1937/12/06,03:14:36.3,岩手県沖,40°09.6′N,142°18.9′E,25 km,不明,震度１
1937/12/06,02:03:27.9,青森県東方沖,41°01.8′N,142°58.5′E,9 km,4.8,震度１
1937/12/05,16:13,詳細不明,32°44.0′N,129°52.0′E,0 km,不明,震度１
1937/12/05,06:16,詳細不明,32°44.0′N,129°52.0′E,0 km,不明,震度１
1937/12/05,04:29,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
