地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1980/12/31,22:01,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1980/12/31,19:32:07.4,千島列島,46°14.0′N,152°22.0′E,70 km,6.9,震度３
1980/12/28,23:54:59.5,紀伊水道,33°44.0′N,134°55.0′E,50 km,4.1,震度１
1980/12/28,16:07:08.5,青森県下北地方,41°16.0′N,140°52.0′E,10 km,3.9,震度２
1980/12/28,14:44,詳細不明,24°47.0′N,125°17.0′E,0 km,不明,震度１
1980/12/27,12:32:08.0,八丈島東方沖,33°15.0′N,140°46.0′E,50 km,4.4,震度２
1980/12/22,21:50,詳細不明,32°49.0′N,130°43.0′E,0 km,不明,震度２
1980/12/22,04:08,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1980/12/21,22:54:25.5,島根県西部,34°51.0′N,132°25.0′E,10 km,4.7,震度２
1980/12/20,22:08,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1980/12/20,19:37:14.9,和歌山県北部,34°13.0′N,135°09.0′E,10 km,2.0,震度１
1980/12/20,08:32:40.6,鳥島近海,30°41.0′N,141°09.0′E,60 km,6.1,震度１
1980/12/20,03:03:22.1,和歌山県北部,34°13.0′N,135°12.0′E,10 km,2.9,震度２
1980/12/19,15:54:09.5,三陸沖,38°37.0′N,142°45.0′E,20 km,5.1,震度１
1980/12/18,23:40:12.7,和歌山県北部,34°16.0′N,135°13.0′E,0 km,3.1,震度２
1980/12/18,23:37:04.0,和歌山県北部,34°14.0′N,135°13.0′E,10 km,2.4,震度１
1980/12/18,23:27:58.2,大阪府南部,34°18.0′N,135°14.0′E,0 km,2.3,震度１
1980/12/18,22:17:49.7,栃木県南部,36°40.0′N,139°31.0′E,20 km,2.4,震度２
1980/12/18,09:43:07.2,三重県南東沖,33°53.0′N,136°23.0′E,380 km,5.1,震度１
1980/12/17,19:49:54.2,島根県東部,35°23.0′N,133°16.0′E,0 km,2.7,震度１
1980/12/17,14:31:53.0,根室半島南東沖,42°57.0′N,145°53.0′E,30 km,4.1,震度１
1980/12/17,02:32:05.5,広島県南東部,34°32.0′N,133°11.0′E,20 km,3.0,震度１
1980/12/16,22:08:25.2,小笠原諸島西方沖,28°32.0′N,140°11.0′E,400 km,5.2,震度１
1980/12/16,12:21:37.0,青森県三八上北地方,40°26.0′N,141°27.0′E,80 km,4.1,震度２
1980/12/15,18:17,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1980/12/14,21:22:04.5,神奈川県西部,35°26.0′N,139°10.0′E,20 km,4.0,震度１
1980/12/14,02:48:49.2,十勝地方中部,42°55.0′N,143°42.0′E,130 km,3.6,震度１
1980/12/14,01:32:04.5,奄美大島北東沖,29°25.0′N,131°08.0′E,60 km,5.3,震度２
1980/12/12,15:21:10.5,佐渡付近,37°57.0′N,138°28.0′E,10 km,3.5,震度１
1980/12/12,15:20:19.0,青森県三八上北地方,40°25.0′N,141°27.0′E,90 km,3.1,震度１
1980/12/12,08:10:02.1,日向灘,32°23.0′N,131°55.0′E,40 km,6.0,震度４
1980/12/12,07:23:34.1,橘湾,32°40.0′N,129°56.0′E,10 km,3.3,震度１
1980/12/12,00:48:09.0,日向灘,32°01.0′N,131°49.0′E,40 km,3.9,震度１
1980/12/11,20:53:55.6,和歌山県北部,34°11.0′N,135°11.0′E,10 km,不明,震度１
1980/12/11,06:46:00.1,岩手県沖,39°27.0′N,142°10.0′E,50 km,3.0,震度１
1980/12/11,01:05:42.5,長野県北部,36°34.0′N,138°15.0′E,10 km,3.3,震度２
1980/12/10,19:44:24.2,根室半島南東沖,43°10.0′N,145°44.0′E,70 km,3.3,震度２
1980/12/09,19:51:03.9,奄美大島近海,28°06.0′N,130°03.0′E,0 km,4.5,震度２
1980/12/08,17:15:31.0,八丈島東方沖,33°30.0′N,140°56.0′E,60 km,4.1,震度１
1980/12/08,05:35:02.2,石川県西方沖,36°58.0′N,135°09.0′E,380 km,4.8,震度１
1980/12/07,18:33:26.2,八丈島東方沖,32°58.0′N,140°08.0′E,140 km,4.8,震度１
1980/12/02,01:15:03.5,茨城県沖,35°55.0′N,140°54.0′E,40 km,4.6,震度２
1980/12/01,15:40:45.8,茨城県沖,36°22.0′N,141°02.0′E,50 km,4.2,震度２
1980/12/01,13:29:13.6,青森県西方沖,40°33.0′N,139°49.0′E,0 km,3.1,震度２
1980/12/01,02:16:32.1,佐渡付近,37°50.0′N,138°16.0′E,10 km,3.5,震度１
1980/11/30,21:45,詳細不明,35°30.0′N,138°46.0′E,0 km,不明,震度１
1980/11/30,14:50:13.5,宮古島近海,24°14.0′N,125°12.0′E,0 km,4.6,震度１
1980/11/29,11:05:28.0,釧路地方中南部,43°08.0′N,144°22.0′E,120 km,4.1,震度１
1980/11/28,15:20:49.0,八丈島東方沖,33°52.0′N,141°12.0′E,0 km,4.6,震度１
1980/11/28,09:25:04.5,浦河沖,41°58.0′N,142°15.0′E,70 km,4.7,震度３
1980/11/28,01:32:18.5,奄美大島近海,28°38.0′N,129°59.0′E,20 km,3.9,震度１
1980/11/27,10:50:39.5,青森県三八上北地方,40°24.0′N,141°28.0′E,90 km,5.1,震度３
1980/11/27,08:49:03.0,青森県三八上北地方,40°26.0′N,141°30.0′E,90 km,5.7,震度４
1980/11/26,23:44,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1980/11/25,11:29:19.5,津軽海峡,41°43.0′N,140°55.0′E,10 km,3.3,震度１
1980/11/24,07:08:39.0,和歌山県北部,34°15.0′N,135°13.0′E,10 km,1.8,震度１
1980/11/24,02:10:23.7,茨城県北部,36°25.0′N,140°34.0′E,60 km,3.1,震度２
1980/11/21,11:37:02.0,北見地方,43°57.0′N,143°51.0′E,190 km,4.3,震度１
1980/11/21,00:01:31.0,沖縄本島近海,26°59.0′N,128°00.0′E,40 km,4.1,震度１
1980/11/19,22:29:24.7,択捉島南東沖,44°17.0′N,147°50.0′E,40 km,4.9,震度１
1980/11/19,22:23:14.5,伊豆大島近海,34°45.0′N,139°22.0′E,10 km,不明,震度２
