地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1965/09/08,23:43,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1965/09/08,22:25:25.0,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/08,21:24:10.0,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/08,20:26:54.0,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/08,19:07:05.6,茨城県南部,35°57.4′N,140°34.6′E,32 km,3.8,震度１
1965/09/08,15:10,詳細不明,33°41.0′N,135°21.0′E,0 km,不明,震度１
1965/09/08,13:21:19.4,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/08,06:48:18,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/08,06:48:07.3,長野県北部,36°34.5′N,138°05.9′E,8 km,不明,震度１
1965/09/08,03:28:59.3,愛知県西部,35°05.8′N,137°12.5′E,54 km,3.2,震度１
1965/09/08,02:25:45.7,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/08,01:22:56,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/08,01:22:16.8,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/08,01:21:50,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/08,01:20:50.1,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/08,01:16:40.7,長野県北部,36°32.7′N,138°14.6′E,2 km,不明,震度１
1965/09/08,00:48,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1965/09/08,00:00:59.5,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
