地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1965/09/28,20:40:27.3,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/28,19:58:16.8,浦河沖,42°01.0′N,142°14.2′E,67 km,4.2,震度２
1965/09/28,18:01:54.0,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/28,15:55:50.5,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/28,15:01:47.2,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/28,12:55:47.3,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/28,12:20:07.3,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/28,12:16:22.1,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/28,11:46:52.0,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/09/28,08:36:02.1,茨城県南部,36°18.1′N,140°05.5′E,50 km,4.1,震度２
1965/09/28,02:44:24.0,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度２
