地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1967/04/06,23:06,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1967/04/06,21:38,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1967/04/06,20:37:07.6,新島・神津島近海,34°09.8′N,139°00.3′E,1 km,不明,震度１
1967/04/06,19:49,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1967/04/06,19:39:28.5,新島・神津島近海,34°08.9′N,139°03.7′E,6 km,不明,震度１
1967/04/06,19:06,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度２
1967/04/06,18:06:44.0,新島・神津島近海,34°21.1′N,139°15.1′E,21 km,4.9,震度４
1967/04/06,17:49:38.6,新島・神津島近海,34°18.3′N,139°11.1′E,19 km,5.2,震度４
1967/04/06,17:12,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1967/04/06,15:21,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1967/04/06,15:17:29.4,新島・神津島近海,34°16.4′N,139°12.0′E,23 km,5.3,震度３
1967/04/06,14:52:00.2,長野県北部,36°32.1′N,138°08.4′E,10 km,不明,震度１
1967/04/06,11:34:19.7,奄美大島北東沖,28°55.7′N,130°42.3′E,0 km,5.5,震度３
1967/04/06,08:50:03.1,新潟県上中越沖,37°27.3′N,137°57.3′E,18 km,4.3,震度１
1967/04/06,06:45,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1967/04/06,02:42,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
