地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/12/31,04:03:45.9,奄美大島近海,27°38.6′N,128°45.5′E,19 km,3.5,震度１
2025/12/31,07:19:44.9,三陸沖,39°33.3′N,143°26.1′E,13 km,5.0,震度２
2025/12/31,08:51:35.8,岩手県沖,39°27.2′N,142°35.2′E,31 km,4.6,震度２
2025/12/31,10:33:33.5,富山県西部,36°40.1′N,136°50.2′E,14 km,2.9,震度１
2025/12/31,14:22:49.1,奄美大島近海,28°05.3′N,129°16.6′E,20 km,2.9,震度１
2025/12/31,16:43:36.1,奄美大島近海,27°39.7′N,128°42.9′E,17 km,4.1,震度２
2025/12/31,20:26:53.1,熊本県阿蘇地方,32°59.6′N,131°07.5′E,9 km,3.3,震度２
2025/12/31,20:52:21.2,熊本県阿蘇地方,32°59.6′N,131°07.5′E,9 km,2.9,震度１
2025/12/31,23:26:58.4,岩手県沖,40°04.0′N,142°53.1′E,32 km,6.1,震度４
2025/12/31,23:50:01.8,岩手県沖,39°38.3′N,142°06.3′E,48 km,3.8,震度２
