地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/12/25,00:06,07.9,沖縄本島近海,26°47.4′N,127°14.8′E,14 km,1.7,---
2024/12/25,00:11:22.8,岩手県内陸南部,39°13.2′N,140°52.7′E,99 km,0.9,---
2024/12/25,00:15,09.7,京都府南部,35°03.5′N,135°32.9′E,13 km,0.3,---
2024/12/25,00:16:23.7,石川県西方沖,36°55.7′N,136°25.8′E,10 km,1.5,---
2024/12/25,00:18:11.9,群馬県北部,36°41.3′N,139°20.3′E,9 km,0.6,---
2024/12/25,00:18:54.8,熊本県天草・芦北地方,32°11.9′N,130°23.3′E,9 km,-0.1,---
2024/12/25,00:20:18.7,長野県南部,35°53.8′N,137°37.2′E,8 km,0.2,---
2024/12/25,00:21:44.3,山口県中部,34°02.0′N,131°57.4′E,15 km,1.0,---
2024/12/25,00:26:53.0,石川県能登地方,37°30.2′N,137°19.2′E,13 km,1.0,---
2024/12/25,00:28:26.7,豊後水道,32°50.0′N,132°28.4′E,28 km,0.9,---
2024/12/25,00:29:37.1,福島県沖,37°46.5′N,141°34.9′E,53 km,1.6,---
2024/12/25,00:35:40.0,紀伊水道,33°44.5′N,135°11.5′E,42 km,0.3,---
2024/12/25,00:35:46.7,秋田県内陸北部,39°52.4′N,140°22.6′E,7 km,0.4,---
2024/12/25,00:39:13.9,東京湾,35°36.2′N,140°03.7′E,72 km,1.2,---
2024/12/25,00:42:48.2,宮城県沖,38°42.9′N,142°22.8′E,47 km,0.8,---
2024/12/25,00:44:58.0,紀伊水道,34°00.1′N,135°05.6′E,9 km,2.1,---
2024/12/25,00:46:40.7,宮崎県北部平野部,32°30.2′N,131°41.8′E,20 km,0.3,---
2024/12/25,00:47:59.0,福島県浜通り,37°48.2′N,140°56.9′E,103 km,1.0,---
2024/12/25,00:49,03.9,陸奥湾,41°01.9′N,141°03.7′E,11 km,0.8,---
2024/12/25,00:51:40.6,紀伊水道,33°44.4′N,135°06.9′E,40 km,0.6,---
2024/12/25,00:51:55.8,青森県東方沖,41°30.7′N,142°04.2′E,56 km,1.3,---
2024/12/25,00:52:54.5,瀬戸内海中部,34°18.4′N,133°15.5′E,18 km,0.8,---
2024/12/25,00:58:33.4,石川県能登地方,37°16.7′N,136°45.7′E,9 km,0.6,---
2024/12/25,00:58:46.5,鹿児島湾,31°37.2′N,130°45.4′E,122 km,1.3,---
2024/12/25,00:59,03.3,沖縄本島近海,27°18.3′N,127°53.1′E,73 km,1.8,---
2024/12/25,00:59:16.6,福島県中通り,37°01.4′N,140°36.6′E,9 km,0.6,---
2024/12/25,01:02:52.4,茨城県沖,36°10.7′N,141°12.6′E,30 km,1.5,---
2024/12/25,01:07:48.2,関東東方沖,35°09.2′N,141°54.8′E,14 km,2.0,---
2024/12/25,01:13:25.3,根室半島南東沖,43°10.7′N,146°25.1′E,51 km,2.0,---
2024/12/25,01:18:19.4,宮城県沖,37°55.1′N,141°47.3′E,53 km,1.1,---
2024/12/25,01:18:37.4,播磨灘,34°40.3′N,134°46.5′E,13 km,0.8,---
2024/12/25,01:23:32.5,福島県沖,37°23.6′N,141°58.1′E,37 km,2.3,---
2024/12/25,01:25:29.8,岩手県内陸北部,40°13.9′N,141°08.2′E,8 km,1.2,---
2024/12/25,01:27,09.3,台湾付近,23°10.5′N,121°31.2′E,43 km,3.7,---
2024/12/25,01:28:49.8,岐阜県美濃東部,35°18.3′N,137°11.7′E,46 km,0.5,---
2024/12/25,01:29,07.4,群馬県北部,36°41.3′N,139°19.9′E,8 km,0.5,---
2024/12/25,01:34:24.0,福島県沖,37°40.9′N,141°45.2′E,42 km,1.1,---
2024/12/25,01:36,07.4,石川県西方沖,37°00.6′N,136°25.1′E,5 km,1.6,---
2024/12/25,01:36:33.3,埼玉県北部,36°07.6′N,139°41.4′E,86 km,1.3,---
2024/12/25,01:39:30.2,群馬県北部,36°40.9′N,139°20.2′E,6 km,0.1,---
2024/12/25,01:44,02.0,和歌山県北部,34°13.5′N,135°14.5′E,5 km,0.0,---
2024/12/25,01:44:38.7,内浦湾,42°18.9′N,140°30.5′E,21 km,1.0,---
2024/12/25,01:45:19.3,石川県西方沖,36°56.4′N,136°25.1′E,10 km,1.9,---
2024/12/25,01:45:36.9,三重県北部,35°09.6′N,136°32.2′E,8 km,0.6,---
2024/12/25,01:59:19.7,茨城県沖,36°19.1′N,142°16.9′E,5 km,3.2,---
2024/12/25,02:02:48.0,愛媛県南予,33°10.4′N,132°34.6′E,33 km,0.1,---
2024/12/25,02:07:53.6,石川県能登地方,37°27.9′N,137°08.0′E,9 km,1.0,---
2024/12/25,02:08,00.4,福島県沖,37°49.4′N,141°36.3′E,48 km,1.2,---
2024/12/25,02:11:14.9,和歌山県南部,33°49.0′N,135°28.6′E,41 km,0.2,---
2024/12/25,02:13:51.8,福島県沖,37°51.1′N,141°37.1′E,49 km,1.1,---
2024/12/25,02:16:53.4,三陸沖,39°45.8′N,142°59.4′E,22 km,1.1,---
2024/12/25,02:17:33.4,長野県中部,36°10.1′N,137°57.5′E,9 km,-0.3,---
2024/12/25,02:19:33.0,福島県沖,37°49.9′N,141°36.9′E,49 km,1.4,---
2024/12/25,02:21:42.8,福島県中通り,36°50.0′N,140°31.7′E,5 km,-0.1,---
2024/12/25,02:25,08.2,青森県東方沖,41°28.0′N,142°18.6′E,13 km,1.5,---
2024/12/25,02:25:55.9,福島県沖,37°51.6′N,141°37.9′E,48 km,1.0,---
2024/12/25,02:27,07.0,青森県東方沖,41°25.8′N,141°48.7′E,67 km,1.5,---
2024/12/25,02:29:56.6,紀伊水道,33°43.6′N,135°02.0′E,15 km,1.2,---
2024/12/25,02:36:53.4,十勝沖,41°48.0′N,143°23.6′E,37 km,0.9,---
2024/12/25,02:39:23.5,千葉県北東部,35°43.6′N,140°45.9′E,16 km,0.9,---
2024/12/25,02:43,08.8,群馬県北部,36°41.2′N,139°20.3′E,8 km,0.8,---
2024/12/25,02:46:19.0,岩手県沿岸南部,39°05.6′N,141°43.4′E,67 km,0.5,---
2024/12/25,02:47:46.2,石川県西方沖,37°05.3′N,136°25.2′E,3 km,1.2,---
2024/12/25,02:53:37.6,岩手県沖,39°38.3′N,142°19.9′E,30 km,1.1,---
