地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/02/25,00:00:12.3,福島県会津,37°4.5′N,139°21.6′E,8 km,1.1,---
2024/02/25,00:00:20.9,能登半島沖,37°33.8′N,137°25.0′E,12 km,1,---
2024/02/25,00:05:55.4,石川県能登地方,37°17.3′N,136°50.2′E,10 km,0.7,---
2024/02/25,00:08:55.7,石川県加賀地方,36°13.3′N,136°44.6′E,4 km,0.4,---
2024/02/25,00:11:27.1,三陸沖,39°32.3′N,143°30.9′E,12 km,1.6,---
2024/02/25,00:11:41.1,石川県能登地方,37°20.6′N,136°56.2′E,8 km,0.8,---
2024/02/25,00:12:52.6,長野県北部,36°46.6′N,138°31.4′E,1 km,0.2,---
2024/02/25,00:12:55.0,福島県沖,37°24.4′N,141°56.7′E,36 km,1.5,---
2024/02/25,00:15:08.6,石川県加賀地方,36°13.3′N,136°44.5′E,5 km,1.4,---
2024/02/25,00:16:34.6,石川県能登地方,37°10.2′N,136°51.3′E,12 km,0.5,---
2024/02/25,00:16:51.0,富山県東部,36°36.0′N,137°33.1′E,16 km,0.7,---
2024/02/25,00:16:57.8,西表島付近,24°17.5′N,123°31.9′E,21 km,1.7,---
2024/02/25,00:17:30.3,与那国島近海,23°41.2′N,123°11.7′E,20 km,1.7,---
2024/02/25,00:18:15.4,石川県能登地方,37°24.8′N,137°4.9′E,11 km,1.1,---
2024/02/25,00:19:35.1,石川県加賀地方,36°13.4′N,136°44.5′E,0 km,0.9,---
2024/02/25,00:19:45.3,石川県加賀地方,36°13.2′N,136°44.5′E,4 km,2.3,---
2024/02/25,00:20:34.1,鹿児島県薩摩地方,31°58.6′N,130°26.2′E,7 km,0,---
2024/02/25,00:21:35.5,岩手県沖,39°26.9′N,142°25.5′E,35 km,1.5,---
2024/02/25,00:21:38.7,福島県沖,37°23.8′N,141°56.8′E,30 km,1.2,---
2024/02/25,00:23:33.8,兵庫県南西部,34°47.7′N,134°45.2′E,12 km,0.4,---
2024/02/25,00:27:14.6,石川県能登地方,37°11.0′N,136°45.8′E,8 km,1.5,---
2024/02/25,00:27:50.1,長野県中部,36°11.0′N,137°41.0′E,6 km,1,---
2024/02/25,00:29:40.6,長野県中部,36°11.2′N,137°41.1′E,6 km,0.2,---
2024/02/25,00:32:14.3,種子島南東沖,29°45.5′N,131°10.6′E,42 km,1.5,---
2024/02/25,00:34:00.8,石川県能登地方,37°11.4′N,136°46.0′E,9 km,1,---
2024/02/25,00:38:13.6,日向灘,32°43.0′N,132°3.1′E,40 km,0.9,---
2024/02/25,00:40:11.5,長野県中部,36°10.9′N,137°41.5′E,4 km,1.1,---
2024/02/25,00:43:11.4,関東東方沖,36°36.7′N,143°49.2′E,33 km,1,---
2024/02/25,00:46:35.4,大阪湾,34°34.7′N,135°21.5′E,15 km,0.7,---
2024/02/25,00:51:56.2,石川県能登地方,37°17.3′N,136°50.0′E,12 km,0.9,---
2024/02/25,00:52:47.5,関東東方沖,35°14.1′N,142°20.6′E,18 km,1.3,---
2024/02/25,00:55:30.2,関東東方沖,35°13.1′N,142°19.3′E,16 km,0.9,---
2024/02/25,00:56:27.8,千葉県東方沖,35°18.8′N,141°13.9′E,16 km,1.2,---
2024/02/25,00:57:33.0,石川県能登地方,37°18.9′N,136°48.7′E,8 km,1.2,---
2024/02/25,01:01:45.8,福島県沖,37°13.3′N,142°6.8′E,24 km,1.2,---
2024/02/25,01:01:47.4,長野県中部,36°11.1′N,137°41.1′E,5 km,-10.2,---
2024/02/25,01:02:05.0,長野県北部,36°47.3′N,137°52.5′E,1 km,1.3,---
2024/02/25,01:02:11.5,滋賀県南部,35°15.1′N,135°58.2′E,6 km,0.3,---
2024/02/25,01:05:41.0,石川県能登地方,37°28.1′N,137°14.1′E,11 km,0.9,---
2024/02/25,01:07:35.6,石川県能登地方,37°24.5′N,137°6.7′E,11 km,1.8,---
2024/02/25,01:08:16.0,与那国島近海,23°12.1′N,122°44.2′E,48 km,2.8,---
2024/02/25,01:09:42.7,沖縄本島近海,26°33.7′N,127°55.9′E,11 km,1.2,---
2024/02/25,01:15:20.2,和歌山県北部,34°15.6′N,135°25.5′E,7 km,0.2,---
