地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/03/06,00:02:38.6,関東東方沖,34°8.0′N,140°58.0′E,42 km,2.1,---
2025/03/06,00:03:33.5,福島県沖,37°41.0′N,141°43.0′E,50 km,1.7,---
2025/03/06,00:07:30.3,福島県会津,36°59.0′N,139°22.0′E,4 km,0.3,---
2025/03/06,00:09:02.9,宮古島近海,24°45.0′N,125°43.0′E,35 km,2.3,---
2025/03/06,00:09:42.4,神奈川県西部,35°27.0′N,139°4.0′E,18 km,0.8,---
2025/03/06,00:11:43.4,和歌山県北部,34°3.0′N,135°12.0′E,8 km,0.7,---
2025/03/06,00:15:28.0,滋賀県北部,35°31.0′N,136°23.0′E,12 km,0.2,---
2025/03/06,00:17:31.8,千葉県東方沖,35°49.0′N,140°55.0′E,23 km,1.6,---
2025/03/06,00:24:49.1,福島県会津,36°58.0′N,139°25.0′E,4 km,1.7,---
2025/03/06,00:25:54.4,福島県会津,36°58.0′N,139°25.0′E,4 km,1.5,---
2025/03/06,00:27:46.5,愛知県東部,35°11.0′N,137°37.0′E,14 km,0.3,---
2025/03/06,00:30:24.4,栃木県北部,36°51.0′N,139°46.0′E,25 km,0.4,---
2025/03/06,00:33:28.0,根室半島南東沖,42°53.0′N,145°42.0′E,37 km,1.1,---
2025/03/06,00:35:13.8,能登半島沖,37°37.0′N,137°16.0′E,13 km,1.7,---
2025/03/06,00:39:23.4,根室半島南東沖,43°1.0′N,145°49.0′E,47 km,1.8,---
2025/03/06,00:39:24.2,石垣島近海,24°53.0′N,124°5.0′E,0 km,1.7,---
2025/03/06,00:40:24.2,房総半島南方沖,34°2.0′N,140°46.0′E,34 km,1.5,---
2025/03/06,00:42:29.4,石垣島近海,24°54.0′N,124°4.0′E,0 km,1.2,---
2025/03/06,00:53:43.5,三陸沖,40°4.0′N,144°45.0′E,56 km,2.4,---
2025/03/06,00:54:36.1,大隅半島東方沖,31°6.0′N,131°30.0′E,28 km,1.7,---
2025/03/06,00:56:39.4,石川県西方沖,36°55.0′N,136°23.0′E,11 km,2.1,---
2025/03/06,00:57:54.0,静岡県中部,35°7.0′N,138°11.0′E,13 km,0.3,---
2025/03/06,01:01:29.6,大隅半島東方沖,31°6.0′N,131°31.0′E,28 km,2.1,---
2025/03/06,01:02:52.8,薩摩半島西方沖,31°10.0′N,130°24.0′E,134 km,1.4,---
2025/03/06,01:07:47.6,石垣島近海,24°53.0′N,124°5.0′E,0 km,1.4,---
2025/03/06,01:08:27.5,石垣島近海,24°54.0′N,124°6.0′E,17 km,1,---
2025/03/06,01:09:41.7,大隅半島東方沖,31°7.0′N,131°27.0′E,24 km,1.3,---
2025/03/06,01:14:34.3,大隅半島東方沖,31°10.0′N,131°27.0′E,39 km,1,---
2025/03/06,01:16:02.7,石垣島近海,24°55.0′N,124°5.0′E,0 km,1.4,---
2025/03/06,01:17:00.7,宮古島近海,24°12.0′N,125°9.0′E,0 km,-1,---
2025/03/06,01:17:24.2,秋田県内陸南部,39°48.0′N,140°47.0′E,5 km,1.1,---
