地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/04/26,00:00:04.7,岩手県内陸南部,38°50.5′N,141°26.3′E,65 km,0.3,---
2023/04/26,00:00:14.0,石川県能登地方,37°28.6′N,137°18.4′E,13 km,0.5,---
2023/04/26,00:04:35.8,十勝地方北部,43°15.0′N,142°49.4′E,134 km,0.9,---
2023/04/26,00:05:42.6,釧路沖,42°40.2′N,144°4.3′E,92 km,1.3,---
2023/04/26,00:06:49.9,秋田県内陸北部,39°58.4′N,140°24.6′E,6 km,0.6,---
2023/04/26,00:07:30.5,大分県西部,32°52.5′N,131°19.0′E,116 km,1.3,---
2023/04/26,00:09:30.6,能登半島沖,37°33.0′N,137°14.2′E,12 km,0.2,---
2023/04/26,00:13:36.1,上川地方北部,44°50.2′N,142°4.7′E,4 km,0,---
2023/04/26,00:14:24.2,上川地方北部,44°49.6′N,142°4.0′E,7 km,-10.1,---
2023/04/26,00:21:54.4,兵庫県南東部,35°7.2′N,134°53.1′E,12 km,2.1,---
2023/04/26,00:23:47.7,沖縄本島近海,25°13.7′N,128°52.6′E,44 km,2.6,---
2023/04/26,00:28:18.7,石垣島南方沖,21°14.2′N,122°54.9′E,36 km,3.8,---
2023/04/26,00:28:49.5,福島県沖,37°6.8′N,142°14.0′E,14 km,1.5,---
2023/04/26,00:29:23.4,国後島付近,43°43.1′N,146°18.3′E,139 km,1.9,---
2023/04/26,00:31:58.7,鹿児島県薩摩地方,32°0.0′N,130°46.5′E,6 km,0.7,---
2023/04/26,00:32:00.0,能登半島沖,37°31.5′N,137°20.0′E,15 km,0.5,---
2023/04/26,00:34:09.7,三陸沖,39°35.8′N,144°36.7′E,18 km,1.5,---
2023/04/26,00:34:13.2,福島県沖,37°6.9′N,142°13.9′E,15 km,1.5,---
2023/04/26,00:38:33.7,鹿児島県薩摩地方,32°0.2′N,130°46.3′E,6 km,1.6,---
2023/04/26,00:39:06.2,三陸沖,38°59.2′N,144°35.2′E,16 km,1.3,---
2023/04/26,00:39:08.5,鹿児島県薩摩地方,32°0.1′N,130°46.4′E,5 km,1.1,---
2023/04/26,00:46:17.2,岐阜県美濃中西部,35°31.1′N,136°41.8′E,9 km,0.5,---
2023/04/26,00:48:13.9,能登半島沖,37°31.7′N,137°14.2′E,11 km,1,---
2023/04/26,00:48:36.1,宮古島近海,24°36.9′N,124°49.1′E,31 km,0.9,---
2023/04/26,00:49:59.4,和歌山県北部,34°6.6′N,135°8.4′E,10 km,0.4,---
2023/04/26,00:52:24.5,鹿児島県薩摩地方,32°0.4′N,130°46.3′E,6 km,0.7,---
2023/04/26,00:53:32.5,福島県浜通り,36°58.7′N,140°36.2′E,8 km,0.2,---
2023/04/26,00:56:00.1,富山県東部,36°30.1′N,137°28.9′E,8 km,0.5,---
2023/04/26,00:56:57.6,鹿児島県薩摩地方,32°0.1′N,130°46.1′E,6 km,0.4,---
2023/04/26,01:03:44.6,新潟県中越地方,37°21.5′N,138°55.9′E,10 km,1.7,---
2023/04/26,01:05:33.3,長野県南部,35°53.8′N,137°37.1′E,8 km,0.9,---
2023/04/26,01:08:57.9,和歌山県北部,34°0.7′N,135°14.0′E,6 km,0.6,---
2023/04/26,01:11:22.0,橘湾,32°43.1′N,130°5.8′E,14 km,0.9,---
2023/04/26,01:14:59.8,茨城県沖,36°16.4′N,141°8.5′E,35 km,2.5,---
2023/04/26,01:26:27.1,九州地方南東沖,31°25.9′N,132°32.0′E,51 km,1.6,---
2023/04/26,01:33:38.0,石川県能登地方,37°31.9′N,137°15.7′E,12 km,0.6,---
2023/04/26,01:36:41.0,沖縄本島近海,27°15.6′N,128°41.6′E,44 km,1.3,---
2023/04/26,01:36:50.6,石川県能登地方,37°29.3′N,137°12.3′E,12 km,0.5,---
2023/04/26,01:37:02.8,関東東方沖,35°41.7′N,143°50.8′E,48 km,1.6,---
2023/04/26,01:38:10.3,福島県沖,37°22.4′N,141°48.9′E,40 km,1.7,---
2023/04/26,01:38:40.4,福島県沖,37°52.1′N,141°37.6′E,48 km,2.2,---
2023/04/26,01:41:28.5,愛知県西部,35°8.4′N,136°43.1′E,14 km,1.7,---
2023/04/26,01:42:00.6,千葉県北西部,35°37.9′N,140°15.9′E,33 km,0.4,---
2023/04/26,01:45:47.5,茨城県沖,36°27.8′N,141°8.7′E,37 km,1.3,---
2023/04/26,01:45:57.7,富山県東部,36°33.5′N,137°41.6′E,0 km,0.1,---
2023/04/26,01:46:38.4,関東東方沖,35°38.9′N,142°54.4′E,23 km,1,---
2023/04/26,01:47:07.5,岐阜県美濃中西部,35°29.8′N,136°49.0′E,12 km,0.2,---
2023/04/26,01:47:12.9,青森県東方沖,41°35.4′N,142°42.6′E,32 km,0.8,---
2023/04/26,01:47:49.3,群馬県南部,36°35.4′N,139°21.5′E,5 km,0.1,---
2023/04/26,01:53:22.4,奄美大島近海,26°50.4′N,130°6.5′E,49 km,2.5,---
2023/04/26,01:56:27.4,福岡県筑後地方,33°5.0′N,130°32.7′E,13 km,0.4,---
2023/04/26,01:59:38.3,三陸沖,39°16.8′N,142°53.3′E,20 km,1.4,---
2023/04/26,02:00:24.9,茨城県南部,36°6.8′N,140°4.3′E,64 km,0.8,---
2023/04/26,02:00:52.4,三陸沖,39°16.7′N,142°53.0′E,22 km,1.8,---
2023/04/26,02:01:58.7,石川県能登地方,37°30.8′N,137°15.2′E,11 km,0.5,---
2023/04/26,02:10:33.7,長野県中部,36°14.3′N,137°59.7′E,11 km,0.2,---
2023/04/26,02:11:46.9,福島県沖,37°41.4′N,141°33.2′E,51 km,1.6,---
2023/04/26,02:12:16.0,宮城県南部,38°0.2′N,140°46.7′E,88 km,2.8,---
2023/04/26,02:13:35.8,和歌山県北部,34°1.2′N,135°13.3′E,6 km,0.7,---
2023/04/26,02:15:45.9,奄美大島近海,28°18.3′N,129°31.3′E,33 km,1.5,---
2023/04/26,02:18:29.5,青森県津軽北部,40°43.3′N,140°49.3′E,5 km,0.2,---
2023/04/26,02:22:12.2,宮城県沖,38°51.9′N,142°19.3′E,38 km,0.9,---
2023/04/26,02:23:22.7,有明海,32°48.4′N,130°31.6′E,13 km,0.5,---
2023/04/26,02:24:34.9,滋賀県北部,35°29.6′N,136°7.2′E,12 km,0.3,---
2023/04/26,02:27:36.1,石川県能登地方,37°29.9′N,137°13.5′E,11 km,2,---
2023/04/26,02:32:56.1,石川県能登地方,37°29.3′N,137°13.9′E,11 km,0.8,---
2023/04/26,02:38:23.3,石川県能登地方,37°29.8′N,137°14.1′E,13 km,0.8,---
2023/04/26,02:44:26.9,愛知県西部,35°7.1′N,136°55.4′E,38 km,0.6,---
2023/04/26,02:45:07.8,薩摩半島西方沖,31°10.6′N,130°26.9′E,135 km,2.1,---
2023/04/26,02:49:35.3,福島県沖,37°41.3′N,141°38.9′E,54 km,4.3,---
2023/04/26,02:51:20.6,宮城県沖,38°19.2′N,142°7.4′E,31 km,2.1,---
2023/04/26,02:51:54.5,和歌山県北部,34°14.3′N,135°9.7′E,4 km,0.9,---
2023/04/26,02:53:22.7,与那国島近海,24°4.8′N,122°31.0′E,40 km,2,---
2023/04/26,02:56:13.6,福島県沖,37°41.1′N,141°40.0′E,55 km,1.1,---
2023/04/26,02:56:17.0,岩手県沖,39°25.4′N,142°42.8′E,27 km,1.1,---
2023/04/26,03:01:21.1,福島県沖,37°17.4′N,141°51.5′E,37 km,1.4,---
2023/04/26,03:03:21.7,福島県沖,37°43.7′N,141°43.2′E,51 km,2,---
2023/04/26,03:03:29.0,福島県沖,37°41.7′N,141°32.8′E,54 km,2.1,---
2023/04/26,03:04:58.6,兵庫県南西部,35°6.7′N,134°22.8′E,10 km,0.2,---
