地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2012/06/20,20:20:08.7,千葉県南東沖,34°49.9′N,140°06.4′E,65 km,3.9,震度２
2012/06/20,10:51:18.3,茨城県沖,36°31.8′N,140°47.6′E,52 km,3.5,震度２
2012/06/20,09:51:57.1,茨城県北部,36°49.0′N,140°35.6′E,8 km,3.1,震度１
2012/06/20,09:51:25.3,茨城県北部,36°48.8′N,140°35.4′E,8 km,3.0,震度１
2012/06/20,08:07:24.2,福島県浜通り,37°12.5′N,140°53.3′E,8 km,2.7,震度１
2012/06/20,07:28:47.6,福島県沖,37°39.4′N,141°43.1′E,40 km,4.8,震度３
2012/06/20,03:35:34.2,日向灘,32°08.7′N,132°17.9′E,26 km,4.1,震度１
2012/06/20,02:35:41.8,茨城県南部,36°10.8′N,140°00.4′E,51 km,3.5,震度１
2012/06/20,02:32:02.4,伊予灘,33°46.2′N,132°14.8′E,52 km,3.7,震度２
