地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1973/12/31,08:47:02.8,日高地方東部,42°15.0′N,142°59.6′E,64 km,3.7,震度１
1973/12/30,15:09,詳細不明,32°44.0′N,130°16.0′E,0 km,不明,震度１
1973/12/30,06:06:55.3,根室半島南東沖,43°18.1′N,146°09.8′E,53 km,3.8,震度１
1973/12/29,09:35:50.6,千葉県東方沖,35°44.5′N,141°14.8′E,45 km,4.2,震度２
1973/12/29,01:45,詳細不明,32°44.0′N,130°16.0′E,0 km,不明,震度２
1973/12/28,20:01:55.8,青森県東方沖,41°34.2′N,142°00.9′E,77 km,4.3,震度１
1973/12/28,04:26:29.0,八丈島東方沖,33°19.4′N,140°53.0′E,45 km,4.4,震度１
1973/12/27,13:19:17.6,豊後水道,33°18.2′N,132°24.2′E,39 km,3.7,震度１
1973/12/27,07:28,詳細不明,43°20.0′N,145°35.0′E,0 km,不明,震度１
1973/12/27,05:30:07.0,八丈島東方沖,33°33.7′N,140°48.3′E,58 km,5.5,震度３
1973/12/27,05:11,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1973/12/26,13:18:09.6,橘湾,32°39.0′N,130°07.8′E,3 km,不明,震度１
1973/12/25,08:38:20.2,根室半島南東沖,42°24.5′N,146°07.1′E,23 km,4.7,震度１
1973/12/24,12:40:41.7,京都府南部,35°07.3′N,135°33.8′E,15 km,不明,震度１
1973/12/23,17:15:39.1,茨城県北部,36°26.6′N,140°31.3′E,53 km,3.0,震度１
1973/12/22,19:41:15.5,山形県村山地方,38°27.8′N,140°25.3′E,2 km,不明,震度１
1973/12/22,10:19:58.5,千葉県南部,35°10.7′N,140°16.4′E,79 km,5.0,震度３
1973/12/21,05:53:17.3,房総半島南方沖,34°00.1′N,140°06.5′E,120 km,4.6,震度２
1973/12/20,11:23:11.3,京都府南部,34°56.8′N,135°42.5′E,12 km,不明,震度１
1973/12/17,22:17,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1973/12/17,13:40:27.8,後志地方西部,42°43.4′N,140°22.4′E,0 km,不明,震度１
1973/12/15,03:28:03.7,トカラ列島近海,29°07.1′N,129°14.8′E,0 km,4.8,震度２
1973/12/15,01:49:28.5,愛知県西部,34°56.0′N,137°19.4′E,32 km,4.1,震度２
1973/12/14,20:27,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1973/12/12,19:52:35.9,長野県北部,36°31.3′N,137°59.7′E,14 km,不明,震度１
1973/12/11,23:08:07.0,富山県西部,36°49.1′N,136°52.3′E,0 km,3.9,震度２
1973/12/11,17:52:35.5,福島県沖,37°37.3′N,141°47.6′E,19 km,4.3,震度１
1973/12/11,14:51:55.9,伊予灘,33°44.4′N,132°19.8′E,60 km,4.1,震度２
1973/12/11,14:39:10.0,茨城県北部,36°42.0′N,140°33.8′E,82 km,4.1,震度３
1973/12/11,01:00:18.6,群馬県南部,36°16.7′N,138°55.3′E,12 km,4.0,震度１
1973/12/10,20:52,詳細不明,26°36.0′N,127°58.0′E,0 km,不明,震度１
1973/12/10,19:48:28.2,岐阜県飛騨地方,35°58.6′N,137°32.2′E,14 km,不明,震度２
1973/12/10,12:55:53.3,群馬県南部,36°14.1′N,138°55.7′E,19 km,3.7,震度１
1973/12/09,19:07:19.6,岩手県沿岸北部,39°44.3′N,141°51.1′E,53 km,3.6,震度１
1973/12/08,14:57:01.5,長野県北部,36°33.9′N,138°08.3′E,5 km,不明,震度１
1973/12/08,14:18:30.2,八丈島東方沖,33°30.5′N,140°41.5′E,79 km,不明,震度１
1973/12/08,06:07:21.4,岩手県沖,39°19.4′N,142°08.0′E,49 km,4.9,震度３
1973/12/08,01:18:59.6,根室半島南東沖,42°55.2′N,145°41.8′E,17 km,3.9,震度２
1973/12/07,20:34:53.2,安芸灘,33°57.1′N,132°34.2′E,47 km,不明,震度１
1973/12/07,17:59,詳細不明,24°28.0′N,123°01.0′E,0 km,不明,震度１
1973/12/06,22:04:58.9,青森県東方沖,41°28.6′N,142°01.8′E,74 km,4.2,震度１
1973/12/06,19:29:58.2,八丈島東方沖,33°31.5′N,140°45.7′E,79 km,4.5,震度２
1973/12/06,18:16:21.6,根室半島南東沖,42°54.5′N,145°57.7′E,8 km,3.8,震度１
1973/12/06,14:17:53.8,根室半島南東沖,43°19.2′N,146°14.6′E,42 km,4.5,震度２
1973/12/06,07:39:36.9,紀伊水道,34°11.9′N,135°07.2′E,6 km,不明,震度２
1973/12/06,04:09:36.1,釧路沖,42°42.6′N,144°19.0′E,75 km,不明,震度１
1973/12/05,20:01:20.8,茨城県南部,36°07.2′N,139°54.4′E,47 km,3.6,震度２
1973/12/05,17:53:49.3,八丈島東方沖,33°29.7′N,140°51.6′E,12 km,4.3,震度１
1973/12/05,16:10,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1973/12/05,10:23:24.8,福島県沖,37°34.8′N,141°04.5′E,63 km,3.8,震度１
1973/12/04,06:42,詳細不明,34°52.0′N,133°02.0′E,0 km,不明,震度１
1973/12/03,23:35:25.4,奄美大島北西沖,28°24.4′N,128°22.6′E,148 km,4.7,震度１
1973/12/03,10:14:21.0,茨城県北部,36°25.0′N,140°22.1′E,60 km,3.4,震度１
1973/12/03,08:26:31.1,福岡県筑豊地方,33°43.3′N,130°36.3′E,19 km,3.2,震度３
1973/12/02,08:18:03.0,根室半島南東沖,43°01.9′N,146°55.8′E,12 km,6.0,震度３
1973/12/02,08:16:54.3,北海道東方沖,43°03.8′N,147°09.7′E,45 km,5.7,震度２
1973/12/01,19:38:51.5,根室半島南東沖,43°02.1′N,146°10.2′E,42 km,5.5,震度３
1973/12/01,15:09:42.6,浦河沖,41°58.0′N,142°16.1′E,65 km,4.2,震度２
1973/12/01,02:01:28.4,駿河湾,34°42.3′N,138°33.4′E,217 km,4.2,震度１
1973/12/01,02:01:21.3,根室半島南東沖,43°22.5′N,146°11.1′E,54 km,4.8,震度３
1973/12/01,00:21,詳細不明,43°20.0′N,145°35.0′E,0 km,不明,震度１
1973/11/30,18:41:05.2,茨城県南部,36°02.9′N,140°06.5′E,71 km,3.4,震度１
1973/11/30,10:08:47.7,千葉県東方沖,35°50.8′N,141°07.3′E,32 km,不明,震度１
1973/11/30,09:34:58.5,青森県東方沖,40°54.1′N,141°53.5′E,79 km,4.1,震度２
1973/11/30,02:19:34.3,釧路沖,42°55.2′N,145°30.2′E,50 km,4.6,震度３
1973/11/28,18:38,詳細不明,43°20.0′N,145°35.0′E,0 km,不明,震度１
1973/11/27,15:19:23.2,根室半島南東沖,42°44.7′N,146°37.3′E,25 km,4.9,震度１
1973/11/27,03:09,詳細不明,33°41.0′N,135°21.0′E,0 km,不明,震度１
1973/11/27,00:37:48.5,青森県東方沖,41°33.7′N,142°02.7′E,50 km,4.8,震度１
1973/11/26,21:48:37.0,和歌山県南部,33°50.3′N,135°24.5′E,60 km,不明,震度１
1973/11/26,20:10:24.7,長野県北部,36°33.5′N,138°15.1′E,1 km,不明,震度１
1973/11/26,17:25:20.6,和歌山県北部,33°56.8′N,135°25.0′E,53 km,4.4,震度１
1973/11/25,22:39:48.3,和歌山県北部,33°52.0′N,135°24.4′E,51 km,3.4,震度２
1973/11/25,18:19:16.1,和歌山県北部,33°53.0′N,135°24.8′E,54 km,5.7,震度４
1973/11/25,13:24:48.8,和歌山県北部,33°51.7′N,135°25.9′E,54 km,5.9,震度４
1973/11/25,09:17:49.1,愛知県西部,35°07.2′N,136°56.7′E,40 km,不明,震度１
1973/11/24,16:55:28.3,石川県加賀地方,36°28.1′N,136°45.3′E,0 km,3.1,震度１
1973/11/24,01:10:17.8,根室半島南東沖,43°02.0′N,146°05.3′E,33 km,4.1,震度２
1973/11/23,12:13:43.3,千葉県東方沖,35°45.1′N,140°57.7′E,32 km,不明,震度２
1973/11/23,02:29:54.9,長野県北部,36°33.9′N,138°15.6′E,4 km,不明,震度１
1973/11/22,18:52:05.6,茨城県南部,36°06.2′N,140°34.5′E,29 km,不明,震度１
1973/11/21,16:20:20.4,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1973/11/20,17:45:35.8,浦河沖,41°56.7′N,142°31.0′E,64 km,4.4,震度２
1973/11/20,10:31,詳細不明,34°45.0′N,139°22.0′E,0 km,不明,震度２
1973/11/20,06:57:19.5,鳥取県西部,35°08.6′N,133°14.8′E,4 km,3.7,震度２
1973/11/20,06:11:16.2,宮城県沖,38°50.8′N,142°07.0′E,43 km,5.5,震度３
1973/11/19,22:01:55.3,宮城県沖,38°51.7′N,142°05.9′E,46 km,6.3,震度４
1973/11/19,15:32:07.2,長野県北部,36°36.3′N,138°15.1′E,4 km,不明,震度１
1973/11/19,08:17:02.0,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1973/11/19,00:53:00.3,薩摩半島西方沖,31°52.6′N,129°15.0′E,7 km,4.7,震度２
1973/11/17,09:26:27.6,北海道東方沖,43°08.4′N,147°20.8′E,53 km,5.1,震度１
1973/11/16,07:15:19.1,徳島県北部,33°56.2′N,134°03.4′E,10 km,不明,震度１
1973/11/16,01:29,詳細不明,34°45.0′N,139°22.0′E,0 km,不明,震度２
1973/11/15,23:05:11.8,浦河沖,41°50.2′N,142°39.7′E,49 km,3.9,震度１
1973/11/15,21:26,詳細不明,34°45.0′N,139°22.0′E,0 km,不明,震度１
1973/11/15,15:18:51.6,豊後水道,33°13.1′N,132°16.5′E,44 km,3.9,震度２
1973/11/15,07:14:40.4,伊豆大島近海,34°44.8′N,139°13.8′E,1 km,不明,震度２
1973/11/15,04:09,詳細不明,34°45.0′N,139°22.0′E,0 km,不明,震度１
1973/11/15,04:01,詳細不明,34°45.0′N,139°22.0′E,0 km,不明,震度１
1973/11/15,02:25,詳細不明,34°45.0′N,139°22.0′E,0 km,不明,震度１
1973/11/15,02:24,詳細不明,34°45.0′N,139°22.0′E,0 km,不明,震度２
1973/11/14,23:49,詳細不明,34°45.0′N,139°22.0′E,0 km,不明,震度１
1973/11/14,23:47:21.5,伊豆大島近海,34°42.9′N,139°15.2′E,0 km,4.1,震度４
1973/11/14,17:20,詳細不明,34°45.0′N,139°22.0′E,0 km,不明,震度１
1973/11/14,17:18:56.1,伊豆大島近海,34°42.9′N,139°16.4′E,0 km,不明,震度２
1973/11/14,16:44:52.5,伊豆大島近海,34°45.3′N,139°17.2′E,0 km,3.2,震度３
1973/11/14,16:37:43.0,伊豆大島近海,34°38.7′N,139°17.2′E,10 km,3.6,震度３
1973/11/14,16:02,詳細不明,34°45.0′N,139°22.0′E,0 km,不明,震度１
1973/11/14,16:01,詳細不明,34°45.0′N,139°22.0′E,0 km,不明,震度１
1973/11/14,15:58:57.9,伊豆大島近海,34°44.6′N,139°15.8′E,18 km,3.1,震度３
1973/11/14,15:53:06.1,伊豆大島近海,34°40.7′N,139°14.7′E,0 km,3.7,震度３
1973/11/14,06:40:51.0,茨城県沖,36°46.4′N,141°22.4′E,76 km,4.0,震度１
1973/11/13,20:41:16.7,八丈島東方沖,33°27.1′N,140°41.3′E,89 km,4.4,震度２
1973/11/13,18:54,詳細不明,42°48.0′N,140°13.0′E,0 km,不明,震度１
1973/11/13,10:32:17.9,根室半島南東沖,43°09.2′N,146°47.6′E,21 km,4.1,震度１
1973/11/13,10:12:11.8,宮城県沖,38°37.2′N,142°15.8′E,60 km,5.5,震度４
1973/11/12,21:21:48.0,愛媛県南予,33°29.4′N,132°28.9′E,39 km,不明,震度２
1973/11/12,18:38:51.5,日高地方中部,42°16.7′N,142°35.2′E,53 km,3.9,震度１
1973/11/12,02:58:55.8,長崎県南西部,32°50.1′N,130°09.4′E,6 km,不明,震度２
