地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/06/07,00:02:24.0,薩摩半島西方沖,32°10.7′N,128°41.6′E,8 km,1.3,---
2023/06/07,00:02:40.3,福島県沖,37°25.7′N,143°49.6′E,29 km,1.4,---
2023/06/07,00:06:57.3,千葉県東方沖,35°37.1′N,140°39.8′E,46 km,0.7,---
2023/06/07,00:08:07.7,釧路沖,42°37.6′N,145°22.7′E,20 km,1.2,---
2023/06/07,00:10:34.0,能登半島沖,37°37.4′N,137°16.8′E,8 km,0.9,---
2023/06/07,00:12:02.9,岩手県沖,39°41.7′N,142°25.0′E,14 km,0.7,---
2023/06/07,00:17:47.9,宮城県沖,38°56.3′N,142°23.9′E,31 km,1.2,---
2023/06/07,00:18:13.5,奄美大島近海,27°50.7′N,129°49.2′E,65 km,1.1,---
2023/06/07,00:18:40.3,福岡県筑後地方,33°04.3′N,130°29.1′E,13 km,0.2,---
2023/06/07,00:18:53.0,福島県沖,37°51.5′N,141°41.6′E,56 km,0.7,---
2023/06/07,00:19:49.2,能登半島沖,37°31.4′N,137°13.4′E,12 km,0.9,---
2023/06/07,00:21:51.3,石川県能登地方,37°28.8′N,137°10.9′E,11 km,0.3,---
2023/06/07,00:23:01.3,千葉県東方沖,35°39.9′N,140°38.8′E,50 km,1.7,---
2023/06/07,00:24:16.2,福島県沖,37°21.0′N,141°59.8′E,31 km,1.4,---
2023/06/07,00:25:13.9,熊本県天草・芦北地方,32°15.3′N,130°33.4′E,8 km,0.6,---
2023/06/07,00:25:32.9,福島県会津,37°04.9′N,139°36.6′E,7 km,0.3,---
2023/06/07,00:25:34.6,石川県能登地方,37°30.4′N,137°12.9′E,11 km,0.9,---
2023/06/07,00:27:41.5,薩摩半島西方沖,31°56.8′N,130°09.8′E,8 km,0.2,---
2023/06/07,00:28:36.1,福島県会津,37°04.4′N,139°35.8′E,7 km,-0.3,---
2023/06/07,00:33:38.4,能登半島沖,37°31.2′N,137°13.4′E,6 km,0.2,---
2023/06/07,00:34:54.9,能登半島沖,37°32.9′N,137°14.3′E,11 km,0.6,---
2023/06/07,00:36:12.5,福島県中通り,37°17.0′N,140°01.0′E,13 km,0.6,---
2023/06/07,00:36:43.1,能登半島沖,37°34.7′N,137°11.4′E,7 km,0.2,---
