地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1993/12/21,22:04:51.2,長崎県島原半島,32°43.4′N,130°18.6′E,0 km,1.3,震度１
1993/12/21,20:32:21.2,長崎県島原半島,32°43.5′N,130°18.3′E,0 km,1.4,震度１
1993/12/21,18:18:09.9,長崎県島原半島,32°45.0′N,130°18.9′E,2 km,1.6,震度１
1993/12/21,12:40:42.1,長崎県島原半島,32°45.2′N,130°17.8′E,2 km,1.5,震度１
1993/12/21,10:42:14.5,長崎県島原半島,32°43.2′N,130°17.1′E,2 km,1.6,震度１
1993/12/21,09:08:56.4,長崎県島原半島,32°45.8′N,130°18.2′E,1 km,1.5,震度１
1993/12/21,07:10:08.2,長崎県島原半島,32°44.6′N,130°18.0′E,3 km,1.5,震度１
1993/12/21,05:14:10.4,長崎県島原半島,32°43.9′N,130°18.0′E,1 km,1.4,震度１
1993/12/21,03:15:32.1,長崎県島原半島,32°44.3′N,130°16.1′E,1 km,1.1,震度１
1993/12/21,01:39:26.6,長崎県島原半島,32°42.3′N,130°17.2′E,0 km,1.4,震度１
