地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/02/07 00:01:01.9,千葉県南部,34.93833333333333,139.92833333333334,43,1.3,-
2025/02/07 00:08:50.7,宗谷東方沖,45.48833333333334,142.655,280,-1,-
2025/02/07 00:09:23.2,天草灘,31.995,130.21166666666667,9,0.4,-
2025/02/07 00:10:30.7,岩手県沖,39.736666666666665,142.30833333333334,9,2,-
2025/02/07 00:12:05.8,宮城県沖,38.295,142.09833333333333,34,1.5,-
2025/02/07 00:13:50.0,宮城県沖,38.87,142.49666666666667,35,0.8,-
2025/02/07 00:20:29.1,宮城県沖,37.916666666666664,141.43333333333334,54,1.2,-
2025/02/07 00:25:39.8,大隅半島東方沖,31.126666666666665,131.67666666666668,35,1.1,-
2025/02/07 00:29:50.1,有明海,32.935,130.335,11,0.1,-
2025/02/07 00:31:35.2,福井県嶺北,36.11833333333333,136.465,7,0.5,-
2025/02/07 00:33:40.7,福島県沖,37.4,141.89333333333335,33,0.9,-
2025/02/07 00:35:16.0,岩手県沖,39.735,142.31,8,0.9,-
2025/02/07 00:37:06.7,沖縄本島近海,26.813333333333333,127.26666666666667,13,2.1,-
2025/02/07 00:39:34.9,宮崎県北部山沿い,32.56166666666667,131.41833333333332,15,0.7,-
2025/02/07 00:40:57.5,福島県沖,37.2,142.18333333333334,20,1.1,-
2025/02/07 00:42:07.4,大分県中部,33.26833333333333,131.37333333333333,9,0.2,-
2025/02/07 00:46:21.0,日向灘,32.251666666666665,132.12166666666667,18,1.1,-
2025/02/07 00:57:33.1,福島県会津,37.76166666666667,140.06,7,0.5,-
2025/02/07 00:57:43.8,宮崎県北部山沿い,32.56333333333333,131.41833333333332,15,0.2,-
2025/02/07 01:00:45.8,十勝沖,41.583333333333336,144.02833333333334,13,2.5,-
2025/02/07 01:01:41.3,宮城県沖,38.695,142.23833333333334,40,1.9,-
2025/02/07 01:03:04.4,岩手県沖,39.735,142.31,8,2.1,-
2025/02/07 01:06:37.9,有明海,32.795,130.50166666666667,9,-10.2,-
2025/02/07 01:07:10.1,長崎県北部,33.06666666666667,129.86666666666667,11,0.9,-
2025/02/07 01:15:37.0,青森県下北地方,41.348333333333336,141.27833333333334,8,1.9,-
2025/02/07 01:24:22.7,静岡県中部,35.415,138.265,6,-10.1,-
2025/02/07 01:24:40.7,茨城県沖,36.455,141.03333333333333,34,0.9,-
2025/02/07 01:24:59.1,福島県沖,37.08,144.66,39,2.9,-
2025/02/07 01:25:04.8,奈良県,34.22666666666667,135.865,5,-10.4,-
2025/02/07 01:27:59.6,大分県中部,33.053333333333335,131.915,55,0.9,-
2025/02/07 01:28:34.0,宮城県沖,37.803333333333335,142.14833333333334,37,1.2,-
2025/02/07 01:28:51.1,青森県下北地方,41.34,141.28,9,0.6,-
2025/02/07 01:30:37.3,関東東方沖,36.76,143.835,26,1.5,-
2025/02/07 01:38:03.7,択捉島南東沖,43.87166666666667,148.035,95,2.8,-
2025/02/07 01:39:48.8,茨城県南部,36.02,140.07166666666666,75,1,-
2025/02/07 01:40:08.2,茨城県南部,36.115,139.87333333333333,58,1.4,-
2025/02/07 01:42:00.2,石垣島北西沖,25.046666666666667,123.595,29,1.9,-
2025/02/07 01:42:17.1,八丈島東方沖,33.545,140.41833333333332,64,2,-
2025/02/07 01:44:17.1,伊予灘,33.31666666666667,131.93833333333333,60,0.7,-
2025/02/07 01:47:18.6,福島県沖,36.75,142.235,5,1.3,-
2025/02/07 01:47:51.7,岩手県沖,39.95666666666666,142.62,27,-1,-
2025/02/07 01:49:22.5,伊予灘,33.66166666666667,131.78166666666667,14,1,-
2025/02/07 01:54:09.6,石川県西方沖,37.00333333333333,136.42666666666668,10,2,-
2025/02/07 01:57:37.5,千葉県東方沖,35.23833333333334,141.19666666666666,14,1.3,-
2025/02/07 01:59:08.9,愛知県西部,35.233333333333334,136.915,42,1.8,-
2025/02/07 02:06:05.8,三陸沖,39.556666666666665,143.425,12,2.1,-
2025/02/07 02:08:31.8,青森県下北地方,41.196666666666665,140.93666666666667,9,1,-
2025/02/07 02:11:41.1,三河湾,34.74333333333333,137.10666666666665,11,0.3,-
2025/02/07 02:16:02.5,奄美大島北東沖,29.24,130.59333333333333,63,2,-
2025/02/07 02:17:47.3,日向灘,31.861666666666668,131.61333333333334,30,0.4,-
2025/02/07 02:18:16.3,青森県東方沖,40.98166666666667,142.99,21,1.8,-
2025/02/07 02:19:40.1,青森県東方沖,41.001666666666665,142.98833333333334,24,1.9,-
2025/02/07 02:32:45.7,長崎県北部,33.06,129.86333333333334,11,0.4,-
2025/02/07 02:33:56.9,青森県東方沖,41,143.12333333333333,23,3.8,-
2025/02/07 02:38:20.6,四国沖,33.25666666666667,134.705,28,1.2,-
2025/02/07 02:40:58.5,陸奥湾,41.031666666666666,141.06666666666666,9,1.1,-
2025/02/07 02:46:31.2,青森県東方沖,40.97666666666667,142.98833333333334,19,1.3,-
2025/02/07 02:47:13.3,福島県沖,36.861666666666665,142.03166666666667,10,-1,-
2025/02/07 02:47:18.4,愛媛県南予,33.483333333333334,132.705,39,0.7,-
2025/02/07 02:53:10.2,鹿児島県薩摩地方,31.93,130.72833333333332,0,0.9,-
