地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/02/23,00:04:04.8,石川県西方沖,37°10.0′N,136°17.0′E,10 km,1.6,---
2025/02/23,00:06:41.8,根室地方南部,43°21.0′N,145°39.0′E,112 km,1.3,---
2025/02/23,00:08:54.4,兵庫県南西部,34°58.0′N,134°38.0′E,13 km,0.6,---
2025/02/23,00:11:28.7,岐阜県飛騨地方,36°7.0′N,137°21.0′E,4 km,0,---
2025/02/23,00:12:21.1,佐賀県南部,33°18.0′N,130°24.0′E,13 km,0.1,---
2025/02/23,00:14:20.4,沖縄本島近海,26°49.0′N,127°15.0′E,10 km,1.4,---
2025/02/23,00:15:43.9,岩手県内陸南部,38°57.0′N,141°27.0′E,10 km,-10.3,---
2025/02/23,00:16:31.7,宮城県中部,38°18.0′N,141°32.0′E,19 km,1.3,---
2025/02/23,00:17:12.1,和歌山県北部,34°1.0′N,135°16.0′E,9 km,0.1,---
2025/02/23,00:18:17.3,天草灘,32°35.0′N,129°57.0′E,11 km,1.5,---
2025/02/23,00:21:08.7,十勝沖,42°43.0′N,143°51.0′E,94 km,0.6,---
2025/02/23,00:27:42.3,福島県浜通り,36°59.0′N,140°45.0′E,18 km,0.5,---
2025/02/23,00:29:05.0,石川県能登地方,37°10.0′N,136°49.0′E,10 km,1.6,---
2025/02/23,00:29:05.8,茨城県南部,36°9.0′N,139°54.0′E,102 km,0.7,---
2025/02/23,00:29:35.6,岩手県沖,40°15.0′N,142°32.0′E,41 km,1.2,---
2025/02/23,00:30:34.9,三陸沖,38°59.0′N,144°29.0′E,25 km,3,---
2025/02/23,00:30:48.7,宮崎県北部平野部,32°43.0′N,131°46.0′E,54 km,0.3,---
2025/02/23,00:30:53.6,根室半島南東沖,43°10.0′N,146°21.0′E,50 km,1.6,---
2025/02/23,00:33:28.1,和歌山県北部,34°7.0′N,135°13.0′E,5 km,0.7,---
2025/02/23,00:34:08.0,台湾付近,23°54.0′N,121°39.0′E,25 km,3.4,---
2025/02/23,00:38:04.8,福島県沖,37°8.0′N,142°14.0′E,18 km,1.2,---
2025/02/23,00:40:43.1,福島県沖,37°50.0′N,141°37.0′E,49 km,1.8,---
2025/02/23,00:41:30.0,釧路沖,41°14.0′N,146°0.0′E,29 km,1.5,---
2025/02/23,00:42:13.0,茨城県沖,36°42.0′N,141°13.0′E,37 km,1.3,---
2025/02/23,00:42:26.7,十勝沖,42°11.0′N,143°27.0′E,41 km,0.6,---
2025/02/23,00:44:06.1,長野県中部,35°58.0′N,138°4.0′E,6 km,-10.1,---
2025/02/23,00:49:33.8,和歌山県北部,34°1.0′N,135°15.0′E,6 km,0.8,---
2025/02/23,00:51:00.5,福島県会津,36°58.0′N,139°22.0′E,6 km,0.2,---
2025/02/23,00:52:58.0,沖縄本島近海,26°56.0′N,127°53.0′E,54 km,1.2,---
2025/02/23,00:53:03.2,岩手県沖,39°39.0′N,142°12.0′E,20 km,0.5,---
2025/02/23,00:56:12.7,石川県西方沖,37°10.0′N,136°16.0′E,9 km,2.3,---
2025/02/23,00:56:46.1,兵庫県南西部,34°58.0′N,134°38.0′E,13 km,0.6,---
2025/02/23,01:00:25.8,福島県会津,36°58.0′N,139°22.0′E,4 km,0.5,---
2025/02/23,01:01:27.9,福島県沖,37°51.0′N,141°36.0′E,49 km,2.4,---
2025/02/23,01:03:45.0,静岡県中部,35°7.0′N,138°12.0′E,14 km,0.2,---
2025/02/23,01:05:06.5,大隅半島東方沖,31°13.0′N,131°30.0′E,34 km,1.2,---
2025/02/23,01:05:57.6,群馬県北部,36°41.0′N,139°20.0′E,8 km,0.7,---
2025/02/23,01:06:24.9,和歌山県南部,33°33.0′N,135°31.0′E,32 km,0.2,---
2025/02/23,01:07:00.9,群馬県北部,36°40.0′N,139°21.0′E,8 km,-10.1,---
2025/02/23,01:08:05.0,奄美大島北東沖,29°10.0′N,130°14.0′E,36 km,1.7,---
2025/02/23,01:09:22.4,釧路沖,42°41.0′N,145°21.0′E,32 km,1.9,---
2025/02/23,01:15:11.0,奄美大島近海,28°13.0′N,129°19.0′E,35 km,1.3,---
2025/02/23,01:19:08.7,岩手県沖,39°43.0′N,142°14.0′E,33 km,1,---
2025/02/23,01:19:50.5,岩手県沖,39°43.0′N,142°14.0′E,34 km,1.4,---
2025/02/23,01:20:56.8,福島県会津,36°59.0′N,139°23.0′E,4 km,0.4,---
2025/02/23,01:21:19.8,上川地方北部,44°24.0′N,142°9.0′E,257 km,2.2,---
2025/02/23,01:22:10.4,和歌山県北部,34°7.0′N,135°13.0′E,6 km,1.1,---
2025/02/23,01:34:58.8,宮崎県北部平野部,32°13.0′N,131°34.0′E,14 km,0.5,---
2025/02/23,01:35:33.7,三重県南部,34°12.0′N,136°9.0′E,37 km,0.3,---
2025/02/23,01:37:41.9,長野県南部,35°53.0′N,138°8.0′E,11 km,0.5,---
2025/02/23,01:38:46.2,北海道東方沖,43°43.0′N,147°37.0′E,65 km,2.6,---
2025/02/23,01:40:29.9,茨城県沖,36°18.0′N,141°13.0′E,30 km,1.6,---
2025/02/23,01:41:05.3,神奈川県西部,35°25.0′N,139°10.0′E,14 km,0.5,---
2025/02/23,01:42:50.5,宮城県沖,37°58.0′N,142°27.0′E,29 km,-1,---
2025/02/23,01:42:58.6,宮城県沖,38°4.0′N,142°1.0′E,39 km,0.8,---
2025/02/23,01:44:04.2,種子島近海,30°37.0′N,131°9.0′E,32 km,1.4,---
2025/02/23,01:45:07.9,岐阜県飛騨地方,36°14.0′N,137°32.0′E,28 km,-10.1,---
2025/02/23,01:51:38.6,熊本県天草・芦北地方,32°19.0′N,130°28.0′E,11 km,2.3,---
2025/02/23,01:53:23.7,熊本県天草・芦北地方,32°19.0′N,130°28.0′E,9 km,0.3,---
2025/02/23,01:56:59.5,鹿児島県薩摩地方,31°59.0′N,130°27.0′E,0 km,1.2,---
2025/02/23,01:57:23.4,京都府南部,34°60.0′N,135°32.0′E,11 km,0.6,---
