地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/02/08,00:03:46.1,福島県会津,36°59.0′N,139°23.0′E,5 km,0.9,---
2025/02/08,00:09:33.2,宮古島近海,25°19.0′N,124°56.0′E,10 km,2.9,---
2025/02/08,00:11:52.1,十勝地方北部,43°35.0′N,143°45.0′E,5 km,1.5,---
2025/02/08,00:12:37.7,福井県嶺南,35°24.0′N,135°35.0′E,11 km,0.7,---
2025/02/08,00:13:07.6,三陸沖,40°49.0′N,145°8.0′E,26 km,1.5,---
2025/02/08,00:14:56.4,長野県中部,36°20.0′N,138°2.0′E,5 km,-10.3,---
2025/02/08,00:23:41.0,福島県沖,37°37.0′N,141°58.0′E,17 km,1.3,---
2025/02/08,00:25:20.9,茨城県沖,36°13.0′N,140°48.0′E,44 km,1.4,---
2025/02/08,00:25:31.0,福島県沖,37°52.0′N,141°37.0′E,48 km,0.4,---
2025/02/08,00:26:33.4,鹿児島県薩摩地方,31°58.0′N,130°26.0′E,5 km,0.4,---
2025/02/08,00:31:34.7,群馬県南部,36°36.0′N,139°24.0′E,3 km,-10.1,---
2025/02/08,00:34:30.6,宮古島近海,25°17.0′N,124°55.0′E,8 km,3.2,---
2025/02/08,00:35:12.0,宮古島近海,25°15.0′N,124°57.0′E,14 km,3,---
2025/02/08,00:38:49.5,福島県会津,36°58.0′N,139°22.0′E,4 km,0.4,---
2025/02/08,00:39:24.7,岩手県内陸北部,39°38.0′N,141°14.0′E,121 km,0.9,---
2025/02/08,00:40:09.0,青森県西方沖,41°4.0′N,140°10.0′E,155 km,2.3,---
2025/02/08,00:40:46.8,三重県南部,33°53.0′N,135°58.0′E,17 km,0.7,---
2025/02/08,00:49:13.5,栃木県北部,36°39.0′N,139°27.0′E,7 km,0.7,---
2025/02/08,00:53:18.1,岩手県沖,39°14.0′N,142°31.0′E,33 km,1.9,---
2025/02/08,01:05:13.8,日向灘,31°40.0′N,132°9.0′E,41 km,2.6,---
2025/02/08,01:05:28.7,鹿児島県薩摩地方,31°49.0′N,130°18.0′E,7 km,0,---
2025/02/08,01:14:46.0,鹿児島県薩摩地方,31°23.0′N,130°34.0′E,10 km,0.9,---
2025/02/08,01:15:42.4,伊豆大島近海,34°37.0′N,139°14.0′E,10 km,1.4,---
2025/02/08,01:17:20.4,宮崎県北部平野部,32°13.0′N,131°33.0′E,14 km,0.3,---
2025/02/08,01:17:20.5,三陸沖,39°18.0′N,144°31.0′E,33 km,1.5,---
2025/02/08,01:18:06.4,日向灘,31°41.0′N,132°8.0′E,38 km,1.4,---
2025/02/08,01:20:38.7,長野県南部,35°50.0′N,137°36.0′E,4 km,0.7,---
2025/02/08,01:23:44.7,長野県南部,35°18.0′N,137°39.0′E,7 km,1.1,---
2025/02/08,01:26:46.2,福島県沖,37°50.0′N,141°45.0′E,55 km,0.9,---
