地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1953/12/31,23:48,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度２
1953/12/30,07:38:10.3,徳島県北部,33°56.7′N,134°14.5′E,13 km,3.7,震度１
1953/12/29,01:04:19.4,広島県南西部,34°31.7′N,132°22.5′E,11 km,4.1,震度３
1953/12/28,15:45,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1953/12/28,05:01:54.2,八丈島東方沖,33°46.9′N,140°34.1′E,13 km,不明,震度１
1953/12/28,01:12,詳細不明,43°20.0′N,145°35.0′E,0 km,不明,震度１
1953/12/27,22:19:31.9,和歌山県北部,34°14.1′N,135°14.2′E,2 km,不明,震度２
1953/12/27,22:15:49.4,岩手県沖,39°41.3′N,142°06.5′E,46 km,不明,震度１
1953/12/27,20:19:12.5,苫小牧沖,41°39.6′N,141°57.7′E,66 km,5.0,震度２
1953/12/27,02:52,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1953/12/26,23:19:55.3,千葉県東方沖,35°23.4′N,140°34.1′E,15 km,4.2,震度１
1953/12/26,12:39:03.0,宮城県沖,38°53.8′N,142°02.2′E,53 km,4.4,震度１
1953/12/25,20:56:28.6,茨城県南部,36°11.5′N,139°51.1′E,59 km,4.8,震度３
1953/12/25,06:59:03.8,千葉県北西部,35°35.0′N,140°08.8′E,72 km,不明,震度１
1953/12/24,22:22:48.8,千葉県北西部,35°41.2′N,140°02.7′E,52 km,不明,震度１
1953/12/24,18:35,詳細不明,43°20.0′N,145°35.0′E,0 km,不明,震度１
1953/12/24,02:17,詳細不明,42°59.0′N,144°24.0′E,0 km,不明,震度１
1953/12/23,03:47,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1953/12/22,20:15:56.2,千葉県東方沖,35°27.3′N,140°38.2′E,44 km,5.3,震度２
1953/12/22,14:06:26.0,和歌山県南部,33°36.4′N,135°37.8′E,10 km,不明,震度１
1953/12/22,02:36:19.5,青森県東方沖,41°27.2′N,142°03.8′E,44 km,6.1,震度３
1953/12/21,18:52:02.6,紀伊水道,34°12.7′N,135°06.2′E,0 km,不明,震度２
1953/12/21,11:42:00.9,関東東方沖,34°15.2′N,141°02.9′E,44 km,不明,震度１
1953/12/21,06:20:15.5,房総半島南方沖,34°18.5′N,140°53.2′E,35 km,6.0,震度３
1953/12/20,09:21:24.4,日本海中部,39°34.3′N,136°56.1′E,348 km,5.6,震度１
1953/12/20,05:08:11.3,岩手県沖,40°11.3′N,142°13.2′E,43 km,3.8,震度１
1953/12/18,20:30:12.6,安芸灘,34°10.1′N,132°47.7′E,9 km,不明,震度２
1953/12/18,11:36:18.2,宮城県沖,38°29.0′N,142°30.0′E,64 km,不明,震度１
1953/12/18,11:24,詳細不明,34°58.0′N,138°24.0′E,0 km,不明,震度１
1953/12/18,00:03,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度２
1953/12/17,19:54,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1953/12/17,18:28:30.7,茨城県沖,36°17.7′N,140°40.8′E,36 km,不明,震度１
1953/12/17,14:00,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1953/12/17,13:51,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1953/12/16,18:50:33.5,宮城県沖,38°04.7′N,142°12.5′E,42 km,4.8,震度２
1953/12/16,14:00,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1953/12/16,11:14,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度２
1953/12/15,21:49,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度２
1953/12/15,10:51:08.9,福島県沖,37°04.2′N,141°37.9′E,63 km,不明,震度１
1953/12/15,10:46:24.9,関東東方沖,34°10.3′N,141°23.3′E,0 km,不明,震度１
