地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1926/12/31,16:23,詳細不明,35°40.0′N,138°33.0′E,0 km,不明,震度１
1926/12/28,04:05,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1926/12/27,09:14:18.9,島根県西部,35°02.1′N,132°38.5′E,0 km,4.2,震度１
1926/12/26,17:47,詳細不明,43°20.0′N,145°35.0′E,0 km,不明,震度１
1926/12/25,20:09,詳細不明,32°49.0′N,130°43.0′E,0 km,不明,震度２
1926/12/25,01:30,詳細不明,26°12.0′N,127°41.0′E,0 km,不明,震度１
1926/12/24,11:13,詳細不明,36°14.0′N,140°12.0′E,0 km,不明,震度１
1926/12/23,21:08:38.3,岩手県内陸南部,39°07.1′N,140°53.1′E,3 km,3.8,震度１
1926/12/23,14:07:19.5,紀伊水道,34°09.6′N,134°58.9′E,25 km,3.3,震度１
1926/12/23,08:10:41.5,釧路地方中南部,43°12.0′N,145°14.3′E,162 km,5.0,震度１
1926/12/23,04:50:22.2,和歌山県北部,34°14.5′N,135°14.7′E,18 km,2.6,震度１
1926/12/22,22:30:31.5,茨城県沖,36°29.3′N,140°55.0′E,25 km,不明,震度１
1926/12/22,02:54:48.6,和歌山県北部,34°13.2′N,135°11.4′E,24 km,2.2,震度１
1926/12/21,19:37,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1926/12/21,18:36,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1926/12/20,02:46:35.6,岩手県沖,40°20.0′N,141°48.9′E,26 km,不明,震度１
1926/12/19,23:15,詳細不明,36°14.0′N,140°12.0′E,0 km,不明,震度１
1926/12/17,15:05:26.2,茨城県沖,36°36.4′N,141°35.1′E,0 km,4.8,震度２
1926/12/17,14:46:50.0,岩手県沖,40°26.0′N,141°48.6′E,17 km,4.3,震度１
1926/12/17,04:11:32.4,茨城県沖,36°22.8′N,141°26.8′E,0 km,4.3,震度１
1926/12/16,23:26,詳細不明,35°24.0′N,136°46.0′E,0 km,不明,震度１
1926/12/16,07:30,詳細不明,36°14.0′N,140°12.0′E,0 km,不明,震度１
