地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1965/10/11,23:57,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,23:27,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,22:38,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,22:17,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,20:54,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,20:32,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,19:43,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,19:35,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,19:27,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,19:14,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,18:07,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,17:38,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,16:34,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,16:17,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,15:52,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,14:46,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,14:42,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,10:28,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,09:12,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度２
1965/10/11,08:37,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,05:22,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,04:28,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,04:23,詳細不明,37°06.0′N,138°15.0′E,0 km,不明,震度１
1965/10/11,02:45,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,01:24,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1965/10/11,00:49:54.9,千葉県東方沖,35°31.8′N,141°15.7′E,29 km,4.4,震度２
