地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/09/19,00:03,02.4,石川県能登地方,37°30.5′N,137°13.2′E,11 km,0.4,---
2023/09/19,00:03:25.5,能登半島沖,37°32.3′N,137°19.0′E,13 km,0.1,---
2023/09/19,00:04:41.3,宮城県沖,38°42.1′N,142°23.4′E,43 km,1.1,---
2023/09/19,00:06,05.3,伊豆半島東方沖,35°01.1′N,139°07.9′E,8 km,0.0,---
2023/09/19,00:07:12.1,福島県沖,37°43.8′N,141°50.5′E,8 km,1.5,---
2023/09/19,00:08:17.8,福島県中通り,37°05.4′N,140°33.1′E,9 km,0.7,---
2023/09/19,00:08:30.6,福島県中通り,37°05.5′N,140°33.1′E,10 km,0.9,---
2023/09/19,00:08:59.2,福島県沖,37°25.3′N,141°54.1′E,36 km,0.7,---
2023/09/19,00:13:48.9,紀伊水道,33°50.9′N,134°58.1′E,13 km,0.8,---
2023/09/19,00:16:59.3,石垣島近海,24°36.7′N,124°28.7′E,57 km,0.5,---
2023/09/19,00:23:57.7,福島県沖,37°50.9′N,141°35.4′E,50 km,0.9,---
2023/09/19,00:25:51.0,和歌山県南部,33°56.9′N,135°36.3′E,48 km,-0.1,---
2023/09/19,00:26:43.6,豊後水道,32°52.5′N,132°09.4′E,40 km,0.6,---
2023/09/19,00:30:10.3,トカラ列島近海,29°17.7′N,129°17.1′E,23 km,1.2,---
2023/09/19,00:30:28.1,茨城県沖,36°20.3′N,141°56.1′E,26 km,1.5,---
2023/09/19,00:31:28.5,豊後水道,33°01.2′N,132°12.8′E,35 km,0.2,---
2023/09/19,00:32:37.9,天草灘,32°06.0′N,130°02.9′E,8 km,0.0,---
2023/09/19,00:33,01.9,九州地方南東沖,30°54.3′N,132°38.1′E,72 km,1.8,---
2023/09/19,00:41,06.6,択捉島南東沖,43°57.0′N,147°58.7′E,0 km,3.7,---
2023/09/19,00:44,01.9,滋賀県南部,35°09.3′N,136°26.7′E,13 km,0.2,---
2023/09/19,00:44:29.5,茨城県沖,36°14.5′N,140°56.1′E,45 km,1.9,---
2023/09/19,00:46:27.2,埼玉県南部,36°02.6′N,139°46.6′E,33 km,0.5,---
2023/09/19,00:47:10.8,宮城県沖,38°30.0′N,141°56.4′E,25 km,0.6,---
2023/09/19,00:47:57.6,宮古島近海,25°04.3′N,125°39.4′E,35 km,1.1,---
2023/09/19,00:49:22.1,石垣島近海,24°47.3′N,123°54.9′E,27 km,0.6,---
2023/09/19,00:49:31.8,石垣島近海,24°54.0′N,123°48.1′E,0 km,0.7,---
2023/09/19,00:49:39.6,能登半島沖,37°33.6′N,137°20.5′E,11 km,1.2,---
2023/09/19,00:50,08.1,千葉県東方沖,35°46.2′N,141°03.1′E,33 km,0.8,---
2023/09/19,00:54,06.2,青森県東方沖,41°31.7′N,142°38.5′E,24 km,1.4,---
2023/09/19,00:55:47.8,福井県嶺北,35°49.8′N,136°31.0′E,11 km,0.4,---
2023/09/19,00:59,07.4,日向灘,31°38.6′N,131°35.1′E,38 km,0.0,---
2023/09/19,00:59:52.1,鳥取県中部,35°23.7′N,133°49.7′E,9 km,-0.3,---
2023/09/19,01:00:26.7,千葉県北東部,35°42.6′N,140°39.4′E,46 km,0.9,---
2023/09/19,01:00:33.6,能登半島沖,37°33.2′N,137°10.6′E,11 km,0.3,---
2023/09/19,01:00:49.1,宮古島近海,24°50.2′N,124°59.1′E,18 km,1.7,---
2023/09/19,01:00:56.8,福島県沖,37°51.8′N,141°41.7′E,55 km,1.5,---
