地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/06/29,00:00:01.5,トカラ列島近海,29°19.1′N,129°23.6′E,16 km,不明,---
2025/06/29,00:00:44.2,トカラ列島近海,29°20.0′N,129°22.7′E,22 km,不明,---
2025/06/29,00:00:47.1,山口県北部,34°29.9′N,131°32.5′E,27 km,0.0,---
2025/06/29,00:03:56.6,宮城県沖,37°48.6′N,142°33.5′E,13 km,1.1,---
2025/06/29,00:05:45.7,三陸沖,39°04.3′N,144°35.9′E,18 km,1.2,---
2025/06/29,00:11:30.3,能登半島沖,37°32.5′N,137°10.5′E,9 km,1.5,---
2025/06/29,00:11:39.7,宮城県沖,38°26.9′N,141°57.1′E,39 km,0.7,---
2025/06/29,00:13:15.7,トカラ列島近海,29°16.3′N,129°14.6′E,11 km,不明,---
2025/06/29,00:13:28.4,石川県西方沖,36°54.8′N,136°22.6′E,16 km,0.9,---
2025/06/29,00:15:44.1,トカラ列島近海,29°18.1′N,129°27.7′E,14 km,不明,---
2025/06/29,00:18:16.7,三陸沖,40°29.1′N,145°06.6′E,23 km,1.4,---
2025/06/29,00:19:49.2,トカラ列島近海,29°19.7′N,129°19.3′E,13 km,1.2,---
2025/06/29,00:20:33.1,有明海,32°55.1′N,130°23.4′E,13 km,-0.3,---
2025/06/29,00:20:53.0,トカラ列島近海,29°19.8′N,129°22.9′E,18 km,0.8,---
2025/06/29,00:22:04.4,福島県沖,37°34.3′N,142°21.2′E,43 km,0.7,---
2025/06/29,00:22:18.3,神奈川県西部,35°14.1′N,138°59.0′E,1 km,-0.5,---
2025/06/29,00:23:17.5,能登半島沖,37°33.4′N,137°13.1′E,12 km,-0.4,---
2025/06/29,00:24:25.3,伊豆大島近海,34°48.6′N,139°16.6′E,7 km,0.6,---
2025/06/29,00:27:42.0,関東東方沖,36°01.5′N,143°25.9′E,17 km,2.0,---
2025/06/29,00:29:03.1,長野県北部,36°37.9′N,137°54.2′E,10 km,-0.2,---
2025/06/29,00:31:10.0,岩手県内陸北部,40°08.6′N,141°10.3′E,13 km,0.0,---
2025/06/29,00:32:24.9,トカラ列島近海,29°16.1′N,129°23.4′E,23 km,不明,---
2025/06/29,00:33:04.7,トカラ列島近海,29°17.5′N,129°27.8′E,8 km,不明,---
2025/06/29,00:33:32.8,岩手県内陸北部,40°09.3′N,141°10.5′E,13 km,-0.2,---
2025/06/29,00:33:37.0,種子島南東沖,29°57.1′N,131°50.6′E,50 km,2.1,---
2025/06/29,00:34:22.4,宮古島近海,24°49.5′N,125°21.8′E,42 km,1.2,---
2025/06/29,00:35:49.8,十勝地方中部,42°44.3′N,143°08.7′E,39 km,0.2,---
2025/06/29,00:37:20.4,トカラ列島近海,29°16.8′N,129°26.0′E,16 km,不明,---
2025/06/29,00:37:38.9,関東東方沖,36°16.4′N,143°07.6′E,23 km,2.0,---
2025/06/29,00:40:22.5,トカラ列島近海,29°16.3′N,129°26.4′E,13 km,不明,---
2025/06/29,00:41:20.1,トカラ列島近海,29°19.7′N,129°24.1′E,20 km,2.3,---
2025/06/29,00:41:33.8,能登半島沖,37°12.3′N,136°41.7′E,5 km,0.6,---
2025/06/29,00:42:21.2,愛知県西部,35°16.3′N,137°18.8′E,14 km,0.1,---
2025/06/29,00:45:32.5,能登半島沖,37°30.4′N,137°25.4′E,13 km,-0.1,---
2025/06/29,00:47:51.9,千葉県南部,35°12.3′N,140°09.7′E,17 km,1.0,---
2025/06/29,00:48:13.2,宮古島近海,24°51.5′N,125°23.1′E,42 km,1.3,---
2025/06/29,00:48:15.4,トカラ列島近海,29°17.7′N,129°22.8′E,19 km,1.7,---
