地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1963/12/31,05:32:21.4,日高地方東部,42°18.7′N,143°02.8′E,66 km,5.2,震度３
1963/12/30,22:29:28.0,千島列島,44°26.8′N,150°48.0′E,33 km,5.8,震度１
1963/12/30,15:15:10.7,青森県三八上北地方,40°25.7′N,141°36.5′E,69 km,3.7,震度１
1963/12/28,21:37:34.8,茨城県南部,36°09.0′N,139°54.9′E,67 km,3.2,震度１
1963/12/28,20:26:15.6,茨城県南部,36°07.3′N,139°55.6′E,65 km,3.6,震度１
1963/12/27,01:06:49.4,宗谷海峡,45°51.6′N,142°48.7′E,7 km,3.6,震度１
1963/12/26,04:12:09.3,茨城県沖,35°51.7′N,141°35.0′E,18 km,3.6,震度２
1963/12/24,21:55:45.3,茨城県南部,36°06.2′N,140°02.6′E,54 km,5.1,震度３
1963/12/24,16:16:43.6,長野県南部,35°13.9′N,137°37.8′E,20 km,不明,震度１
1963/12/23,08:24,詳細不明,36°35.0′N,136°38.0′E,0 km,不明,震度１
1963/12/22,11:19,詳細不明,26°20.0′N,126°48.0′E,0 km,不明,震度２
1963/12/22,01:50,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1963/12/20,21:55:12.1,大隅半島東方沖,31°08.1′N,131°12.3′E,77 km,4.9,震度２
1963/12/20,13:09:28.4,国後島付近,44°32.0′N,146°27.9′E,180 km,4.7,震度１
1963/12/19,22:51:42.4,茨城県北部,36°30.7′N,140°34.5′E,56 km,3.7,震度２
1963/12/19,21:55,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1963/12/19,12:39:16.7,伊豆大島近海,34°51.3′N,139°24.7′E,3 km,不明,震度３
1963/12/19,10:58,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1963/12/19,03:13:11.9,茨城県沖,36°29.2′N,141°10.9′E,48 km,4.8,震度２
1963/12/18,18:19:28.7,岩手県内陸北部,40°05.0′N,141°12.8′E,5 km,3.2,震度１
1963/12/18,15:57:22.3,三重県南東沖,33°05.4′N,137°13.5′E,44 km,4.7,震度１
1963/12/17,04:21,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1963/12/16,20:09:33.9,宗谷海峡,45°59.8′N,142°38.7′E,335 km,5.1,震度１
1963/12/16,18:27,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度２
1963/12/16,16:59:47.4,日向灘,31°54.2′N,131°53.9′E,50 km,4.8,震度２
1963/12/15,16:02:36.2,奄美大島近海,28°39.7′N,130°14.4′E,1 km,不明,震度１
1963/12/14,00:23:04.9,日向灘,32°37.9′N,132°12.3′E,58 km,不明,震度１
1963/12/13,11:47,詳細不明,26°20.0′N,126°48.0′E,0 km,不明,震度３
1963/12/12,10:03,詳細不明,24°23.0′N,123°45.0′E,0 km,不明,震度２
1963/12/12,08:02,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1963/12/12,06:39,詳細不明,30°23.0′N,130°40.0′E,0 km,不明,震度１
1963/12/12,06:09,詳細不明,30°23.0′N,130°40.0′E,0 km,不明,震度１
1963/12/12,05:31:37.4,岩手県沖,39°37.6′N,142°04.5′E,47 km,3.3,震度１
1963/12/11,18:22:32.2,鹿児島県薩摩地方,31°19.8′N,130°27.3′E,158 km,4.6,震度２
1963/12/10,23:07:30.6,若狭湾,35°49.2′N,135°49.6′E,5 km,3.9,震度２
1963/12/10,09:56:09.0,日向灘,32°05.2′N,131°53.6′E,0 km,4.9,震度２
1963/12/10,06:54:59.5,福島県沖,37°06.3′N,141°07.7′E,52 km,4.4,震度２
1963/12/09,11:35,詳細不明,32°49.0′N,130°43.0′E,0 km,不明,震度１
1963/12/09,09:03,詳細不明,34°51.0′N,133°02.0′E,0 km,不明,震度１
1963/12/09,08:53:18.5,熊本県熊本地方,32°44.9′N,130°53.4′E,44 km,3.6,震度２
1963/12/09,04:49:01.8,熊本県熊本地方,32°58.1′N,130°45.1′E,12 km,不明,震度２
1963/12/09,04:23:56.4,熊本県熊本地方,32°58.9′N,130°47.3′E,10 km,4.2,震度３
1963/12/08,22:17,詳細不明,34°51.0′N,133°02.0′E,0 km,不明,震度１
1963/12/08,10:16,詳細不明,30°23.0′N,130°40.0′E,0 km,不明,震度１
1963/12/08,09:17,詳細不明,30°23.0′N,130°40.0′E,0 km,不明,震度２
1963/12/07,19:25:03.2,宮城県中部,38°24.6′N,140°42.5′E,11 km,4.1,震度２
1963/12/07,16:56:20.8,三河湾,34°43.8′N,137°01.4′E,7 km,3.8,震度２
1963/12/07,14:58:16,詳細不明,30°29.0′N,140°18.0′E,0 km,不明,震度１
1963/12/07,05:41:29.8,伊豆大島近海,34°48.2′N,139°13.5′E,12 km,4.2,震度３
1963/12/07,03:22,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度２
1963/12/06,15:37:31.0,静岡県伊豆地方,35°03.3′N,138°59.7′E,0 km,不明,震度２
1963/12/06,06:18:04.2,十勝沖,42°20.3′N,143°43.5′E,66 km,3.7,震度１
1963/12/06,05:27:07.2,茨城県南部,36°14.9′N,140°03.4′E,60 km,2.9,震度１
1963/12/05,19:49,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1963/12/05,09:47,詳細不明,36°24.0′N,138°16.0′E,0 km,不明,震度２
1963/12/04,21:54,詳細不明,34°41.0′N,135°50.0′E,0 km,不明,震度１
1963/12/03,05:05:02.5,十勝沖,42°22.1′N,143°40.1′E,92 km,3.8,震度１
1963/12/02,09:10:45.4,和歌山県北部,34°15.1′N,135°06.8′E,2 km,不明,震度２
1963/12/02,08:38,詳細不明,24°23.0′N,123°45.0′E,0 km,不明,震度１
1963/12/02,04:28:22.8,宮城県沖,38°51.3′N,142°24.9′E,14 km,4.1,震度１
1963/12/01,17:00,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1963/12/01,11:57,詳細不明,35°26.0′N,137°08.0′E,0 km,不明,震度１
1963/11/30,08:26:57.1,豊後水道,32°53.2′N,132°14.7′E,69 km,4.3,震度１
1963/11/29,18:46:34.1,広島県北部,34°47.0′N,133°00.1′E,7 km,不明,震度２
1963/11/29,01:54,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1963/11/28,22:08,詳細不明,37°20.0′N,139°19.0′E,0 km,不明,震度１
1963/11/27,10:25,詳細不明,36°39.0′N,139°27.0′E,0 km,不明,震度１
1963/11/27,05:53:35.7,三宅島近海,33°57.7′N,139°32.6′E,151 km,4.1,震度１
1963/11/26,21:46,詳細不明,37°20.0′N,139°19.0′E,0 km,不明,震度１
1963/11/25,15:56,詳細不明,35°29.0′N,134°14.0′E,0 km,不明,震度１
1963/11/25,14:47:00.9,釧路地方中南部,43°19.8′N,144°42.4′E,82 km,4.1,震度２
1963/11/25,05:35,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度２
