地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/12/12 00:04:51.0,福島県沖,37.86,141.62666666666667,49,1.7,-
2024/12/12 00:06:27.5,石川県西方沖,36.945,136.39,17,1.3,-
2024/12/12 00:07:15.8,福島県沖,37.86666666666667,141.62333333333333,49,1,-
2024/12/12 00:07:29.3,石川県能登地方,37.38166666666667,136.905,2,1.4,-
2024/12/12 00:08:05.6,石川県能登地方,37.205,136.81,10,0.5,-
2024/12/12 00:08:40.0,青森県東方沖,41.181666666666665,142.92166666666665,19,1.4,-
2024/12/12 00:14:26.2,熊本県球磨地方,32.346666666666664,130.66666666666666,10,0.9,-
2024/12/12 00:20:38.2,福島県沖,37.405,141.745,41,1.4,-
2024/12/12 00:23:11.2,愛媛県東予,33.91,133.22166666666666,13,0.8,-
2024/12/12 00:23:45.9,熊本県球磨地方,32.35333333333333,130.66,10,-10.3,-
2024/12/12 00:28:02.0,十勝地方中部,42.85333333333333,143.48166666666665,107,0.8,-
2024/12/12 00:32:06.2,茨城県沖,36.55,140.66333333333333,51,0.5,-
2024/12/12 00:34:52.1,日高地方中部,42.31333333333333,142.55333333333334,32,1,-
2024/12/12 00:35:17.1,三重県南東沖,34.08166666666666,136.71333333333334,6,1.2,-
2024/12/12 00:37:22.8,茨城県北部,36.82,140.56333333333333,10,-10.1,-
2024/12/12 00:42:01.6,能登半島沖,37.665,137.49166666666667,13,3.3,-
2024/12/12 00:42:11.8,静岡県西部,34.87166666666667,137.955,19,0.7,-
2024/12/12 00:44:16.6,山梨県東部・富士五湖,35.498333333333335,138.96166666666667,24,0.3,-
2024/12/12 00:51:01.3,石川県西方沖,36.95,136.43,10,1.5,-
2024/12/12 00:53:31.1,福島県沖,37.745,141.70166666666665,53,1,-
2024/12/12 00:55:59.7,茨城県南部,35.88,140.265,45,-10.1,-
2024/12/12 00:58:36.1,岩手県沖,39.88666666666667,142.255,11,1.2,-
2024/12/12 01:07:13.1,和歌山県北部,34.10166666666667,135.16166666666666,4,0,-
2024/12/12 01:07:48.8,岩手県沿岸北部,40.06,141.595,8,0.3,-
2024/12/12 01:10:03.1,紀伊水道,33.85333333333333,134.97666666666666,14,0.9,-
2024/12/12 01:16:57.3,高知県東部,33.62,134.02166666666668,32,0.5,-
2024/12/12 01:20:54.9,岩手県内陸南部,39.04,140.865,9,0.5,-
2024/12/12 01:22:10.3,石川県西方沖,36.94,136.43833333333333,12,1,-
2024/12/12 01:23:30.6,紀伊水道,34.17166666666667,135.17,5,0.3,-
