地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2007/12/31,23:39:59.5,小笠原諸島西方沖,27°31.2′N,140°54.8′E,332 km,5.6,震度２
2007/12/31,20:09:14.9,福島県沖,37°31.6′N,141°23.5′E,50 km,3.3,震度１
2007/12/30,04:42:20.5,和歌山県北部,34°13.9′N,135°25.2′E,8 km,3.0,震度２
2007/12/29,21:50:05.4,和歌山県北部,34°13.8′N,135°25.1′E,8 km,2.6,震度１
2007/12/29,17:05:56.4,福島県沖,37°43.6′N,141°01.3′E,82 km,3.6,震度２
2007/12/29,08:53:03.7,茨城県南部,35°54.3′N,140°15.0′E,41 km,3.1,震度２
2007/12/28,20:45:16.1,熊本県天草・芦北地方,32°30.8′N,130°32.5′E,12 km,2.8,震度１
2007/12/28,19:12:19.0,岩手県内陸北部,40°14.0′N,141°11.7′E,7 km,2.5,震度２
2007/12/28,10:51:38.6,浦河沖,42°01.2′N,142°33.3′E,50 km,4.3,震度２
2007/12/28,02:27:34.1,奄美大島近海,27°55.8′N,130°10.7′E,54 km,3.8,震度１
2007/12/28,00:21:34.8,新島・神津島近海,34°21.2′N,139°13.8′E,7 km,1.8,震度１
2007/12/27,22:40:28.2,渡島地方東部,41°53.5′N,140°40.6′E,10 km,2.8,震度２
2007/12/27,18:56:12.7,茨城県沖,36°34.4′N,141°20.6′E,47 km,3.7,震度１
2007/12/27,18:43:07.7,和歌山県北部,34°12.0′N,135°17.5′E,5 km,2.0,震度１
2007/12/26,20:25:17.6,福井県嶺北,35°47.0′N,136°08.8′E,10 km,2.6,震度１
2007/12/26,13:37:23.7,宮城県沖,38°38.4′N,141°54.3′E,47 km,3.1,震度１
2007/12/26,12:15:34.7,天草灘,32°17.3′N,129°46.4′E,13 km,3.0,震度１
2007/12/26,08:38:53.9,宮城県沖,38°24.1′N,142°17.2′E,36 km,4.6,震度３
2007/12/26,02:01:07.7,留萌地方中北部,44°31.4′N,141°49.2′E,19 km,3.1,震度１
2007/12/25,23:04:32.8,宮城県沖,38°29.0′N,142°09.2′E,40 km,5.6,震度３
2007/12/25,06:54:37.9,和歌山県北部,34°03.4′N,135°17.3′E,9 km,2.8,震度１
2007/12/25,05:32:14.4,新潟県中越地方,37°18.6′N,138°52.4′E,14 km,2.8,震度１
2007/12/24,19:39:28.2,栃木県北部,36°59.1′N,139°49.0′E,8 km,3.6,震度４
2007/12/23,20:00:12.3,奈良県,34°17.4′N,135°44.9′E,65 km,3.2,震度１
2007/12/23,18:53:10.2,青森県東方沖,41°29.9′N,142°02.4′E,64 km,4.5,震度３
2007/12/23,02:49:06.8,大隅半島東方沖,31°19.8′N,131°41.1′E,21 km,4.8,震度２
2007/12/23,02:48:03.1,大隅半島東方沖,31°19.8′N,131°41.9′E,24 km,4.4,震度２
2007/12/23,01:04:57.2,茨城県沖,36°05.3′N,140°52.4′E,41 km,3.3,震度１
2007/12/22,19:39:13.9,福島県会津,37°13.8′N,139°17.5′E,5 km,4.4,震度３
2007/12/22,17:51:40.8,房総半島南方沖,34°23.2′N,140°23.2′E,87 km,4.5,震度２
2007/12/22,07:05:11.3,沖縄本島北西沖,26°52.6′N,126°50.9′E,107 km,5.1,震度２
