地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/04/28 00:01:21.5,沖縄本島近海,27.431666666666665,128.685,38,0.8,-
2025/04/28 00:05:51.0,宮城県沖,38.56,141.705,54,2.5,-
2025/04/28 00:06:34.8,岐阜県飛騨地方,36.08166666666666,137.54333333333332,5,-10.2,-
2025/04/28 00:07:28.0,静岡県西部,34.835,137.86,20,0.9,-
2025/04/28 00:09:22.1,三陸沖,39.37,144.56833333333333,21,1,-
2025/04/28 00:12:17.6,三陸沖,39.07666666666667,144.44833333333332,25,2.6,-
2025/04/28 00:16:35.0,福井県嶺南,35.458333333333336,135.89666666666668,14,0.4,-
2025/04/28 00:17:07.8,福島県沖,37.86833333333333,141.63,49,1.2,-
2025/04/28 00:17:51.3,兵庫県南東部,35.125,135.03666666666666,19,0.6,-
2025/04/28 00:18:04.1,宮城県沖,38.07333333333333,141.57333333333332,59,0.9,-
2025/04/28 00:20:42.0,静岡県西部,35.028333333333336,137.81,24,0.2,-
2025/04/28 00:20:52.0,静岡県西部,35.025,137.815,24,-10.3,-
2025/04/28 00:21:35.0,福井県嶺南,35.46666666666667,135.89166666666668,13,0.4,-
2025/04/28 00:23:28.7,天草灘,31.975,130.2,8,-10.3,-
2025/04/28 00:23:29.6,石川県西方沖,36.92666666666667,136.43166666666667,7,1.2,-
2025/04/28 00:25:45.8,福島県沖,37.583333333333336,144.01333333333332,23,1.5,-
2025/04/28 00:26:56.2,岩手県沖,39.11833333333333,142.38166666666666,22,1.1,-
2025/04/28 00:29:46.2,岩手県沿岸北部,39.485,141.93166666666667,83,1,-
2025/04/28 00:34:15.2,福島県沖,37.83833333333333,141.68833333333333,56,0.8,-
2025/04/28 00:34:40.9,能登半島沖,37.565,137.235,11,0.6,-
2025/04/28 00:35:49.7,静岡県西部,35.025,137.80666666666667,24,-10.1,-
2025/04/28 00:39:06.4,福岡県筑後地方,33.07666666666667,130.49,14,0.1,-
2025/04/28 00:40:31.6,房総半島南方沖,34.44166666666667,140.215,60,2,-
2025/04/28 00:40:48.4,石川県能登地方,37.321666666666665,136.97166666666666,11,0.6,-
2025/04/28 00:45:21.6,茨城県北部,36.458333333333336,140.54,56,1.6,-
2025/04/28 00:47:34.8,宮城県北部,38.928333333333335,140.89166666666668,5,0.9,-
2025/04/28 00:47:36.4,山口県中部,34.038333333333334,131.875,15,-10.2,-
2025/04/28 00:47:37.4,日向灘,31.52166666666667,131.81833333333333,22,1.2,-
2025/04/28 00:49:19.7,青森県津軽南部,40.475,140.21666666666667,8,0.3,-
2025/04/28 00:54:47.7,根室半島南東沖,42.9,145.81833333333333,28,0.9,-
2025/04/28 00:56:14.9,長野県南部,35.91,137.62333333333333,8,-10.3,-
2025/04/28 00:56:34.4,愛知県西部,35.26166666666666,137.255,14,0.3,-
2025/04/28 00:59:43.7,和歌山県北部,34.04833333333333,135.32833333333335,5,0.6,-
2025/04/28 01:04:14.8,和歌山県北部,34.255,135.225,6,0.1,-
2025/04/28 01:04:48.4,茨城県南部,35.968333333333334,140.35,26,0.6,-
2025/04/28 01:07:12.7,福島県沖,37.35,141.835,38,1.7,-
2025/04/28 01:08:42.0,福島県沖,37.81666666666667,141.60333333333332,48,0.9,-
2025/04/28 01:09:46.8,若狭湾,35.873333333333335,135.85833333333332,12,0.6,-
