地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/04/11 00:00:08.8,和歌山県北部,33.971666666666664,135.265,8,0.6,-
2025/04/11 00:09:27.4,石川県西方沖,37.04333333333334,136.425,15,0.6,-
2025/04/11 00:14:26.1,青森県東方沖,41.586666666666666,143.16833333333332,28,1,-
2025/04/11 00:19:51.6,静岡県西部,35.08166666666666,138.00333333333333,19,0.3,-
2025/04/11 00:21:44.2,山梨県東部・富士五湖,35.48833333333334,138.98333333333332,23,1.4,-
2025/04/11 00:24:07.1,北海道東方沖,43.678333333333335,147.64,0,2.8,-
2025/04/11 00:24:57.7,滋賀県南部,35.20166666666667,135.89333333333335,18,0.1,-
2025/04/11 00:28:51.4,熊本県天草・芦北地方,32.20166666666667,130.41166666666666,8,-10.5,-
2025/04/11 00:30:17.3,与那国島近海,24.131666666666668,122.59,44,3.3,-
2025/04/11 00:31:06.1,山口県北部,34.471666666666664,131.60166666666666,27,0.2,-
2025/04/11 00:31:49.4,関東東方沖,36.263333333333335,142.67333333333335,13,3.4,-
2025/04/11 00:31:49.5,山口県北部,34.458333333333336,131.60833333333332,26,0.1,-
2025/04/11 00:33:52.0,日向灘,31.568333333333335,132.09666666666666,23,1.1,-
2025/04/11 00:38:49.1,茨城県北部,36.70666666666666,140.61666666666667,7,0.4,-
2025/04/11 00:40:12.2,沖縄本島近海,26.571666666666665,128.01,42,0.1,-
2025/04/11 00:42:26.9,石川県西方沖,36.905,136.36,13,1.2,-
2025/04/11 00:43:09.4,茨城県北部,36.708333333333336,140.61166666666668,8,0.8,-
2025/04/11 00:48:41.0,石川県能登地方,37.335,136.88,9,1.3,-
2025/04/11 00:56:00.7,熊本県熊本地方,32.656666666666666,130.69666666666666,14,0.4,-
2025/04/11 00:58:12.9,栃木県北部,37.05166666666667,139.79833333333335,9,1.6,-
2025/04/11 00:59:05.4,佐渡付近,38.086666666666666,138.47833333333332,19,0.1,-
2025/04/11 00:59:47.1,沖縄本島近海,26.22833333333333,127.92333333333333,12,1.2,-
2025/04/11 01:03:01.2,日向灘,31.52,131.80166666666668,20,1.1,-
2025/04/11 01:03:17.8,与那国島近海,24.188333333333333,123.32333333333334,49,2.1,-
2025/04/11 01:03:54.3,秋田県内陸南部,39.50333333333333,140.73,12,-10.1,-
2025/04/11 01:04:36.1,宮城県沖,38.931666666666665,142.4,33,1.8,-
2025/04/11 01:05:27.5,大阪府北部,34.916666666666664,135.52,9,0,-
2025/04/11 01:06:05.2,日高地方西部,42.64,142.165,18,0,-
2025/04/11 01:06:29.3,福島県沖,37.78,141.78833333333333,43,1.2,-
2025/04/11 01:10:02.5,宮城県沖,38.958333333333336,142.41333333333333,33,0.5,-
2025/04/11 01:12:55.1,青森県東方沖,40.721666666666664,142.785,26,1.7,-
2025/04/11 01:13:46.4,宮城県沖,38.346666666666664,142.56833333333333,25,1.6,-
2025/04/11 01:14:37.5,栃木県北部,36.655,139.47,6,0.2,-
2025/04/11 01:15:00.4,石川県能登地方,37.233333333333334,136.74333333333334,10,0,-
2025/04/11 01:17:00.2,栃木県北部,36.655,139.46666666666667,6,-10.4,-
2025/04/11 01:18:40.1,滋賀県北部,35.47,136.36166666666668,14,0,-
2025/04/11 01:20:23.6,愛知県西部,35.195,137.23166666666665,40,0.2,-
2025/04/11 01:20:41.0,石川県能登地方,37.295,136.75333333333333,7,0,-
2025/04/11 01:23:57.9,石川県加賀地方,36.26,136.71333333333334,4,2.2,-
2025/04/11 01:25:51.2,日高地方西部,42.59166666666667,142.18333333333334,20,0.2,-
2025/04/11 01:28:23.1,熊本県天草・芦北地方,32.40833333333333,130.50333333333333,9,1.2,-
2025/04/11 01:30:54.4,滋賀県北部,35.41,135.90166666666667,10,0.5,-
2025/04/11 01:35:02.1,岐阜県美濃東部,35.373333333333335,137.42833333333334,12,-10.1,-
2025/04/11 01:38:55.3,天草灘,32.04833333333333,129.725,10,1.1,-
2025/04/11 01:39:12.4,胆振地方中東部,42.69166666666667,141.405,141,1.2,-
2025/04/11 01:40:45.3,有明海,32.848333333333336,130.56166666666667,12,-10.3,-
2025/04/11 01:42:24.4,大隅半島東方沖,31.173333333333332,131.485,21,0.6,-
2025/04/11 01:43:02.8,徳島県南部,33.89666666666667,134.45833333333334,11,0.4,-
2025/04/11 01:44:22.9,能登半島沖,37.678333333333335,137.42833333333334,11,1.2,-
2025/04/11 01:45:39.1,沖縄本島近海,27.321666666666665,128.85333333333332,34,0.1,-
2025/04/11 01:51:25.5,長野県中部,36.11666666666667,137.645,6,0.2,-
2025/04/11 01:51:33.0,北海道西方沖,43.515,140.26333333333332,14,0.8,-
2025/04/11 01:57:12.4,紀伊水道,34.18833333333333,135.13,5,-10.5,-
2025/04/11 01:57:57.7,奄美大島近海,28.303333333333335,129.48666666666668,30,1.3,-
2025/04/11 02:01:17.2,福島県沖,37.51833333333333,141.40333333333334,38,1.8,-
2025/04/11 02:03:26.5,静岡県西部,34.983333333333334,137.81833333333333,8,-10.2,-
2025/04/11 02:05:46.0,福島県会津,37.041666666666664,139.335,7,0.2,-
2025/04/11 02:05:58.2,トカラ列島近海,29.19,129.11666666666667,7,1.5,-
2025/04/11 02:08:13.0,和歌山県南方沖,33.468333333333334,135.705,24,0.9,-
2025/04/11 02:11:54.5,トカラ列島近海,29.198333333333334,129.12666666666667,7,-1,-
2025/04/11 02:11:59.9,宮城県沖,38.25833333333333,141.78833333333333,55,0.9,-
2025/04/11 02:12:30.2,奄美大島近海,27.118333333333332,129.62,44,1.4,-
2025/04/11 02:13:08.8,福島県沖,37.361666666666665,141.38166666666666,22,1,-
2025/04/11 02:13:10.7,長野県南部,35.85,137.56166666666667,4,-10.4,-
2025/04/11 02:14:59.0,五島列島近海,32.68,129.72833333333332,7,0.9,-
