地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/04/07 00:00:35.8,三重県北部,34.998333333333335,136.52,14,0,-
2025/04/07 00:00:47.0,山口県北部,34.455,131.585,27,0.6,-
2025/04/07 00:02:58.2,山口県北部,34.45333333333333,131.58833333333334,28,0.9,-
2025/04/07 00:03:43.8,福島県沖,37.045,141.2,58,1.1,-
2025/04/07 00:04:53.4,山口県北部,34.44833333333333,131.60166666666666,26,0.3,-
2025/04/07 00:06:51.3,十勝沖,42.73166666666667,143.89833333333334,102,0.8,-
2025/04/07 00:09:01.1,熊本県熊本地方,33.031666666666666,130.71666666666667,11,-10.2,-
2025/04/07 00:10:21.1,福岡県筑後地方,33.031666666666666,130.50333333333333,6,-10.5,-
2025/04/07 00:12:41.9,オホーツク海南部,47.69166666666667,148.84166666666667,436,3,-
2025/04/07 00:13:00.3,福島県沖,36.86333333333333,141.055,87,3.1,-
2025/04/07 00:15:09.7,福島県沖,37.43333333333333,141.91166666666666,39,1.4,-
2025/04/07 00:18:01.8,沖縄本島近海,25.86,126.845,16,1.5,-
2025/04/07 00:19:12.2,大阪府北部,34.92666666666667,135.62166666666667,14,0.5,-
2025/04/07 00:20:06.5,山口県北部,34.45666666666666,131.59166666666667,28,0.5,-
2025/04/07 00:20:06.5,宮崎県南部山沿い,32.04833333333333,130.96,9,1.9,-
2025/04/07 00:20:44.9,和歌山県南部,33.73166666666667,135.425,39,0.1,-
2025/04/07 00:20:47.6,山口県北部,34.44833333333333,131.595,26,0.1,-
2025/04/07 00:21:32.4,宮崎県南部山沿い,32.04833333333333,130.955,9,1,-
2025/04/07 00:23:28.0,宮崎県南部山沿い,31.883333333333333,131.19666666666666,9,-10.1,-
2025/04/07 00:25:41.4,山口県北部,34.46,131.58,29,0.4,-
2025/04/07 00:26:05.8,山口県北部,34.45666666666666,131.585,27,0,-
2025/04/07 00:26:53.8,宮崎県南部山沿い,32.04333333333334,130.95666666666668,10,0.4,-
2025/04/07 00:29:07.8,青森県東方沖,41.49,142.67333333333335,32,1.1,-
2025/04/07 00:33:07.1,福岡県筑後地方,33.093333333333334,130.55333333333334,13,-10.1,-
2025/04/07 00:40:36.4,福島県沖,37.843333333333334,141.62333333333333,48,0.8,-
2025/04/07 00:42:25.8,五島列島近海,32.725,129.73,9,0.3,-
2025/04/07 00:44:32.2,山口県東部,34.27333333333333,132.11,17,0.1,-
2025/04/07 00:48:38.2,山口県北部,34.455,131.585,27,0.1,-
2025/04/07 00:53:06.1,茨城県沖,36.8,141.34166666666667,9,1.3,-
2025/04/07 00:54:28.9,和歌山県北部,34.141666666666666,135.30666666666667,6,-10.4,-
2025/04/07 00:54:47.3,山口県北部,34.45166666666667,131.585,27,0,-
2025/04/07 00:56:27.5,山口県北部,34.44833333333333,131.58833333333334,28,0.5,-
2025/04/07 00:58:31.1,山口県北部,34.45333333333333,131.59333333333333,26,0.5,-
2025/04/07 01:00:51.8,福島県沖,36.69833333333333,142.205,2,1.2,-
2025/04/07 01:01:09.1,五島列島近海,32.721666666666664,129.72,10,0.2,-
2025/04/07 01:03:03.6,福島県沖,37.833333333333336,141.625,49,1.1,-
2025/04/07 01:04:11.7,五島列島近海,32.725,129.735,11,0.2,-
2025/04/07 01:04:25.2,宮城県沖,37.95166666666667,141.82666666666665,51,0.8,-
2025/04/07 01:06:29.1,山口県北部,34.45,131.58833333333334,28,0.5,-
2025/04/07 01:08:13.1,石垣島近海,23.736666666666668,123.935,27,1.5,-
2025/04/07 01:08:16.1,沖縄本島近海,25.903333333333332,126.895,11,2.4,-
2025/04/07 01:10:08.0,三陸沖,40.97666666666667,145.865,18,2.3,-
2025/04/07 01:10:41.5,和歌山県北部,34.16,135.27,5,-10.3,-
2025/04/07 01:17:43.3,上川地方中部,43.598333333333336,142.465,8,-10.1,-
2025/04/07 01:20:17.6,豊後水道,33.34166666666667,132.29166666666666,41,0.3,-
2025/04/07 01:22:12.0,静岡県中部,34.955,138.27166666666668,25,0,-
2025/04/07 01:28:05.0,熊本県天草・芦北地方,32.218333333333334,130.545,9,-10.1,-
2025/04/07 01:29:54.2,種子島近海,30.96,130.64166666666668,70,0.6,-
