地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2026/04/16,00:03:16.5,福島県沖,37°35.2′N,144°43.2′E,38 km,1.9,---
2026/04/16,00:09:46.2,佐賀県北部,33°17.1′N,129°52.5′E,11 km,0.5,---
2026/04/16,00:11:30.4,岩手県沖,39°44.7′N,142°19.9′E,7 km,1.1,---
2026/04/16,00:15:35.7,関東東方沖,35°25.9′N,142°21.2′E,27 km,1.0,---
2026/04/16,00:18:05.1,国後島付近,44°15.9′N,145°53.8′E,153 km,2.1,---
2026/04/16,00:18:39.2,青森県東方沖,41°09.6′N,142°38.3′E,30 km,0.9,---
2026/04/16,00:19:11.4,台湾付近,24°25.4′N,122°21.1′E,23 km,1.4,---
2026/04/16,00:26:29.7,西表島付近,24°26.9′N,123°53.3′E,0 km,0.2,---
2026/04/16,00:26:50.7,熊本県阿蘇地方,33°03.8′N,131°11.5′E,6 km,0.6,---
2026/04/16,00:27:36.2,東海道南方沖,33°20.6′N,138°24.9′E,292 km,2.7,---
2026/04/16,00:29:58.0,五島列島近海,32°43.2′N,129°42.7′E,9 km,1.2,---
2026/04/16,00:30:08.9,石川県能登地方,37°17.0′N,136°50.0′E,9 km,0.4,---
2026/04/16,00:32:50.2,千葉県南部,35°14.9′N,140°16.3′E,26 km,1.5,---
2026/04/16,00:34:12.7,静岡県西部,34°57.7′N,137°50.0′E,23 km,0.2,---
2026/04/16,00:39:21.4,茨城県沖,36°12.6′N,141°05.8′E,29 km,1.6,---
2026/04/16,00:47:40.9,奄美大島近海,28°38.3′N,129°40.4′E,27 km,1.0,---
2026/04/16,00:51:30.1,根室半島南東沖,43°01.1′N,146°06.1′E,27 km,1.0,---
2026/04/16,00:51:39.0,福島県沖,37°49.8′N,141°36.0′E,48 km,1.5,---
2026/04/16,00:53:59.8,福島県沖,37°30.1′N,144°43.1′E,40 km,2.1,---
2026/04/16,00:54:02.6,福島県沖,37°15.6′N,142°01.1′E,28 km,0.7,---
2026/04/16,00:54:44.7,岐阜県美濃東部,35°35.9′N,137°13.0′E,14 km,-0.3,---
2026/04/16,00:56:10.5,熊本県天草・芦北地方,32°14.4′N,130°26.1′E,7 km,0.1,---
2026/04/16,00:57:22.9,岡山県南部,34°45.0′N,133°26.8′E,19 km,0.8,---
2026/04/16,00:59:24.4,茨城県北部,36°37.8′N,140°37.1′E,8 km,1.0,---
2026/04/16,01:02:37.4,岩手県沖,39°27.9′N,142°37.3′E,28 km,2.1,---
2026/04/16,01:03:31.6,岩手県沖,39°44.4′N,142°20.5′E,8 km,1.5,---
2026/04/16,01:03:59.0,奄美大島近海,27°58.2′N,129°10.7′E,13 km,1.0,---
2026/04/16,01:04:31.4,西表島付近,24°03.9′N,123°33.4′E,22 km,0.7,---
2026/04/16,01:05:14.4,愛知県西部,34°51.5′N,137°02.4′E,12 km,0.5,---
