地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/07/06,00:02:15.3,宮古島近海,25°10.7′N,124°55.4′E,5 km,1.7,---
2024/07/06,00:02:48.9,福島県沖,37°07.4′N,142°23.0′E,6 km,1.6,---
2024/07/06,00:02:56.7,伊予灘,33°19.6′N,131°37.8′E,98 km,0.8,---
2024/07/06,00:04:50.4,石川県能登地方,37°13.7′N,136°49.5′E,10 km,0.9,---
2024/07/06,00:06:18.8,福島県沖,37°47.0′N,142°03.7′E,36 km,1.1,---
2024/07/06,00:07:15.1,福島県沖,37°49.1′N,141°36.3′E,48 km,0.8,---
2024/07/06,00:07:51.7,福島県沖,37°07.0′N,142°23.0′E,6 km,2.1,---
2024/07/06,00:10:01.6,能登半島沖,37°32.7′N,137°13.5′E,13 km,1.2,---
2024/07/06,00:12:22.0,福島県沖,37°46.7′N,142°04.2′E,37 km,1.1,---
2024/07/06,00:13:56.4,八丈島東方沖,33°41.0′N,140°26.7′E,52 km,2.8,---
2024/07/06,00:14:17.1,台湾付近,24°00.2′N,121°39.0′E,25 km,2.1,---
2024/07/06,00:16:45.7,宮古島近海,25°10.1′N,125°33.8′E,22 km,1.7,---
2024/07/06,00:17:26.3,能登半島沖,37°06.2′N,136°39.7′E,8 km,1.0,---
2024/07/06,00:18:54.0,福島県沖,37°50.9′N,141°40.8′E,56 km,0.6,---
2024/07/06,00:20:45.9,三陸沖,37°57.2′N,144°33.5′E,37 km,0.7,---
2024/07/06,00:21:35.6,青森県下北地方,41°22.0′N,141°10.4′E,9 km,0.5,---
2024/07/06,00:21:41.7,三陸沖,37°51.5′N,144°14.2′E,15 km,1.4,---
2024/07/06,00:23:59.4,福島県沖,37°08.2′N,142°18.9′E,9 km,1.9,---
2024/07/06,00:26:54.3,能登半島沖,37°31.7′N,137°12.3′E,11 km,0.9,---
2024/07/06,00:26:59.9,青森県東方沖,41°08.5′N,142°53.5′E,24 km,1.0,---
2024/07/06,00:28:10.5,奄美大島北東沖,29°01.1′N,130°43.2′E,64 km,1.8,---
2024/07/06,00:29:48.2,福島県沖,37°41.8′N,141°43.8′E,53 km,0.8,---
2024/07/06,00:30:31.9,能登半島沖,37°34.3′N,137°15.7′E,12 km,1.3,---
2024/07/06,00:33:33.2,茨城県北部,36°42.2′N,140°34.7′E,10 km,1.2,---
2024/07/06,00:33:51.0,岐阜県美濃中西部,35°35.2′N,136°30.4′E,10 km,-0.1,---
2024/07/06,00:38:46.3,石川県能登地方,37°28.3′N,137°19.0′E,11 km,0.4,---
2024/07/06,00:39:30.5,茨城県沖,36°29.7′N,141°12.9′E,20 km,0.8,---
2024/07/06,00:40:28.2,奄美大島近海,28°20.3′N,129°18.3′E,12 km,2.0,---
2024/07/06,00:40:47.3,長野県南部,35°52.5′N,137°37.7′E,8 km,0.4,---
2024/07/06,00:41:02.5,与那国島近海,24°10.1′N,123°16.9′E,27 km,1.2,---
2024/07/06,00:48:39.1,岩手県内陸南部,39°21.7′N,140°43.9′E,10 km,1.3,---
2024/07/06,00:51:59.2,福島県沖,37°48.1′N,141°38.6′E,49 km,1.1,---
2024/07/06,00:52:20.3,富山県東部,36°37.3′N,137°41.2′E,1 km,-0.1,---
2024/07/06,00:54:41.1,茨城県沖,36°14.2′N,141°42.7′E,8 km,1.0,---
2024/07/06,00:55:41.2,福島県沖,37°02.2′N,143°13.6′E,48 km,1.2,---
2024/07/06,00:56:24.3,福島県会津,37°22.9′N,139°24.2′E,4 km,0.0,---
2024/07/06,00:57:43.1,与那国島近海,24°57.9′N,123°11.1′E,120 km,1.6,---
2024/07/06,00:58:55.9,富山県東部,36°36.9′N,137°40.9′E,0 km,0.1,---
2024/07/06,01:00:34.9,茨城県沖,35°54.1′N,141°02.6′E,12 km,0.8,---
2024/07/06,01:01:53.3,千葉県東方沖,34°45.9′N,141°23.5′E,17 km,1.5,---
2024/07/06,01:01:56.8,沖縄本島近海,26°23.1′N,127°48.8′E,15 km,0.9,---
