地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/07/30,00:03:41.7,橘湾,32°37.5′N,130°00.5′E,13 km,-0.3,---
2024/07/30,00:04:31.8,茨城県沖,36°33.8′N,141°03.6′E,28 km,0.9,---
2024/07/30,00:05:04.7,トカラ列島近海,29°15.6′N,129°07.1′E,6 km,2.0,---
2024/07/30,00:05:18.3,十勝沖,41°15.4′N,143°56.6′E,23 km,2.9,---
2024/07/30,00:05:20.5,山梨県中・西部,35°15.7′N,138°25.7′E,20 km,0.7,---
2024/07/30,00:14:27.6,十勝沖,42°29.3′N,143°58.5′E,55 km,1.4,---
2024/07/30,00:15:01.9,佐賀県南部,32°59.8′N,130°12.8′E,10 km,0.4,---
2024/07/30,00:15:12.3,京都府南部,34°58.9′N,135°38.7′E,13 km,0.2,---
2024/07/30,00:15:28.9,トカラ列島近海,29°15.3′N,129°07.3′E,6 km,2.1,---
2024/07/30,00:16:28.4,福島県沖,36°51.9′N,141°22.3′E,10 km,1.2,---
2024/07/30,00:17:04.3,静岡県西部,34°47.9′N,137°52.8′E,31 km,1.3,---
2024/07/30,00:18:19.5,伊予灘,33°30.4′N,131°50.7′E,75 km,1.6,---
2024/07/30,00:20:29.0,和歌山県北部,34°04.9′N,135°12.1′E,6 km,0.3,---
2024/07/30,00:24:57.7,トカラ列島近海,29°14.7′N,129°08.0′E,9 km,2.1,---
2024/07/30,00:26:02.5,トカラ列島近海,29°15.7′N,129°06.5′E,0 km,2.4,---
2024/07/30,00:26:51.1,石川県能登地方,37°29.0′N,137°15.9′E,15 km,0.7,---
2024/07/30,00:30:45.9,福島県沖,37°18.2′N,144°52.1′E,44 km,2.2,---
2024/07/30,00:31:41.7,トカラ列島近海,29°15.1′N,129°06.8′E,6 km,2.0,---
2024/07/30,00:32:28.8,福島県会津,37°04.5′N,139°25.6′E,8 km,0.5,---
2024/07/30,00:35:14.3,トカラ列島近海,29°16.1′N,129°10.8′E,3 km,1.7,---
2024/07/30,00:37:40.8,三陸沖,37°54.7′N,144°27.1′E,28 km,1.6,---
2024/07/30,00:39:30.3,和歌山県北部,34°04.7′N,135°22.8′E,10 km,0.1,---
2024/07/30,00:41:28.6,天草灘,32°29.8′N,129°55.9′E,13 km,0.1,---
2024/07/30,00:42:14.1,青森県東方沖,40°45.0′N,143°15.4′E,9 km,不明,---
2024/07/30,00:44:01.5,鳥取県東部,35°21.2′N,134°14.3′E,6 km,2.5,---
2024/07/30,00:44:27.3,福島県会津,37°00.8′N,139°27.3′E,5 km,0.5,---
2024/07/30,00:46:15.9,トカラ列島近海,29°15.3′N,129°05.3′E,7 km,2.7,---
2024/07/30,00:48:08.6,福島県沖,37°51.5′N,141°37.4′E,49 km,0.9,---
2024/07/30,00:50:27.4,福島県会津,37°00.9′N,139°26.9′E,7 km,0.7,---
2024/07/30,00:53:09.6,佐賀県南部,32°59.8′N,130°12.8′E,10 km,0.9,---
2024/07/30,00:53:35.3,石川県能登地方,37°31.4′N,137°15.2′E,13 km,0.7,---
2024/07/30,00:55:52.5,栃木県南部,36°34.0′N,139°29.1′E,4 km,-0.3,---
2024/07/30,00:57:57.4,佐賀県南部,32°59.7′N,130°12.9′E,10 km,0.2,---
2024/07/30,00:58:57.0,福島県沖,37°30.5′N,141°29.0′E,6 km,1.1,---
2024/07/30,00:59:50.7,トカラ列島近海,29°18.0′N,129°09.3′E,6 km,2.3,---
2024/07/30,01:01:40.9,トカラ列島近海,29°16.1′N,129°07.1′E,1 km,2.3,---
2024/07/30,01:02:17.9,奄美大島近海,28°26.2′N,129°39.7′E,41 km,1.8,---
2024/07/30,01:02:43.5,トカラ列島近海,29°14.0′N,129°10.8′E,10 km,1.8,---
2024/07/30,01:04:23.0,三陸沖,39°25.2′N,143°40.0′E,14 km,2.0,---
2024/07/30,01:06:06.9,石川県能登地方,37°20.6′N,136°56.7′E,10 km,1.8,---
2024/07/30,01:07:47.0,福島県会津,37°04.2′N,139°25.6′E,7 km,0.8,---
2024/07/30,01:08:04.3,三陸沖,39°25.2′N,143°39.6′E,9 km,1.9,---
2024/07/30,01:09:28.5,沖縄本島近海,26°48.0′N,127°12.3′E,10 km,1.3,---
2024/07/30,01:09:44.8,福島県沖,37°41.4′N,141°32.8′E,53 km,1.5,---
2024/07/30,01:10:12.5,長野県南部,35°51.4′N,137°40.7′E,7 km,0.0,---
2024/07/30,01:17:23.1,長野県南部,35°56.3′N,137°35.6′E,7 km,-0.5,---
2024/07/30,01:20:56.7,豊後水道,33°12.5′N,132°17.2′E,38 km,0.6,---
2024/07/30,01:22:55.8,父島近海,26°11.1′N,141°57.2′E,126 km,4.1,---
2024/07/30,01:25:30.3,日向灘,32°08.8′N,131°36.6′E,48 km,5.1,---
2024/07/30,01:26:46.2,石川県能登地方,37°14.4′N,136°47.0′E,9 km,1.3,---
2024/07/30,01:27:50.5,宮城県沖,38°20.8′N,141°42.0′E,52 km,3.0,---
2024/07/30,01:28:36.3,千葉県東方沖,35°48.6′N,140°56.2′E,26 km,2.2,---
2024/07/30,01:31:43.2,石川県能登地方,37°10.4′N,136°46.7′E,6 km,不明,---
2024/07/30,01:33:26.9,長野県南部,35°52.8′N,137°42.0′E,10 km,-0.1,---
2024/07/30,01:34:48.1,沖縄本島近海,27°20.0′N,128°59.5′E,26 km,0.9,---
2024/07/30,01:34:54.8,岩手県内陸北部,40°09.0′N,141°10.7′E,11 km,0.4,---
2024/07/30,01:35:41.4,与那国島近海,23°37.2′N,123°02.1′E,55 km,2.2,---
2024/07/30,01:39:29.5,宮崎県北部平野部,32°15.0′N,131°32.1′E,49 km,0.1,---
2024/07/30,01:42:14.1,和歌山県北部,33°50.1′N,135°18.9′E,22 km,1.2,---
2024/07/30,01:46:34.9,福島県会津,37°00.8′N,139°26.8′E,6 km,-0.3,---
2024/07/30,01:47:37.1,福井県嶺北,36°03.7′N,136°23.5′E,6 km,0.2,---
2024/07/30,01:49:47.2,三陸沖,40°09.4′N,143°22.2′E,8 km,1.3,---
2024/07/30,01:54:38.6,愛知県東部,34°50.2′N,137°31.1′E,34 km,0.4,---
2024/07/30,01:55:54.5,青森県東方沖,40°46.6′N,142°15.7′E,49 km,1.2,---
2024/07/30,01:57:07.5,日向灘,32°09.2′N,131°36.3′E,50 km,0.7,---
2024/07/30,01:57:41.8,十勝地方南部,42°31.3′N,142°55.9′E,97 km,0.8,---
2024/07/30,01:58:50.6,三陸沖,39°27.2′N,143°32.7′E,14 km,1.9,---
2024/07/30,02:00:36.1,安芸灘,33°57.9′N,132°23.3′E,47 km,0.8,---
2024/07/30,02:02:09.7,日向灘,32°07.1′N,131°37.1′E,50 km,-0.2,---
2024/07/30,02:04:06.8,岩手県沖,39°37.6′N,142°06.1′E,46 km,0.6,---
2024/07/30,02:04:15.0,京都府南部,34°59.5′N,135°37.4′E,12 km,1.5,---
2024/07/30,02:04:25.0,福島県会津,37°04.1′N,139°25.9′E,7 km,0.7,---
2024/07/30,02:04:29.7,日向灘,32°09.1′N,131°36.0′E,47 km,0.8,---
2024/07/30,02:07:16.1,福井県嶺北,35°44.6′N,136°10.3′E,10 km,2.4,---
2024/07/30,02:07:19.8,長野県南部,35°54.1′N,137°38.3′E,7 km,0.6,---
2024/07/30,02:07:30.2,三陸沖,39°25.4′N,143°40.4′E,16 km,2.2,---
2024/07/30,02:07:34.0,関東東方沖,35°56.4′N,142°24.7′E,7 km,1.8,---
2024/07/30,02:08:35.5,石川県能登地方,37°28.1′N,137°10.0′E,11 km,2.7,---
2024/07/30,02:09:06.1,和歌山県北部,33°51.8′N,135°21.7′E,49 km,0.5,---
2024/07/30,02:10:50.6,秋田県内陸北部,39°55.8′N,140°27.8′E,2 km,不明,---
2024/07/30,02:12:59.1,大隅半島東方沖,31°34.3′N,131°27.3′E,38 km,1.6,---
2024/07/30,02:13:41.2,岩手県内陸北部,40°08.8′N,141°10.8′E,10 km,0.5,---
2024/07/30,02:14:40.9,薩摩半島西方沖,31°14.5′N,129°57.2′E,0 km,0.7,---
2024/07/30,02:15:23.0,日向灘,32°07.0′N,131°37.4′E,49 km,0.4,---
2024/07/30,02:17:41.1,福井県嶺北,35°44.5′N,136°10.2′E,9 km,0.5,---
2024/07/30,02:18:15.3,宮古島近海,24°44.9′N,125°14.2′E,45 km,2.7,---
2024/07/30,02:22:03.7,三宅島近海,34°32.8′N,139°41.6′E,20 km,0.6,---
2024/07/30,02:26:54.9,千葉県南部,35°15.2′N,140°05.6′E,16 km,1.0,---
2024/07/30,02:27:22.7,福島県沖,37°44.6′N,142°26.1′E,20 km,1.4,---
2024/07/30,02:33:07.8,日向灘,32°08.9′N,131°37.3′E,48 km,0.5,---
2024/07/30,02:33:26.0,三陸沖,39°26.3′N,143°38.9′E,5 km,不明,---
2024/07/30,02:38:12.2,三陸沖,39°25.3′N,143°40.0′E,8 km,1.7,---
2024/07/30,02:38:58.5,鳥取県東部,35°21.2′N,134°14.5′E,7 km,0.9,---
2024/07/30,02:44:41.9,三陸沖,39°31.1′N,144°40.1′E,24 km,1.3,---
2024/07/30,02:44:57.8,岩手県内陸南部,39°13.7′N,140°56.1′E,97 km,0.6,---
2024/07/30,02:46:05.1,奈良県,34°40.7′N,135°41.4′E,11 km,0.3,---
2024/07/30,02:46:45.7,茨城県沖,36°46.4′N,140°56.1′E,55 km,0.3,---
2024/07/30,02:47:34.5,日向灘,32°07.4′N,131°36.9′E,48 km,0.0,---
2024/07/30,02:49:20.1,トカラ列島近海,29°15.4′N,129°07.1′E,8 km,1.7,---
2024/07/30,02:50:39.0,奄美大島近海,28°35.7′N,129°35.6′E,17 km,2.8,---
2024/07/30,02:50:56.9,奄美大島近海,28°35.7′N,129°35.6′E,16 km,2.6,---
2024/07/30,02:53:34.7,日向灘,32°06.4′N,131°37.8′E,47 km,0.0,---
2024/07/30,02:55:21.9,能登半島沖,37°06.4′N,136°43.7′E,7 km,0.5,---
2024/07/30,02:56:03.8,能登半島沖,37°37.6′N,137°18.8′E,10 km,1.6,---
2024/07/30,02:59:00.4,日向灘,32°08.8′N,131°36.5′E,47 km,0.7,---
2024/07/30,03:02:22.3,茨城県沖,36°20.5′N,141°31.3′E,47 km,1.1,---
2024/07/30,03:04:55.1,千葉県東方沖,35°46.8′N,140°53.2′E,12 km,0.5,---
2024/07/30,03:04:57.5,青森県西方沖,40°42.5′N,139°01.2′E,27 km,1.8,---
2024/07/30,03:05:18.0,長野県南部,35°51.1′N,137°39.4′E,7 km,0.9,---
2024/07/30,03:06:19.6,千葉県東方沖,35°00.5′N,141°16.9′E,14 km,1.3,---
2024/07/30,03:10:04.9,福島県沖,37°49.5′N,141°44.5′E,54 km,1.0,---
2024/07/30,03:10:24.0,静岡県西部,35°02.0′N,137°45.6′E,16 km,0.1,---
2024/07/30,03:11:05.6,宮崎県北部平野部,32°34.1′N,131°30.9′E,12 km,-0.2,---
2024/07/30,03:12:41.1,天草灘,32°25.9′N,129°40.9′E,10 km,0.5,---
2024/07/30,03:13:42.5,豊後水道,33°24.9′N,132°13.5′E,46 km,1.5,---
2024/07/30,03:14:50.4,福島県沖,37°14.6′N,141°30.9′E,18 km,1.2,---
2024/07/30,03:16:14.3,長野県中部,36°26.2′N,138°01.8′E,8 km,-0.4,---
2024/07/30,03:16:39.5,長野県中部,36°25.8′N,138°01.1′E,7 km,0.8,---
2024/07/30,03:18:09.5,神奈川県西部,35°13.3′N,139°01.5′E,6 km,-0.2,---
2024/07/30,03:18:51.0,長野県南部,35°53.8′N,138°01.6′E,11 km,-0.1,---
2024/07/30,03:21:46.6,八丈島東方沖,33°42.8′N,140°35.5′E,52 km,1.5,---
2024/07/30,03:23:48.0,日向灘,32°06.9′N,131°37.3′E,49 km,-0.1,---
2024/07/30,03:25:40.9,日向灘,32°06.7′N,131°54.3′E,19 km,0.4,---
2024/07/30,03:26:05.6,鹿児島県薩摩地方,31°44.6′N,130°40.8′E,127 km,1.1,---
2024/07/30,03:26:54.7,トカラ列島近海,29°15.9′N,129°07.7′E,6 km,2.1,---
2024/07/30,03:31:06.3,山梨県東部・富士五湖,35°25.5′N,138°37.0′E,14 km,0.6,---
2024/07/30,03:34:08.9,石川県能登地方,37°11.2′N,136°46.1′E,2 km,0.5,---
2024/07/30,03:34:23.2,山形県沖,39°13.8′N,139°23.6′E,191 km,1.8,---
2024/07/30,03:36:52.5,茨城県沖,36°20.2′N,141°13.0′E,26 km,0.9,---
2024/07/30,03:42:36.3,三陸沖,38°56.3′N,142°49.5′E,5 km,1.5,---
2024/07/30,03:46:13.4,愛媛県南予,33°07.4′N,132°30.7′E,33 km,0.6,---
2024/07/30,03:47:36.3,トカラ列島近海,29°16.3′N,129°08.4′E,9 km,2.0,---
2024/07/30,03:47:38.9,三陸沖,39°24.2′N,143°36.8′E,11 km,1.4,---
2024/07/30,03:48:50.2,長野県中部,36°15.1′N,137°53.1′E,7 km,0.1,---
2024/07/30,03:48:53.0,和歌山県北部,34°08.5′N,135°08.1′E,8 km,-0.3,---
2024/07/30,03:53:16.5,三陸沖,39°24.6′N,143°37.2′E,11 km,1.4,---
2024/07/30,03:55:04.9,日向灘,32°07.6′N,131°38.2′E,48 km,0.1,---
2024/07/30,03:55:13.3,福島県会津,37°04.1′N,139°26.0′E,7 km,0.5,---
2024/07/30,03:55:47.3,岐阜県美濃中西部,35°25.5′N,136°46.3′E,8 km,-0.1,---
2024/07/30,03:57:46.6,長野県中部,36°08.7′N,137°48.2′E,3 km,-0.2,---
2024/07/30,04:00:38.7,和歌山県北部,34°00.0′N,135°29.4′E,54 km,0.1,---
2024/07/30,04:01:18.0,紀伊水道,33°50.6′N,134°59.4′E,11 km,1.3,---
2024/07/30,04:03:15.5,岩手県内陸北部,40°11.2′N,141°08.7′E,10 km,0.5,---
2024/07/30,04:03:20.4,熊本県球磨地方,32°10.6′N,131°03.2′E,107 km,1.4,---
2024/07/30,04:05:13.7,石川県能登地方,37°09.8′N,136°48.5′E,10 km,1.2,---
2024/07/30,04:05:59.4,石川県能登地方,37°25.5′N,137°07.5′E,10 km,1.2,---
2024/07/30,04:07:11.6,日向灘,32°08.7′N,131°36.9′E,46 km,0.2,---
2024/07/30,04:07:39.5,山口県北部,34°19.6′N,131°17.2′E,15 km,1.7,---
2024/07/30,04:08:10.2,石川県能登地方,37°09.8′N,136°48.6′E,11 km,1.0,---
2024/07/30,04:08:47.8,福井県嶺北,35°44.5′N,136°10.3′E,10 km,2.1,---
2024/07/30,04:10:33.2,八丈島東方沖,33°44.8′N,140°42.7′E,44 km,1.2,---
2024/07/30,04:13:31.8,能登半島沖,37°31.7′N,137°12.7′E,13 km,0.9,---
2024/07/30,04:16:42.5,石川県能登地方,37°27.4′N,137°11.5′E,13 km,1.1,---
2024/07/30,04:21:25.2,長野県北部,36°39.5′N,138°14.5′E,7 km,0.1,---
2024/07/30,04:22:38.4,和歌山県北部,34°04.9′N,135°11.8′E,7 km,0.0,---
2024/07/30,04:23:28.5,伊豆半島東方沖,34°53.9′N,139°15.1′E,13 km,1.6,---
2024/07/30,04:24:09.3,宮崎県北部山沿い,32°33.8′N,131°30.8′E,12 km,0.6,---
2024/07/30,04:27:52.2,宮古島近海,24°54.4′N,124°33.2′E,70 km,1.2,---
2024/07/30,04:32:32.0,茨城県沖,36°03.5′N,141°45.5′E,15 km,0.7,---
2024/07/30,04:33:01.3,トカラ列島近海,29°14.7′N,129°07.6′E,8 km,2.0,---
2024/07/30,04:33:23.0,沖縄本島近海,25°03.2′N,128°13.7′E,76 km,2.7,---
2024/07/30,04:34:57.1,茨城県沖,36°06.0′N,142°09.2′E,3 km,0.8,---
2024/07/30,04:35:58.1,石垣島近海,24°08.2′N,124°24.8′E,30 km,1.3,---
2024/07/30,04:36:23.8,鳥取県西部,35°19.1′N,133°18.9′E,10 km,0.5,---
2024/07/30,04:40:57.7,静岡県中部,34°56.2′N,138°19.5′E,30 km,0.4,---
2024/07/30,04:41:59.9,有明海,32°47.3′N,130°33.0′E,8 km,0.3,---
2024/07/30,04:46:46.8,沖縄本島近海,25°02.7′N,128°14.5′E,65 km,3.2,---
2024/07/30,04:46:55.3,北海道北西沖,44°28.0′N,141°30.5′E,9 km,1.1,---
2024/07/30,04:51:17.0,宮崎県北部平野部,32°34.3′N,131°31.0′E,11 km,-0.1,---
2024/07/30,04:54:04.2,トカラ列島近海,29°15.0′N,129°06.0′E,1 km,不明,---
2024/07/30,04:59:51.2,岩手県沖,39°48.8′N,142°20.8′E,14 km,2.4,---
2024/07/30,05:01:27.6,日向灘,32°02.6′N,131°41.4′E,32 km,0.4,---
2024/07/30,05:07:04.3,日向灘,32°10.1′N,131°38.5′E,52 km,0.2,---
2024/07/30,05:08:19.1,トカラ列島近海,29°16.3′N,129°06.6′E,10 km,3.4,---
2024/07/30,05:08:56.4,鳥取県中部,35°25.7′N,133°50.2′E,6 km,-0.2,---
2024/07/30,05:12:04.6,西表島付近,24°09.0′N,123°44.5′E,19 km,0.7,---
2024/07/30,05:13:47.0,山梨県中・西部,35°15.9′N,138°25.7′E,21 km,0.2,---
2024/07/30,05:15:08.4,三陸沖,39°25.2′N,143°36.5′E,4 km,1.3,---
2024/07/30,05:16:34.1,兵庫県南東部,34°46.9′N,135°06.5′E,11 km,0.9,---
2024/07/30,05:24:06.6,奄美大島近海,27°01.6′N,130°18.8′E,45 km,2.1,---
2024/07/30,05:28:45.8,和歌山県北部,33°53.2′N,135°24.7′E,50 km,0.5,---
2024/07/30,05:28:52.8,宮城県沖,37°58.6′N,141°55.2′E,43 km,1.2,---
2024/07/30,05:29:16.0,富山湾,37°25.4′N,137°16.1′E,14 km,1.4,---
2024/07/30,05:30:49.7,薩摩半島西方沖,31°14.9′N,129°56.5′E,2 km,1.2,---
2024/07/30,05:31:33.9,群馬県南部,36°34.2′N,139°22.8′E,4 km,0.7,---
2024/07/30,05:33:54.7,岩手県内陸北部,40°08.9′N,141°10.6′E,11 km,0.5,---
2024/07/30,05:34:05.3,福島県沖,37°24.5′N,141°54.9′E,36 km,1.3,---
2024/07/30,05:36:59.4,佐渡付近,37°46.9′N,138°05.2′E,19 km,0.8,---
2024/07/30,05:37:15.2,福島県沖,37°40.0′N,141°36.7′E,55 km,1.6,---
2024/07/30,05:38:26.0,三陸沖,40°35.9′N,145°22.6′E,17 km,1.4,---
2024/07/30,05:51:31.6,房総半島南方沖,34°00.1′N,140°20.7′E,17 km,1.2,---
2024/07/30,05:54:04.5,福島県沖,36°51.3′N,140°52.9′E,82 km,0.9,---
2024/07/30,05:57:34.8,岩手県内陸北部,40°09.2′N,141°11.0′E,11 km,0.4,---
2024/07/30,05:57:36.1,神奈川県西部,35°18.7′N,139°05.2′E,17 km,0.0,---
2024/07/30,05:58:52.1,福島県沖,37°37.9′N,142°07.4′E,32 km,1.2,---
2024/07/30,06:00:16.4,熊本県天草・芦北地方,32°30.5′N,130°33.5′E,9 km,0.2,---
2024/07/30,06:01:39.0,徳島県南部,33°49.9′N,134°34.0′E,12 km,0.7,---
2024/07/30,06:02:31.5,根室地方北部,43°56.4′N,145°01.2′E,10 km,0.8,---
2024/07/30,06:05:55.1,岩手県沖,39°27.0′N,142°21.3′E,36 km,0.8,---
2024/07/30,06:06:09.6,福島県沖,37°36.2′N,141°20.6′E,83 km,1.0,---
2024/07/30,06:08:25.1,福島県沖,37°50.8′N,141°47.0′E,26 km,1.6,---
2024/07/30,06:10:00.3,三陸沖,39°25.0′N,143°33.4′E,11 km,1.4,---
2024/07/30,06:10:46.4,宮城県沖,38°24.0′N,142°12.0′E,31 km,3.6,---
2024/07/30,06:12:38.1,薩摩半島西方沖,31°15.0′N,129°56.7′E,12 km,1.0,---
2024/07/30,06:14:42.0,和歌山県北部,33°51.2′N,135°19.1′E,20 km,0.2,---
2024/07/30,06:17:25.2,石川県能登地方,37°12.7′N,136°52.2′E,12 km,0.6,---
2024/07/30,06:18:02.2,福島県沖,37°08.5′N,143°36.4′E,27 km,1.3,---
2024/07/30,06:19:14.2,大阪府南部,34°24.2′N,135°21.5′E,8 km,0.0,---
2024/07/30,06:19:46.9,福島県沖,37°15.6′N,141°58.3′E,30 km,1.2,---
2024/07/30,06:20:00.8,周防灘,33°54.5′N,131°19.0′E,11 km,1.0,---
2024/07/30,06:22:26.4,三陸沖,39°25.0′N,143°33.8′E,11 km,1.4,---
2024/07/30,06:23:39.1,福島県沖,37°38.7′N,141°31.6′E,56 km,3.7,---
2024/07/30,06:27:07.2,鹿児島県薩摩地方,31°49.7′N,130°48.6′E,4 km,1.0,---
2024/07/30,06:27:41.2,宮城県沖,37°52.2′N,141°45.3′E,63 km,2.0,---
2024/07/30,06:28:42.3,日向灘,32°08.8′N,131°37.8′E,49 km,0.9,---
2024/07/30,06:30:46.5,茨城県北部,36°30.9′N,140°37.0′E,55 km,3.0,---
2024/07/30,06:33:58.6,千葉県東方沖,35°07.4′N,141°24.1′E,33 km,1.4,---
2024/07/30,06:34:57.4,福島県沖,37°25.2′N,141°53.3′E,37 km,1.3,---
2024/07/30,06:37:07.9,釧路沖,42°57.6′N,145°17.3′E,65 km,1.9,---
2024/07/30,06:40:35.2,石川県能登地方,37°13.8′N,136°46.8′E,9 km,0.7,---
2024/07/30,06:40:52.7,日向灘,32°06.4′N,131°36.8′E,50 km,0.5,---
2024/07/30,06:43:17.8,和歌山県南部,33°47.7′N,135°45.0′E,17 km,1.4,---
2024/07/30,06:46:44.4,紀伊水道,33°52.6′N,135°00.3′E,41 km,0.7,---
2024/07/30,06:47:22.6,福島県会津,37°03.9′N,139°25.9′E,6 km,-0.2,---
2024/07/30,06:48:53.0,千葉県東方沖,35°47.8′N,140°58.6′E,24 km,0.9,---
2024/07/30,06:49:10.0,沖縄本島近海,27°02.0′N,128°45.3′E,22 km,0.5,---
2024/07/30,06:52:37.0,三陸沖,39°21.7′N,142°58.5′E,5 km,1.3,---
2024/07/30,06:54:05.0,八丈島東方沖,33°45.3′N,140°43.2′E,45 km,1.1,---
2024/07/30,06:54:44.5,宮城県沖,38°03.8′N,141°37.1′E,58 km,1.1,---
2024/07/30,06:54:50.8,愛媛県南予,33°23.8′N,132°30.5′E,39 km,0.6,---
2024/07/30,06:55:43.8,宮城県沖,38°48.2′N,142°23.8′E,36 km,1.8,---
2024/07/30,06:56:04.6,奄美大島近海,28°06.5′N,130°23.9′E,26 km,不明,---
2024/07/30,06:56:47.9,茨城県沖,36°33.7′N,141°43.7′E,17 km,1.4,---
2024/07/30,06:57:42.3,宮古島近海,25°08.5′N,124°46.9′E,84 km,1.8,---
2024/07/30,06:59:11.2,宮城県北部,38°43.6′N,141°33.9′E,54 km,0.5,---
2024/07/30,06:59:49.6,茨城県北部,36°46.6′N,140°34.5′E,7 km,0.9,---
2024/07/30,07:02:35.8,天草灘,32°33.4′N,130°01.7′E,14 km,0.1,---
2024/07/30,07:03:45.3,宮城県沖,38°59.6′N,142°27.7′E,23 km,1.4,---
2024/07/30,07:04:55.5,東京都多摩東部,35°34.9′N,139°28.0′E,27 km,0.8,---
2024/07/30,07:07:09.8,奄美大島近海,28°06.2′N,130°23.9′E,26 km,不明,---
2024/07/30,07:07:25.2,岩手県内陸北部,40°08.6′N,141°10.2′E,11 km,0.2,---
2024/07/30,07:09:57.5,十勝沖,42°03.4′N,144°10.5′E,31 km,2.2,---
2024/07/30,07:13:07.8,関東東方沖,36°23.7′N,143°02.3′E,26 km,1.5,---
2024/07/30,07:19:01.8,福島県沖,37°50.1′N,141°40.0′E,56 km,0.9,---
2024/07/30,07:19:19.1,京都府南部,35°05.7′N,135°35.9′E,12 km,1.0,---
2024/07/30,07:19:58.9,千葉県南東沖,34°36.0′N,139°49.3′E,22 km,1.0,---
2024/07/30,07:22:24.2,秋田県内陸北部,39°58.3′N,140°33.6′E,4 km,1.7,---
2024/07/30,07:24:49.3,トカラ列島近海,28°25.6′N,128°44.6′E,61 km,2.4,---
2024/07/30,07:25:16.3,石川県能登地方,37°21.8′N,137°00.6′E,8 km,0.7,---
2024/07/30,07:25:28.0,和歌山県北部,34°12.6′N,135°09.9′E,5 km,-0.2,---
2024/07/30,07:25:38.5,石川県能登地方,37°19.6′N,136°53.3′E,10 km,0.6,---
2024/07/30,07:25:53.2,和歌山県北部,34°06.0′N,135°15.1′E,6 km,0.3,---
2024/07/30,07:26:08.5,三陸沖,39°24.7′N,143°37.4′E,13 km,1.5,---
2024/07/30,07:27:20.4,三陸沖,39°25.1′N,143°37.4′E,8 km,1.7,---
2024/07/30,07:27:24.8,千葉県東方沖,35°52.9′N,140°53.3′E,35 km,1.3,---
2024/07/30,07:28:21.2,栃木県北部,36°38.4′N,139°27.7′E,8 km,-0.3,---
2024/07/30,07:31:10.3,長野県南部,35°54.5′N,137°36.8′E,6 km,0.6,---
