地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/12/19,00:00:04.0,長野県北部,36°47.0′N,137°49.7′E,8 km,0.1,---
2023/12/19,00:00:06.4,和歌山県北部,34°00.6′N,135°14.2′E,8 km,0.2,---
2023/12/19,00:02:33.3,熊本県阿蘇地方,33°07.9′N,131°10.0′E,8 km,0.3,---
2023/12/19,00:03:36.6,福島県沖,37°49.8′N,141°36.4′E,49 km,1.5,---
2023/12/19,00:05:04.7,熊本県熊本地方,32°48.4′N,130°37.5′E,15 km,0.6,---
2023/12/19,00:11:34.2,栃木県南部,36°20.7′N,139°37.2′E,75 km,0.3,---
2023/12/19,00:12:19.7,千葉県北東部,35°54.7′N,140°25.5′E,40 km,0.5,---
2023/12/19,00:13:06.4,鹿児島県薩摩地方,31°19.9′N,130°33.3′E,5 km,0.5,---
2023/12/19,00:14:37.6,栃木県北部,36°55.4′N,139°43.9′E,5 km,-0.1,---
2023/12/19,00:17:12.2,岩手県沖,39°27.0′N,142°22.5′E,36 km,0.7,---
2023/12/19,00:19:03.6,宮城県沖,38°58.7′N,142°00.1′E,50 km,2.7,---
2023/12/19,00:21:22.1,福島県沖,37°45.2′N,141°35.8′E,56 km,1.7,---
2023/12/19,00:21:36.7,紀伊水道,34°02.9′N,135°06.8′E,5 km,0.3,---
2023/12/19,00:22:38.8,茨城県北部,36°48.8′N,140°31.7′E,7 km,不明,---
2023/12/19,00:29:23.9,熊本県熊本地方,32°33.1′N,130°41.4′E,9 km,0.6,---
2023/12/19,00:31:49.6,福島県沖,37°21.9′N,141°56.6′E,38 km,1.4,---
2023/12/19,00:32:23.8,長野県中部,36°11.2′N,138°03.0′E,9 km,-0.1,---
2023/12/19,00:33:57.0,山形県沖,38°53.1′N,138°46.9′E,20 km,3.0,---
2023/12/19,00:34:17.4,福島県沖,37°10.1′N,141°59.8′E,27 km,1.2,---
2023/12/19,00:36:38.5,薩摩半島西方沖,31°48.7′N,129°09.6′E,12 km,1.2,---
2023/12/19,00:38:40.8,岩手県内陸南部,39°02.2′N,140°51.8′E,9 km,0.9,---
2023/12/19,00:39:33.9,紀伊水道,33°41.7′N,135°05.9′E,37 km,0.9,---
2023/12/19,00:40:11.9,茨城県南部,36°13.7′N,139°58.1′E,53 km,0.5,---
2023/12/19,00:42:32.9,橘湾,32°39.5′N,130°03.2′E,16 km,0.3,---
2023/12/19,00:42:59.5,奈良県,34°41.3′N,135°42.1′E,6 km,0.5,---
2023/12/19,00:44:00.4,四国沖,33°33.7′N,134°57.7′E,33 km,0.8,---
2023/12/19,00:50:43.2,青森県東方沖,41°06.8′N,142°55.6′E,24 km,1.6,---
2023/12/19,00:53:45.8,三重県南東沖,33°43.3′N,137°00.2′E,387 km,2.8,---
2023/12/19,00:58:06.2,千葉県北西部,35°37.7′N,140°07.7′E,67 km,1.0,---
2023/12/19,01:00:18.2,紀伊水道,34°03.3′N,135°05.9′E,7 km,0.0,---
2023/12/19,01:02:27.8,高知県東部,33°26.8′N,134°05.5′E,11 km,0.4,---
2023/12/19,01:09:23.8,奄美大島北東沖,29°08.1′N,129°47.6′E,62 km,1.6,---
2023/12/19,01:10:19.0,岩手県沖,39°33.2′N,142°50.1′E,7 km,2.0,---
2023/12/19,01:13:41.1,和歌山県北部,34°01.4′N,135°10.5′E,7 km,0.5,---
2023/12/19,01:15:34.5,千葉県東方沖,35°38.7′N,140°47.0′E,45 km,2.2,---
2023/12/19,01:24:16.8,香川県西部,34°06.1′N,133°48.6′E,11 km,0.7,---
2023/12/19,01:26:46.4,神奈川県西部,35°10.8′N,139°06.6′E,13 km,0.8,---
2023/12/19,01:27:00.5,トカラ列島近海,29°58.2′N,129°57.8′E,13 km,不明,---
2023/12/19,01:27:29.8,宮城県北部,38°55.2′N,140°52.2′E,5 km,0.0,---
