地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度１
1945年01月,日時分不明データ,不明,不明,不明,不明,震度２
1945年01月,日時分不明データ,不明,不明,不明,不明,震度２
1945年01月,日時分不明データ,不明,不明,不明,不明,震度２
1945年01月,日時分不明データ,不明,不明,不明,不明,震度２
1945年01月,日時分不明データ,不明,不明,不明,不明,震度３
1945年01月,日時分不明データ,不明,不明,不明,不明,震度３
1945年01月,日時分不明データ,不明,不明,不明,不明,震度３
1945/01/31,22:25,詳細不明,33°57.0′N,130°56.0′E,0 km,不明,震度１
1945/01/31,10:44:14.1,東京湾,35°31.9′N,139°56.1′E,65 km,不明,震度１
1945/01/31,05:56:30.2,伊勢湾,34°43.5′N,136°51.3′E,0 km,3.3,震度１
1945/01/31,05:26:00.1,三河湾,34°39.3′N,137°02.7′E,0 km,3.9,震度１
