地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1945年12月,日時分不明データ,不明,不明,不明,不明,不明
1945年12月,日時分不明データ,不明,不明,不明,不明,不明
1945年12月,日時分不明データ,不明,不明,不明,不明,不明
1945年12月,日時分不明データ,不明,不明,不明,不明,震度１
1945/12/31,17:04:02.5,愛媛県南予,33°16.3′N,132°37.3′E,2 km,4.6,震度１
1945/12/30,13:46,詳細不明,34°51.0′N,136°28.0′E,0 km,不明,震度１
1945/12/30,13:45:25.1,三重県南部,33°44.6′N,136°00.2′E,61 km,4.8,震度２
1945/12/30,13:06,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1945/12/30,12:59,詳細不明,34°44.0′N,136°31.0′E,0 km,不明,震度１
1945/12/28,00:45,詳細不明,39°39.0′N,141°58.0′E,0 km,不明,震度１
1945/12/28,00:12:55.5,茨城県南部,36°01.2′N,139°56.1′E,37 km,4.1,震度２
1945/12/26,21:24:51.9,埼玉県南部,35°55.8′N,139°49.6′E,41 km,3.9,震度１
1945/12/26,14:20,詳細不明,32°01.0′N,130°12.0′E,0 km,不明,震度１
1945/12/26,10:14,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1945/12/26,09:24,詳細不明,36°44.0′N,139°30.0′E,0 km,不明,震度１
1945/12/26,05:42,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度２
1945/12/22,16:56:35.7,三重県南東沖,33°42.7′N,136°22.1′E,57 km,不明,震度１
1945/12/21,18:21,詳細不明,36°13.0′N,140°06.0′E,0 km,不明,震度２
1945/12/20,16:14,詳細不明,39°39.0′N,141°58.0′E,0 km,不明,震度１
1945/12/20,10:24:01.1,伊勢湾,34°37.4′N,136°52.8′E,0 km,3.1,震度１
1945/12/20,08:33:41.0,日高地方中部,42°43.3′N,142°39.7′E,58 km,不明,震度１
1945/12/18,00:03:38.5,青森県東方沖,41°09.1′N,142°32.1′E,11 km,5.4,震度１
1945/12/17,03:27,詳細不明,36°13.0′N,140°06.0′E,0 km,不明,震度１
1945/12/16,15:34,詳細不明,34°51.0′N,136°28.0′E,0 km,不明,震度１
1945/12/16,03:25:47.0,渡島地方東部,41°59.7′N,140°53.6′E,24 km,不明,震度１
1945/12/14,17:53,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度２
1945/12/13,01:54:06.2,鹿児島湾,31°18.0′N,130°40.8′E,133 km,不明,震度１
1945/12/13,00:33:28.1,岩手県沖,39°47.4′N,142°01.1′E,101 km,4.8,震度３
1945/12/10,22:22:18.4,茨城県北部,36°34.8′N,140°18.1′E,70 km,不明,震度１
1945/12/10,12:42:11.8,薩摩半島西方沖,31°13.4′N,129°05.6′E,3 km,5.6,震度２
1945/12/10,12:09,詳細不明,34°42.0′N,137°43.0′E,0 km,不明,震度１
1945/12/09,16:02,詳細不明,35°29.0′N,134°14.0′E,0 km,不明,震度２
1945/12/09,09:40:51.7,千葉県北東部,35°43.8′N,140°47.7′E,0 km,4.5,震度２
1945/12/09,04:34,詳細不明,35°01.0′N,135°44.0′E,0 km,不明,震度１
1945/12/07,07:36,詳細不明,42°59.0′N,144°24.0′E,0 km,不明,震度１
1945/12/06,17:39,詳細不明,42°59.0′N,144°24.0′E,0 km,不明,震度１
1945/12/06,16:25,詳細不明,34°04.0′N,136°12.0′E,0 km,不明,震度１
1945/12/06,11:12,詳細不明,32°01.0′N,130°12.0′E,0 km,不明,震度２
1945/12/05,13:33,詳細不明,36°14.0′N,140°12.0′E,0 km,不明,震度１
1945/12/05,02:46:23.6,茨城県沖,36°29.1′N,141°07.9′E,36 km,4.1,震度１
1945/12/04,13:35:22.2,千葉県東方沖,35°21.4′N,140°46.7′E,0 km,4.9,震度１
1945/12/04,13:19:53.8,和歌山県南方沖,33°13.6′N,135°14.6′E,8 km,4.5,震度１
1945/12/03,15:38,詳細不明,40°31.0′N,141°32.0′E,0 km,不明,震度１
1945/12/02,19:23:53.3,茨城県北部,36°15.4′N,140°27.5′E,68 km,不明,震度１
1945/12/01,21:15:04.2,栃木県南部,36°15.9′N,139°44.1′E,35 km,不明,震度１
1945/12/01,21:10:34.3,新潟県下越沖,38°27.6′N,139°04.6′E,165 km,5.0,震度２
1945/12/01,00:40,詳細不明,42°59.0′N,144°24.0′E,0 km,不明,震度１
1945年11月,日時分不明データ,不明,不明,不明,不明,震度１
1945/11/30,09:30:14.2,岩手県内陸北部,40°00.9′N,141°10.9′E,46 km,不明,震度３
1945/11/29,12:09,詳細不明,35°29.0′N,134°14.0′E,0 km,不明,震度２
1945/11/27,12:04,詳細不明,42°54.0′N,140°46.0′E,0 km,不明,震度１
1945/11/27,11:39,詳細不明,32°01.0′N,130°12.0′E,0 km,不明,震度１
1945/11/26,19:47,詳細不明,43°20.0′N,145°35.0′E,0 km,不明,震度１
1945/11/26,13:33,詳細不明,39°39.0′N,141°58.0′E,0 km,不明,震度１
1945/11/25,19:28:36.4,青森県三八上北地方,40°31.9′N,141°26.5′E,0 km,不明,震度２
1945/11/23,22:55,詳細不明,30°23.0′N,130°40.0′E,0 km,不明,震度１
1945/11/23,07:05,詳細不明,36°15.0′N,137°58.0′E,0 km,不明,震度２
1945/11/21,15:44:14.5,苫小牧沖,42°08.7′N,141°43.6′E,0 km,不明,震度１
1945/11/21,12:43,詳細不明,34°27.0′N,133°15.0′E,0 km,不明,震度１
1945/11/21,07:09:57.5,茨城県南部,36°15.7′N,140°01.3′E,65 km,3.7,震度２
1945/11/20,10:17,詳細不明,31°55.0′N,131°25.0′E,0 km,不明,震度１
1945/11/19,04:39,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1945/11/19,02:47,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1945/11/18,03:42:48.5,三河湾,34°48.0′N,136°59.7′E,6 km,4.8,震度１
1945/11/18,01:08:16.8,石狩湾,43°28.2′N,140°42.2′E,284 km,5.5,震度２
1945/11/18,00:39,詳細不明,34°51.0′N,136°28.0′E,0 km,不明,震度２
1945/11/17,23:13:34.7,千葉県北西部,35°51.3′N,140°20.2′E,23 km,不明,震度１
1945/11/17,15:43,詳細不明,34°51.0′N,136°28.0′E,0 km,不明,震度２
1945/11/17,08:43:22.6,福島県沖,37°02.9′N,140°59.7′E,60 km,4.4,震度２
1945/11/17,00:39:11.6,三河湾,34°46.4′N,137°00.7′E,2 km,4.4,震度１
1945/11/16,23:36,詳細不明,34°51.0′N,136°28.0′E,0 km,不明,震度１
1945/11/16,02:59,詳細不明,36°47.0′N,137°04.0′E,0 km,不明,震度１
1945/11/16,02:58,詳細不明,36°42.0′N,137°12.0′E,0 km,不明,震度２
1945/11/14,16:21:47.4,茨城県南部,36°00.7′N,139°58.7′E,34 km,不明,震度２
1945/11/14,00:01,詳細不明,42°59.0′N,144°24.0′E,0 km,不明,震度１
1945/11/13,19:05,詳細不明,35°29.0′N,134°14.0′E,0 km,不明,震度１
1945/11/13,13:52:18.0,茨城県南部,36°00.6′N,140°12.5′E,78 km,不明,震度１
1945/11/13,12:33,詳細不明,32°01.0′N,130°12.0′E,0 km,不明,震度１
1945/11/13,12:29,詳細不明,35°29.0′N,134°14.0′E,0 km,不明,震度２
1945/11/13,04:43,詳細不明,42°10.0′N,142°47.0′E,0 km,不明,震度１
1945/11/11,08:12,詳細不明,32°01.0′N,130°12.0′E,0 km,不明,震度２
1945/11/10,17:15,詳細不明,32°01.0′N,130°12.0′E,0 km,不明,震度１
1945/11/10,17:07,詳細不明,32°01.0′N,130°12.0′E,0 km,不明,震度１
1945/11/10,16:18,詳細不明,32°01.0′N,130°12.0′E,0 km,不明,震度１
1945/11/10,06:45,詳細不明,42°10.0′N,142°47.0′E,0 km,不明,震度１
1945/11/08,13:29:44.7,島根県東部,35°05.7′N,132°48.8′E,14 km,4.7,震度１
1945/11/08,05:13,詳細不明,31°55.0′N,131°25.0′E,0 km,不明,震度１
1945/11/07,21:12,詳細不明,32°49.0′N,130°43.0′E,0 km,不明,震度１
1945/11/07,16:46,詳細不明,32°01.0′N,130°12.0′E,0 km,不明,震度２
1945/11/07,01:03:49.8,茨城県南部,36°15.0′N,140°09.0′E,48 km,不明,震度２
1945/11/05,16:07:06.4,苫小牧沖,41°56.0′N,141°56.9′E,0 km,不明,震度１
1945/11/04,時分不明データ,不明,不明,不明,不明,震度１
1945/11/04,00:34,詳細不明,34°51.0′N,136°28.0′E,0 km,不明,震度１
1945/11/03,04:02:56.9,富山湾,37°23.3′N,137°22.8′E,6 km,5.0,震度２
1945/11/02,18:54:05.9,茨城県南部,36°12.2′N,139°51.2′E,47 km,不明,震度１
1945/11/01,23:39,詳細不明,36°09.0′N,139°23.0′E,0 km,不明,震度１
1945/11/01,23:36:29.4,茨城県沖,36°07.1′N,141°35.8′E,63 km,5.5,震度３
1945/11/01,15:42,詳細不明,36°39.0′N,139°27.0′E,0 km,不明,震度１
