地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/01/06 00:00:24.3,西表島付近,24.061666666666667,123.77666666666667,22,1.9,-
2025/01/06 00:01:23.7,岩手県沖,40.208333333333336,142.36666666666667,41,0.8,-
2025/01/06 00:01:57.9,関東東方沖,35.16166666666667,141.905,14,1.8,-
2025/01/06 00:04:48.4,八丈島東方沖,33.485,142.1,18,2.1,-
2025/01/06 00:05:00.6,福島県沖,37.21,142.15166666666667,23,1.1,-
2025/01/06 00:07:30.0,福島県沖,37.36666666666667,141.95333333333335,29,0.8,-
2025/01/06 00:07:36.2,岩手県沖,39.68,142.10166666666666,45,0.1,-
2025/01/06 00:12:11.1,岩手県内陸北部,40.15833333333333,141.16333333333333,8,0,-
2025/01/06 00:12:15.5,鳥取県中部,35.38666666666666,133.85833333333332,11,0.1,-
2025/01/06 00:12:57.1,茨城県沖,36.62166666666667,141.47333333333333,34,1.2,-
2025/01/06 00:13:00.0,石川県能登地方,37.336666666666666,136.93166666666667,8,1,-
2025/01/06 00:14:49.9,千葉県北東部,35.401666666666664,140.34,30,0.8,-
2025/01/06 00:14:53.6,日向灘,32.71,132.03,37,1.5,-
2025/01/06 00:18:25.8,宮城県北部,38.486666666666665,141.14,76,0.7,-
2025/01/06 00:26:15.8,十勝地方南部,42.608333333333334,143.18,52,1.2,-
2025/01/06 00:27:50.9,和歌山県北部,34.06333333333333,135.28,8,0.2,-
2025/01/06 00:29:28.3,宮古島近海,25.036666666666665,125.62166666666667,51,1.8,-
2025/01/06 00:32:57.0,トカラ列島近海,29.565,129.76666666666668,7,2.1,-
2025/01/06 00:39:36.3,檜山地方,42.075,140.16333333333333,9,0.8,-
2025/01/06 00:41:56.5,大隅半島東方沖,31.355,131.535,28,2,-
2025/01/06 00:45:17.6,徳島県南部,33.835,134.60333333333332,9,-10.2,-
2025/01/06 00:45:19.5,鳥取県西部,35.303333333333335,133.32666666666665,7,-10.1,-
2025/01/06 00:48:33.3,宮崎県北部平野部,32.516666666666666,131.69333333333333,18,0.5,-
2025/01/06 00:56:50.5,福島県沖,37.37,142.26,6,1.6,-
2025/01/06 00:57:34.0,長野県南部,35.84,137.685,7,0.1,-
2025/01/06 00:58:50.7,岩手県内陸南部,38.88333333333333,141.175,116,0.8,-
2025/01/06 00:59:13.2,和歌山県南方沖,33.59166666666667,135.39333333333335,17,0,-
2025/01/06 01:00:16.2,和歌山県南部,33.70666666666666,135.48833333333334,12,0,-
2025/01/06 01:02:58.0,愛媛県南予,33.281666666666666,132.52,34,0.3,-
2025/01/06 01:04:45.6,宮城県北部,38.735,141.10333333333332,10,0.2,-
2025/01/06 01:05:15.4,熊本県天草・芦北地方,32.34166666666667,130.54833333333335,6,0,-
2025/01/06 01:06:10.8,宮城県沖,37.94166666666667,142.30166666666668,33,1,-
2025/01/06 01:06:33.5,長野県南部,35.935,137.78166666666667,9,0.3,-
