地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/01/29 00:00:54.2,福島県沖,37.30166666666667,141.72,38,1.3,-
2025/01/29 00:01:50.4,石川県西方沖,37.016666666666666,136.42833333333334,11,1.5,-
2025/01/29 00:03:41.0,西表島付近,24.22833333333333,123.49333333333334,22,1.3,-
2025/01/29 00:06:14.4,新潟県上越地方,37.105,138.31,221,2.3,-
2025/01/29 00:07:02.7,長野県南部,35.94,137.62833333333333,9,0,-
2025/01/29 00:09:53.9,茨城県沖,36.73166666666667,141.61833333333334,29,1.1,-
2025/01/29 00:10:43.6,福島県会津,36.965,139.385,4,0.8,-
2025/01/29 00:14:40.5,宮城県沖,38.13,142.33333333333334,31,0.9,-
2025/01/29 00:15:22.8,山口県中部,34.43333333333333,131.67,13,0.8,-
2025/01/29 00:18:38.7,福島県会津,36.965,139.38333333333333,4,0.6,-
2025/01/29 00:23:48.9,沖縄本島北西沖,28.185,127.85333333333334,17,2.5,-
2025/01/29 00:31:08.3,福島県沖,37.855,141.56666666666666,48,0.9,-
2025/01/29 00:31:31.2,福島県沖,37.14666666666667,144.54,48,1.3,-
2025/01/29 00:32:21.4,宮崎県南部山沿い,32.071666666666665,131.00166666666667,7,-10.2,-
2025/01/29 00:33:32.7,栃木県北部,36.651666666666664,139.42666666666668,9,0.2,-
2025/01/29 00:35:09.0,石川県西方沖,37.053333333333335,135.26333333333332,396,3,-
2025/01/29 00:36:29.4,愛知県東部,35.07333333333333,137.62833333333333,16,0.5,-
2025/01/29 00:38:39.3,群馬県南部,36.598333333333336,139.39,9,0.8,-
2025/01/29 00:39:12.3,静岡県西部,34.915,138.04333333333332,14,0.3,-
2025/01/29 00:39:36.0,沖縄本島近海,26.8,127.26833333333333,11,1.3,-
2025/01/29 00:39:55.7,茨城県北部,36.78,140.57,8,0.5,-
2025/01/29 00:41:41.7,福島県沖,37.251666666666665,141.88666666666666,29,1.4,-
2025/01/29 00:51:04.3,石川県西方沖,36.94166666666667,136.505,10,1.4,-
2025/01/29 00:52:51.7,石川県能登地方,37.35666666666667,137.085,10,1.4,-
2025/01/29 01:01:14.2,五島列島近海,33.071666666666665,129.47333333333333,8,2,-
2025/01/29 01:02:17.7,群馬県南部,36.60166666666667,139.395,9,0.3,-
2025/01/29 01:03:22.8,紀伊水道,34.17666666666667,135.15333333333334,7,1.5,-
2025/01/29 01:03:38.4,岐阜県美濃中西部,35.486666666666665,136.535,43,0.9,-
2025/01/29 01:03:58.7,長野県南部,35.895,137.63,8,0.1,-
2025/01/29 01:05:34.8,宮崎県南部平野部,31.501666666666665,131.255,8,0.7,-
2025/01/29 01:06:17.1,岩手県沖,39.778333333333336,142.38166666666666,9,1,-
2025/01/29 01:09:09.5,紀伊水道,34.17333333333333,135.14833333333334,8,0.1,-
2025/01/29 01:15:40.9,静岡県西部,34.931666666666665,138.03833333333333,15,1.3,-
2025/01/29 01:15:49.9,静岡県西部,34.91833333333334,138.04,14,0.3,-
2025/01/29 01:16:55.3,静岡県西部,34.91833333333334,138.04333333333332,14,0.1,-
