地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/01/30 00:03:51.1,北海道南西沖,42.751666666666665,139.35833333333332,31,2.1,-
2025/01/30 00:14:14.9,北海道西方沖,43.705,140.43833333333333,213,3.3,-
2025/01/30 00:16:22.3,福島県沖,37.36,141.875,36,1.9,-
2025/01/30 00:18:40.9,新潟県中越地方,37.125,139.165,4,0.3,-
2025/01/30 00:19:38.0,奈良県,34.12833333333333,135.72,50,0.6,-
2025/01/30 00:23:22.8,栃木県南部,36.653333333333336,139.50833333333333,8,0.6,-
2025/01/30 00:24:19.3,豊後水道,33.43666666666667,132.33166666666668,44,2.4,-
2025/01/30 00:24:42.9,豊後水道,33.45,132.33,43,1.6,-
2025/01/30 00:26:16.5,福島県中通り,37.06,140.465,8,1,-
2025/01/30 00:28:38.0,日高地方西部,42.80166666666667,142.61666666666667,121,1.5,-
2025/01/30 00:30:34.1,福島県沖,37.82666666666667,141.605,48,0.9,-
2025/01/30 00:32:30.7,宮古島近海,24.513333333333332,125.56333333333333,38,2.6,-
2025/01/30 00:36:18.8,種子島南東沖,30.061666666666667,131.14833333333334,35,2.5,-
2025/01/30 00:36:23.1,伊勢湾,34.85333333333333,136.83833333333334,38,0.5,-
2025/01/30 00:38:55.0,苫小牧沖,41.845,141.44166666666666,122,2.3,-
2025/01/30 00:39:56.3,壱岐・対馬近海,33.355,129.81333333333333,11,0.6,-
2025/01/30 00:45:57.0,岐阜県飛騨地方,36.055,137.575,7,0.5,-
2025/01/30 00:47:23.4,長野県中部,35.97,138.075,6,0.9,-
2025/01/30 00:50:37.7,宮城県沖,38.17333333333333,141.485,59,1.3,-
2025/01/30 00:54:34.3,愛媛県東予,34.035,133.03,12,1.3,-
2025/01/30 01:06:31.5,静岡県東部,35.36333333333334,138.99333333333334,17,0.5,-
2025/01/30 01:08:20.0,岩手県内陸南部,39.04666666666667,140.86166666666668,10,0.4,-
2025/01/30 01:15:06.7,宮古島近海,25.153333333333332,125.615,30,1.8,-
2025/01/30 01:19:07.7,福島県沖,37.68833333333333,141.70833333333334,51,1,-
2025/01/30 01:20:31.1,長野県南部,35.91833333333334,138.03,8,0.1,-
2025/01/30 01:22:32.6,岐阜県飛騨地方,36.025,137.55,6,2.1,-
2025/01/30 01:23:24.8,北海道東方沖,43.623333333333335,146.82833333333335,24,2.1,-
2025/01/30 01:24:06.8,宮崎県北部平野部,32.57833333333333,131.615,15,1.8,-
2025/01/30 01:25:13.9,福島県沖,37.861666666666665,141.57833333333335,48,0.8,-
2025/01/30 01:30:27.0,石川県能登地方,37.39,137.13166666666666,11,1.5,-
2025/01/30 01:31:00.5,岩手県沖,40.06166666666667,141.87666666666667,12,1.4,-
2025/01/30 01:35:01.4,福島県沖,37.485,142.36333333333334,18,1,-
2025/01/30 01:35:40.2,富山湾,37.39,137.365,13,1.7,-
2025/01/30 01:38:11.8,福島県会津,36.97833333333333,139.38,4,0.3,-
2025/01/30 01:38:21.5,千葉県東方沖,35.81166666666667,140.99,18,1.4,-
2025/01/30 01:40:54.0,福島県会津,37.49666666666667,139.99166666666667,10,1.5,-
2025/01/30 01:42:48.4,沖縄本島近海,25.811666666666667,127.04,21,2.6,-
2025/01/30 01:44:08.7,長野県南部,35.89,137.74833333333333,6,-10.1,-
2025/01/30 01:45:46.9,宮城県沖,38.306666666666665,142.03666666666666,34,1.4,-
2025/01/30 01:47:33.3,豊後水道,32.96,132.22333333333333,34,1,-
2025/01/30 01:47:53.5,三陸沖,40.225,144.6,44,2.3,-
2025/01/30 01:47:55.9,京都府南部,35.13666666666666,135.65,13,0.3,-
2025/01/30 01:47:57.0,京都府南部,35.13666666666666,135.64833333333334,13,-1,-
2025/01/30 01:48:50.1,宮古島近海,25.15,125.60333333333334,29,2.6,-
2025/01/30 01:53:40.5,岐阜県美濃中西部,35.77333333333333,136.82666666666665,10,0.4,-
2025/01/30 01:55:38.8,三陸沖,37.975,144.38666666666666,15,2.1,-
2025/01/30 02:03:17.3,岩手県内陸南部,39.03333333333333,141.12166666666667,87,0.8,-
2025/01/30 02:09:15.7,福島県会津,36.96,139.38,4,0.9,-
2025/01/30 02:30:20.8,福島県沖,37.81666666666667,141.605,49,1.2,-
2025/01/30 02:30:45.8,浦河沖,41.97666666666667,142.98166666666665,42,1.1,-
2025/01/30 02:33:26.3,有明海,32.92,130.40833333333333,14,0.4,-
2025/01/30 02:40:40.5,富山湾,37.391666666666666,137.35666666666665,13,2.1,-
2025/01/30 02:43:37.9,陸奥湾,41.04,141.05666666666667,10,1.8,-
2025/01/30 02:45:04.8,十勝地方北部,43.58,143.75333333333333,10,0.2,-
2025/01/30 02:51:50.3,富山湾,37.388333333333335,137.37,13,1,-
2025/01/30 02:56:19.5,富山湾,37.395,137.35333333333332,13,2.1,-
2025/01/30 02:58:27.1,八丈島東方沖,33.681666666666665,142.005,70,1,-
2025/01/30 02:59:21.7,福島県会津,36.97666666666667,139.35833333333332,5,0.1,-
2025/01/30 02:59:40.3,和歌山県北部,34.098333333333336,135.20666666666668,4,0.5,-
2025/01/30 03:02:28.9,石垣島近海,24.98,123.45833333333333,20,1,-
2025/01/30 03:02:48.9,富山湾,37.38666666666666,137.37166666666667,13,1.4,-
2025/01/30 03:04:37.0,根室半島南東沖,43.255,146.41333333333333,64,1.2,-
2025/01/30 03:12:05.0,薩摩半島西方沖,31.071666666666665,130.29333333333332,156,-1,-
2025/01/30 03:13:53.3,石垣島近海,24.72833333333333,123.8,4,0.8,-
2025/01/30 03:17:33.2,苫小牧沖,42.53333333333333,141.81666666666666,99,2.7,-
2025/01/30 03:18:02.6,静岡県西部,34.67,137.97833333333332,15,1.4,-
2025/01/30 03:18:55.9,与那国島近海,24.888333333333332,123.35,31,1.7,-
2025/01/30 03:24:55.0,和歌山県南方沖,33.306666666666665,136.27,459,3.6,-
2025/01/30 03:27:36.3,石垣島北西沖,25.006666666666668,123.45166666666667,28,2,-
2025/01/30 03:33:14.3,石垣島北西沖,25.038333333333334,123.46,21,1.9,-
2025/01/30 03:33:16.8,三陸沖,37.945,144.36833333333334,15,3.5,-
2025/01/30 03:34:28.8,富山湾,37.388333333333335,137.36666666666667,12,0.9,-
2025/01/30 03:34:59.0,与那国島近海,24.77,123.35,94,1.2,-
2025/01/30 03:35:54.4,千葉県東方沖,35.665,140.75333333333333,48,0.7,-
2025/01/30 03:36:10.0,豊後水道,33.445,132.32833333333335,42,0.8,-
2025/01/30 03:36:30.0,青森県東方沖,41.57,142.095,50,1.6,-
2025/01/30 03:39:04.3,富山湾,37.38666666666666,137.37166666666667,13,1.3,-
2025/01/30 03:39:26.6,和歌山県北部,34.235,135.21833333333333,5,0.8,-
2025/01/30 03:39:47.6,三陸沖,37.97,144.43166666666667,16,1.8,-
2025/01/30 03:39:49.1,富山湾,37.38333333333333,137.385,13,1,-
2025/01/30 03:40:05.7,日向灘,32.705,132.22833333333332,38,0.9,-
2025/01/30 03:40:33.2,薩摩半島西方沖,31.483333333333334,130.10166666666666,5,0.9,-
2025/01/30 03:42:08.8,三陸沖,37.93833333333333,144.375,14,2.5,-
2025/01/30 03:46:34.0,長野県南部,35.92,138.14166666666668,8,-10.3,-
2025/01/30 03:50:25.1,熊本県熊本地方,32.446666666666665,130.64,8,0.3,-
2025/01/30 03:51:23.5,石川県能登地方,37.20666666666666,136.715,7,1.5,-
2025/01/30 03:55:45.7,宮城県沖,37.95166666666667,141.53666666666666,83,1,-
2025/01/30 03:59:22.3,宮城県沖,37.97,141.67,49,0.7,-
2025/01/30 04:05:52.9,宮城県沖,38.52166666666667,141.89833333333334,41,0.8,-
2025/01/30 04:08:03.4,岡山県南部,34.72,133.49666666666667,18,0.8,-
