地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1919/12/28,11:10:02.0,千葉県南部,35°15.6′N,140°10.7′E,73 km,4.7,震度１
1919/12/28,09:43:00,詳細不明,35°17.0′N,136°15.0′E,0 km,不明,震度１
1919/12/28,09:00:00.7,埼玉県北部,36°04.0′N,139°37.5′E,40 km,不明,震度１
1919/12/27,13:27:48,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1919/12/26,16:28:14,詳細不明,36°23.0′N,140°28.0′E,0 km,不明,震度１
1919/12/26,12:47:40,詳細不明,36°33.0′N,139°52.0′E,0 km,不明,震度１
1919/12/25,05:21:00,詳細不明,26°12.0′N,127°41.0′E,0 km,不明,震度１
1919/12/24,14:07:29,詳細不明,35°01.0′N,135°44.0′E,0 km,不明,震度１
1919/12/22,04:59:39,詳細不明,32°44.0′N,129°52.0′E,0 km,不明,震度１
1919/12/22,04:53:16,詳細不明,32°44.0′N,129°52.0′E,0 km,不明,震度１
1919/12/21,16:22:01.0,茨城県沖,36°29.4′N,141°32.7′E,40 km,不明,震度１
1919/12/21,06:41:34.8,大隅半島東方沖,31°26.6′N,131°47.7′E,0 km,6.3,震度３
1919/12/21,05:37:58.2,台湾付近,23°05.9′N,121°31.4′E,50 km,不明,震度２
1919/12/21,04:34:12.0,台湾付近,23°23.7′N,121°41.9′E,50 km,7.5,震度２
1919/12/21,02:57:01,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1919/12/20,10:33:00,詳細不明,40°49.0′N,140°46.0′E,0 km,不明,震度１
1919/12/20,09:27:57.6,福島県沖,36°52.7′N,142°07.3′E,44 km,6.2,震度３
1919/12/20,03:23:20,詳細不明,36°23.0′N,140°28.0′E,0 km,不明,震度１
1919/12/17,11:11:50.5,栃木県南部,36°23.1′N,139°58.1′E,73 km,3.5,震度２
1919/12/16,20:41:57,詳細不明,24°20.0′N,124°10.0′E,0 km,不明,震度１
1919/12/16,16:27:00,詳細不明,36°23.0′N,140°28.0′E,0 km,不明,震度１
1919/12/16,11:18:57,詳細不明,33°06.0′N,139°47.0′E,0 km,不明,震度１
1919/12/15,23:37:27,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1919/12/15,19:58:03,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1919/12/15,18:54:09.6,和歌山県南部,33°48.4′N,135°41.5′E,14 km,不明,震度１
1919/12/15,13:24:00,詳細不明,27°06.0′N,142°11.0′E,0 km,不明,震度１
1919/12/14,08:47:45,詳細不明,27°06.0′N,142°11.0′E,0 km,不明,震度１
1919/12/12,09:11:18.5,栃木県南部,36°29.3′N,139°40.6′E,3 km,不明,震度１
1919/12/12,02:21:40,詳細不明,36°39.0′N,139°27.0′E,0 km,不明,震度１
1919/12/12,01:44:51.8,周防灘,33°42.6′N,131°39.3′E,70 km,5.1,震度２
1919/12/12,00:44:13,詳細不明,26°12.0′N,127°41.0′E,0 km,不明,震度１
1919/12/11,20:49:20,詳細不明,27°06.0′N,142°11.0′E,0 km,不明,震度１
